Jupiter,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,1548606.5,1548606.612,1548606.736,-473,11,9,5.65889,211.13979,0.88143,221.33395,283.44048,0,281.89402,-10.11548
AR,1548784.5,1548785.169,1548785.292,-472,5,5,19.01111,224.70472,0.94382,38.75781,288.7271,0,111.4194,-5.3876
CS,1548798.5,1548799.567,1548799.69,-472,5,20,4.56222,222.8804,0.91179,52.47722,71.90482,0,243.72124,-5.11169
EL,1548970.5,1548971.125,1548971.248,-472,11,7,17.95056,235.89161,0.35193,220.58614,66.89259,0,78.41181,-10.1529
MF,1549004.5,1549004.632,1549004.755,-472,12,11,6.13056,243.61739,0.29391,254.78838,295.23213,0,290.73015,-10.23839
AR,1549184.5,1549185.185,1549185.308,-471,6,9,19.40389,257.87354,-0.03721,71.87334,298.16965,0,121.2763,-5.13599
CS,1549196.5,1549197.556,1549197.679,-471,6,22,4.29639,256.28578,-0.07011,83.66419,61.98355,0,237.02108,-5.46759
EL,1549371.5,1549372.118,1549372.241,-471,12,13,17.78306,270.21969,-0.36008,257.07966,60.72484,0,68.98959,-10.25738
MF,1549406.5,1549406.642,1549406.766,-470,1,17,6.38194,278.39154,-0.42011,292.11683,299.01191,0,289.66364,-10.10326
AR,1549585.5,1549586.192,1549586.316,-470,7,15,19.58,292.9396,-1.06086,106.0655,297.65921,0,121.92291,-5.5
CS,1549596.5,1549597.567,1549597.69,-470,7,27,4.56972,291.45065,-1.08638,117.03461,62.00279,0,240.3831,-5.45359
EL,1549773.5,1549774.133,1549774.257,-469,1,19,18.15667,306.06762,-0.96367,294.37943,65.91515,0,71.07882,-10.54361
MF,1549813.5,1549813.623,1549813.746,-469,2,28,5.9125,315.51826,-1.011,333.71181,290.9223,0,275.70095,-10.13589
AR,1549988.5,1549989.172,1549989.296,-469,8,22,19.09861,329.13117,-1.71803,142.71297,286.26638,0,110.57659,-5.05994
CS,1549998.5,1549999.589,1549999.712,-469,9,2,5.08694,327.73898,-1.72619,152.96307,73.12792,0,253.54069,-5.48569
EL,1550176.5,1550177.153,1550177.276,-468,2,26,18.63167,342.75819,-1.2048,332.01898,80.44997,0,83.67464,-10.31888
MF,1550219.5,1550219.585,1550219.708,-468,4,9,4.99139,352.83035,-1.21202,13.32549,274.78015,0,256.76471,-10.0116
AR,1550389.5,1550389.145,1550389.269,-468,9,25,18.44417,5.77226,-1.70157,177.14639,269.08675,0,95.42265,-6.10635
CS,1550400.5,1550401.608,1550401.732,-468,10,8,5.55944,4.08357,-1.69081,189.67424,90.11425,0,270.84169,-5.79465
EL,1550578.5,1550579.171,1550579.294,-467,4,3,19.06306,18.82622,-0.98196,7.87899,97.86169,0,100.94044,-10.55572
MF,1550620.5,1550620.552,1550620.675,-467,5,15,4.2025,28.43505,-0.9416,47.50846,257.78791,0,241.46817,-10.05329
AR,1550789.5,1550790.113,1550790.236,-467,10,31,17.67556,40.96283,-1.05018,213.23642,252.78704,0,78.33188,-5.49022
CS,1550800.5,1550801.63,1550801.753,-467,11,12,6.08222,39.3997,-1.02535,224.9657,106.63977,0,286.10883,-5.63449
EL,1550979.5,1550980.189,1550980.312,-466,5,9,19.49944,53.4931,-0.4101,42.16465,112.31222,0,116.75814,-10.43804
MF,1551017.5,1551017.536,1551017.66,-466,6,16,3.83028,61.92875,-0.34849,77.72732,245.24673,0,233.22217,-10.32946
AR,1551187.5,1551188.101,1551188.225,-466,12,3,17.39167,74.53175,-0.07744,246.64197,242.40983,0,67.77996,-5.78917
CS,1551199.5,1551200.65,1551200.774,-466,12,16,6.57278,72.84634,-0.04547,259.45013,117.37237,0,294.18614,-5.78745
EL,1551377.5,1551378.207,1551378.331,-465,6,11,19.93583,86.07798,0.27242,73.369,119.08794,0,126.28304,-10.50732
MF,1551412.5,1551412.542,1551412.665,-465,7,16,3.96167,93.6423,0.32935,106.2024,240.83076,0,233.74396,-10.40162
AR,1551584.5,1551585.109,1551585.232,-464,1,4,17.57028,106.32042,0.86702,278.9864,241.36908,0,65.77296,-5.93385
CS,1551597.5,1551598.66,1551598.783,-464,1,18,6.79056,104.53506,0.89562,292.68048,118.92761,0,292.6787,-5.31109
EL,1551773.5,1551774.212,1551774.335,-464,7,11,20.04361,117.06516,0.85065,102.77123,116.45429,0,126.57171,-10.18557
MF,1551807.5,1551807.56,1551807.683,-464,8,14,4.39917,124.30225,0.88828,135.05393,245.47107,0,242.24739,-10.30041
AR,1551981.5,1551982.124,1551982.247,-463,2,4,17.93306,136.83442,1.53074,310.95536,248.966,0,72.17383,-5.16101
CS,1551995.5,1551996.646,1551996.77,-463,2,19,6.47361,134.9581,1.54566,325.39071,111.7487,0,282.49667,-5.08201
EL,1552167.5,1552168.201,1552168.324,-463,8,9,19.77528,146.97329,1.18066,130.56433,106.57348,0,119.46215,-10.30991
MF,1552203.5,1552203.578,1552203.701,-463,9,14,4.82833,154.63549,1.19169,165.38961,256.74796,0,255.59706,-10.75851
AR,1552377.5,1552378.141,1552378.264,-462,3,7,18.33833,167.05729,1.76743,341.39618,261.85361,0,84.60855,-5.25293
CS,1552393.5,1552394.617,1552394.74,-462,3,24,5.76278,164.96755,1.7625,357.45776,99.12911,0,267.69526,-5.35834
EL,1552562.5,1552563.176,1552563.299,-462,9,8,19.17639,177.05034,1.18801,159.77731,92.72334,0,106.75236,-10.24813
MF,1552598.5,1552598.596,1552598.719,-462,10,14,5.26056,184.81766,1.1673,195.25092,271.04035,0,270.41783,-10.47938
AR,1552774.5,1552775.154,1552775.278,-461,4,8,18.66361,197.64135,1.52163,12.2411,276.71542,0,99.2269,-5.01794
CS,1552789.5,1552790.588,1552790.711,-461,4,24,5.06778,195.69276,1.49904,27.06144,84.1645,0,253.85154,-5.03804
EL,1552959.5,1552960.145,1552960.269,-461,10,10,18.44861,208.12988,0.8582,191.52157,77.82929,0,91.10976,-10.1004
MF,1552994.5,1552994.614,1552994.738,-461,11,14,5.70389,215.87424,0.81215,226.52602,285.48045,0,283.52186,-10.5033
AR,1553172.5,1553173.171,1553173.294,-460,5,10,19.05778,229.40464,0.82018,43.62057,290.50489,0,113.18377,-5.19317
CS,1553186.5,1553187.563,1553187.686,-460,5,25,4.46417,227.58057,0.78653,57.32305,70.07656,0,241.94822,-5.44592
EL,1553358.5,1553359.122,1553359.245,-460,11,12,17.89028,240.75821,0.25548,225.77137,65.43648,0,76.52063,-10.15396
MF,1553392.5,1553392.634,1553392.758,-460,12,16,6.18917,248.51106,0.19649,259.97858,296.40725,0,291.29217,-10.27907
AR,1553572.5,1553573.187,1553573.311,-459,6,14,19.45361,262.80701,-0.18635,76.72971,298.80188,0,122.03106,-5.15449
CS,1553584.5,1553585.555,1553585.679,-459,6,27,4.28722,261.21596,-0.21914,88.53113,61.27878,0,236.6567,-5.6803
EL,1553759.5,1553760.119,1553760.242,-459,12,18,17.81556,275.23678,-0.45656,262.25709,60.74348,0,68.58855,-10.38307
MF,1553795.5,1553795.641,1553795.764,-458,1,23,6.34528,283.65806,-0.51675,298.23933,298.57122,0,288.18322,-10.30204
AR,1553973.5,1553974.192,1553974.315,-458,7,20,19.56361,298.04325,-1.18137,110.9705,296.61077,0,121.10684,-5.59124
CS,1553984.5,1553985.57,1553985.693,-458,8,1,4.64167,296.55118,-1.20525,121.96458,62.99061,0,241.76764,-5.40944
EL,1554161.5,1554162.136,1554162.26,-457,1,24,18.23583,311.16631,-1.02192,299.49331,67.52045,0,72.36706,-10.68045
MF,1554202.5,1554202.618,1554202.741,-457,3,6,5.78667,320.84402,-1.06565,339.68553,288.9471,0,272.97464,-10.18247
AR,1554376.5,1554377.169,1554377.292,-457,8,27,19.00639,334.26288,-1.75734,147.70006,284.05306,0,108.5178,-5.12489
CS,1554386.5,1554387.592,1554387.715,-457,9,7,5.16472,332.86492,-1.76317,157.9935,75.31778,0,255.90744,-5.39038
EL,1554564.5,1554565.156,1554565.279,-456,3,2,18.69889,347.8257,-1.20118,337.02743,82.8423,0,85.9611,-10.41195
MF,1554608.5,1554608.577,1554608.701,-456,4,15,4.81972,358.09938,-1.20198,19.173,272.23311,0,253.71147,-10.30324
AR,1554777.5,1554778.137,1554778.261,-456,10,1,18.25278,10.63213,-1.64411,183.23917,266.70531,0,92.00565,-5.4161
CS,1554788.5,1554789.611,1554789.734,-456,10,13,5.61806,9.07571,-1.63086,194.79751,92.5694,0,273.1882,-5.91677
EL,1554966.5,1554967.173,1554967.297,-455,4,8,19.12056,23.76388,-0.91969,12.77914,100.1745,0,103.35916,-10.55807
MF,1555008.5,1555008.547,1555008.671,-455,5,20,4.09639,33.33763,-0.87428,52.35241,255.63017,0,239.52299,-10.27916
AR,1555177.5,1555178.109,1555178.232,-455,11,5,17.5775,45.7224,-0.92755,218.39922,250.8911,0,76.09386,-5.24324
CS,1555188.5,1555189.632,1555189.756,-455,11,17,6.1325,44.15823,-0.90121,230.1507,108.57563,0,287.64622,-5.98817
EL,1555367.5,1555368.191,1555368.315,-454,5,14,19.55222,58.26407,-0.31744,47.01864,113.82343,0,118.50374,-10.24147
MF,1555404.5,1555404.536,1555404.66,-454,6,20,3.82833,66.44835,-0.25596,81.62322,244.08623,0,232.85194,-10.27081
AR,1555575.5,1555576.1,1555576.223,-454,12,8,17.35056,79.05922,0.06198,251.82058,241.67313,0,66.53403,-5.37052
CS,1555586.5,1555587.655,1555587.778,-454,12,20,6.67333,77.51003,0.0912,263.60181,118.19103,0,294.94059,-5.15571
EL,1555765.5,1555766.208,1555766.331,-453,6,16,19.94667,90.70162,0.363,78.21827,119.27344,0,126.63548,-10.11578
MF,1555799.5,1555799.544,1555799.667,-453,7,20,4.01889,98.03349,0.41684,110.1435,240.96714,0,234.57035,-10.31251
AR,1555972.5,1555973.109,1555973.232,-452,1,9,17.57722,110.68296,0.98112,284.12649,241.9846,0,65.91705,-5.341
CS,1555985.5,1555986.658,1555986.781,-452,1,23,6.74833,108.90151,1.00767,297.79359,118.37814,0,291.36578,-5.57301
EL,1556160.5,1556161.211,1556161.335,-452,7,15,20.03361,121.38316,0.9131,106.70307,115.4021,0,126.01727,-10.23932
MF,1556194.5,1556194.563,1556194.687,-452,8,18,4.47972,128.61667,0.94713,139.05416,246.7505,0,244.00488,-10.11773
AR,1556368.5,1556369.127,1556369.251,-451,2,8,18.02222,141.24932,1.5899,315.03565,250.6075,0,73.83376,-5.54538
CS,1556383.5,1556384.642,1556384.765,-451,2,24,6.36333,139.253,1.60308,330.40978,110.19386,0,280.24415,-5.31971
EL,1556554.5,1556555.198,1556555.321,-451,8,13,19.71167,151.26637,1.20145,134.54729,104.75464,0,118.00274,-10.36059
MF,1556590.5,1556590.581,1556590.704,-451,9,18,4.9025,158.93688,1.20776,169.45737,258.67838,0,257.74881,-10.54839
AR,1556764.5,1556765.144,1556765.268,-450,3,11,18.42056,171.49659,1.76112,345.39596,263.9774,0,86.76474,-5.70647
CS,1556780.5,1556781.614,1556781.737,-450,3,28,5.68889,169.40745,1.75416,1.42349,97.01411,0,265.96616,-5.06745
EL,1556949.5,1556950.172,1556950.296,-450,9,12,19.09389,181.38533,1.16128,163.83361,90.60448,0,104.88552,-10.37617
MF,1556985.5,1556985.599,1556985.722,-450,10,18,5.33472,189.1731,1.13597,199.39121,273.15972,0,272.49986,-10.25942
AR,1557161.5,1557162.158,1557162.281,-449,4,12,18.75583,202.19945,1.44828,16.18847,278.88198,0,101.50887,-5.59849
CS,1557177.5,1557178.582,1557178.705,-449,4,29,4.92667,200.12956,1.42184,31.92777,82.02905,0,251.43442,-5.41103
EL,1557346.5,1557347.143,1557347.266,-449,10,14,18.38528,212.57401,0.78841,195.6463,75.85089,0,89.32483,-10.37299
MF,1557381.5,1557381.618,1557381.741,-449,11,18,5.795,220.34463,0.73905,230.69541,287.33329,0,285.14426,-10.1458
AR,1557559.5,1557560.176,1557560.299,-448,5,14,19.17611,234.17651,0.69381,47.53282,292.18365,0,115.22054,-5.95216
CS,1557573.5,1557574.562,1557574.685,-448,5,29,4.44361,232.34894,0.6594,61.23034,68.34363,0,241.07495,-5.15944
EL,1557746.5,1557747.12,1557747.243,-448,11,17,17.83917,245.5958,0.15704,230.95817,64.15214,0,74.76739,-10.13814
MF,1557780.5,1557780.637,1557780.76,-448,12,21,6.2425,253.37966,0.09733,265.16376,297.39048,0,291.63398,-10.30025
AR,1557960.5,1557961.189,1557961.312,-447,6,19,19.49472,267.72201,-0.33498,81.59786,299.2132,0,122.55151,-5.14806
CS,1557971.5,1557972.558,1557972.682,-447,7,1,4.36333,266.25607,-0.36495,92.45348,60.79186,0,237.19578,-5.06385
EL,1558147.5,1558148.121,1558148.244,-447,12,23,17.85861,280.26237,-0.54992,267.44448,60.99952,0,68.41546,-10.49844
MF,1558184.5,1558184.639,1558184.762,-446,1,29,6.29611,288.93833,-0.60995,304.35063,297.87723,0,286.46466,-10.44534
AR,1558362.5,1558363.188,1558363.311,-446,7,26,19.46444,303.06705,-1.29758,116.8516,295.38246,0,119.29422,-5.00459
CS,1558372.5,1558373.573,1558373.697,-446,8,6,4.72139,301.69843,-1.31738,126.92004,64.20204,0,243.36675,-5.3198
EL,1558550.5,1558551.138,1558551.261,-445,1,30,18.27361,316.5602,-1.07425,305.6075,69.39568,0,73.70754,-10.13429
MF,1558591.5,1558591.612,1558591.736,-445,3,12,5.65417,326.23471,-1.11332,345.65026,286.80636,0,270.16738,-10.21045
AR,1558764.5,1558765.165,1558765.288,-445,9,1,18.91333,339.51209,-1.78447,152.72598,281.69734,0,106.38004,-5.2301
CS,1558774.5,1558775.595,1558775.719,-445,9,12,5.25028,338.11098,-1.78796,163.05207,77.65528,0,258.40795,-5.19984
EL,1558952.5,1558953.159,1558953.282,-444,3,7,18.7725,352.99306,-1.18792,342.02829,85.32525,0,88.3836,-10.60064
MF,1558996.5,1558996.573,1558996.696,-444,4,20,4.7075,3.24668,-1.18099,24.0661,269.73003,0,251.44973,-10.20679
AR,1559165.5,1559166.132,1559166.256,-444,10,6,18.14139,15.7919,-1.5735,188.35755,264.20101,0,89.53969,-5.41433
CS,1559176.5,1559177.614,1559177.737,-444,10,18,5.69028,14.2322,-1.55783,199.95283,95.08716,0,275.58381,-5.90751
EL,1559354.5,1559355.176,1559355.3,-443,4,13,19.18917,28.82479,-0.84867,17.6958,102.48179,0,105.83037,-10.6528
MF,1559395.5,1559395.546,1559395.669,-443,5,24,4.05667,38.13768,-0.79904,56.25576,253.59993,0,238.4261,-10.0506
AR,1559565.5,1559566.106,1559566.229,-443,11,10,17.49639,50.65221,-0.79483,223.57851,249.05408,0,74.03794,-5.08844
CS,1559575.5,1559576.638,1559576.761,-443,11,21,6.27389,49.2234,-0.77005,234.32582,110.50118,0,289.55376,-5.07255
EL,1559755.5,1559756.194,1559756.317,-442,5,19,19.6125,63.14407,-0.21996,51.87978,115.20022,0,120.17213,-10.12274
MF,1559791.5,1559791.537,1559791.66,-442,6,24,3.84361,71.07537,-0.15915,85.54149,243.0717,0,232.70728,-10.14891
AR,1559963.5,1559964.099,1559964.222,-442,12,13,17.32889,83.70874,0.20427,257.01072,241.12035,0,65.56451,-5.02046
CS,1559974.5,1559975.656,1559975.779,-442,12,25,6.70194,82.16255,0.23304,268.78376,118.81093,0,294.95593,-5.39234
EL,1560152.5,1560153.21,1560153.333,-441,6,20,20.00333,95.17175,0.45143,82.12909,119.25029,0,127.25338,-10.34214
MF,1560186.5,1560186.547,1560186.67,-441,7,24,4.08806,102.47872,0.50303,114.09294,241.30243,0,235.61274,-10.15416
AR,1560359.5,1560360.113,1560360.236,-440,1,13,17.66806,115.20928,1.08691,288.25962,242.82099,0,66.83162,-5.78297
CS,1560372.5,1560373.659,1560373.782,-440,1,27,6.77139,113.4337,1.11224,301.89521,117.60697,0,290.68366,-5.00148
EL,1560547.5,1560548.21,1560548.334,-440,7,19,20.01361,125.69727,0.97022,110.64423,114.19936,0,125.29221,-10.28544
MF,1560582.5,1560582.565,1560582.688,-440,8,23,4.51167,133.13231,1.0018,144.04655,248.23266,0,245.68305,-10.6624
AR,1560755.5,1560756.131,1560756.254,-439,2,12,18.10556,145.60231,1.63885,319.09568,252.33148,0,75.55467,-5.88712
CS,1560771.5,1560772.637,1560772.76,-439,3,1,6.2425,143.48541,1.64971,335.41415,108.55504,0,277.87696,-5.59636
EL,1560941.5,1560942.195,1560942.318,-439,8,17,19.63944,155.48942,1.21491,138.54364,102.89365,0,116.41608,-10.38019
MF,1560977.5,1560977.584,1560977.707,-439,9,22,4.96944,163.15969,1.21668,173.54074,260.62668,0,259.85616,-10.42319
AR,1561151.5,1561152.147,1561152.27,-438,3,15,18.49056,175.79015,1.74439,349.3927,266.05973,0,88.85774,-6.01312
CS,1561168.5,1561169.607,1561169.731,-438,4,2,5.53556,173.5832,1.73367,6.33661,94.99038,0,263.32015,-5.46122
EL,1561337.5,1561338.166,1561338.29,-438,9,17,18.95,185.8189,1.12721,168.88341,88.43527,0,102.1802,-10.05343
MF,1561372.5,1561372.602,1561372.725,-438,10,22,5.39944,193.40614,1.09925,203.5201,275.20477,0,274.45708,-10.14567
AR,1561548.5,1561549.161,1561549.285,-437,4,16,18.835,206.57727,1.36883,20.11516,280.91902,0,103.65048,-6.01591
CS,1561564.5,1561565.579,1561565.702,-437,5,3,4.85194,204.50554,1.34077,35.8349,79.9656,0,249.85134,-5.30314
EL,1561734.5,1561735.138,1561735.261,-437,10,19,18.26611,217.11068,0.71411,200.78081,73.90969,0,86.78991,-10.14916
MF,1561769.5,1561769.619,1561769.743,-437,11,23,5.82972,224.91438,0.6628,235.88265,289.12507,0,286.40212,-10.64932
AR,1561947.5,1561948.177,1561948.3,-436,5,19,19.20556,238.65375,0.56472,52.3798,293.63127,0,116.59315,-5.56192
CS,1561961.5,1561962.558,1561962.681,-436,6,3,4.35111,236.82613,0.52898,66.06314,66.83827,0,239.49202,-5.63977
EL,1562134.5,1562135.118,1562135.241,-436,11,22,17.79333,250.32791,0.06076,236.13758,63.08079,0,73.14774,-10.05335
MF,1562168.5,1562168.638,1562168.762,-436,12,26,6.28306,258.14734,0.00069,270.32844,298.1472,0,291.70248,-10.35851
AR,1562348.5,1562349.19,1562349.313,-435,6,24,19.51861,272.52693,-0.47809,86.45139,299.38599,0,122.77439,-5.0684
CS,1562359.5,1562360.559,1562360.682,-435,7,6,4.36861,271.05524,-0.50761,97.32743,60.55155,0,237.20832,-5.33406
EL,1562535.5,1562536.123,1562536.246,-435,12,28,17.90611,285.23079,-0.63755,272.60728,61.49276,0,68.46206,-10.57046
MF,1562572.5,1562572.638,1562572.762,-434,2,3,6.28111,293.93769,-0.69512,309.43157,296.9903,0,285.14297,-10.08108
AR,1562750.5,1562751.186,1562751.309,-434,7,31,19.42389,308.19329,-1.39993,121.7759,293.92285,0,118.05172,-5.11198
CS,1562760.5,1562761.577,1562761.7,-434,8,11,4.80167,306.82076,-1.41804,131.8705,65.61419,0,245.12952,-5.22219
EL,1562938.5,1562939.141,1562939.265,-433,2,4,18.35667,321.71671,-1.11655,310.68681,71.34041,0,75.41597,-10.31793
MF,1562980.5,1562980.606,1562980.73,-433,3,18,5.51333,331.63675,-1.15097,351.5836,284.53455,0,267.2927,-10.25007
AR,1563152.5,1563153.161,1563153.284,-433,9,6,18.81639,344.80826,-1.79591,157.74481,279.24136,0,104.18607,-5.35933
CS,1563163.5,1563164.596,1563164.719,-433,9,18,5.26111,343.26807,-1.7963,169.10466,80.03461,0,260.70241,-6.06935
EL,1563341.5,1563342.16,1563342.283,-432,3,13,18.80111,358.43334,-1.16303,347.9841,87.97055,0,90.87716,-10.1076
MF,1563384.5,1563384.568,1563384.692,-432,4,25,4.59667,8.43315,-1.14947,28.93678,267.20836,0,249.24722,-10.12154
AR,1563553.5,1563554.128,1563554.251,-432,10,11,18.03556,21.01665,-1.48888,193.47707,261.69986,0,87.12697,-5.44836
CS,1563564.5,1563565.617,1563565.74,-432,10,23,5.76861,19.4544,-1.47108,205.10549,97.60667,0,277.95842,-5.82825
EL,1563743.5,1563744.177,1563744.301,-431,4,19,19.21528,34.1485,-0.76836,23.54245,104.82552,0,108.2129,-10.08546
MF,1563783.5,1563783.542,1563783.665,-431,5,29,3.97167,43.19586,-0.71604,61.10193,251.56441,0,236.78507,-10.24887
AR,1563952.5,1563953.106,1563953.229,-431,11,14,17.49972,55.74795,-0.65671,227.74821,247.30313,0,72.96542,-5.69813
CS,1563963.5,1563964.641,1563964.764,-431,11,26,6.34306,54.18692,-0.62892,239.52257,112.26245,0,290.93059,-5.20525
EL,1564143.5,1564144.196,1564144.32,-430,5,24,19.67167,68.03493,-0.12,56.73263,116.40709,0,121.68947,-10.00686
MF,1564179.5,1564179.536,1564179.659,-430,6,29,3.81833,75.93152,-0.0588,90.40551,242.19619,0,232.21854,-10.53915
AR,1564350.5,1564351.101,1564351.225,-430,12,17,17.39306,88.4982,0.34302,261.17691,240.76414,0,65.52327,-5.58039
CS,1564362.5,1564363.657,1564363.78,-430,12,30,6.72528,86.8235,0.37366,273.95484,119.23642,0,294.76815,-5.57606
EL,1564539.5,1564540.212,1564540.335,-429,6,24,20.05167,99.64883,0.53816,86.04641,119.0428,0,127.70172,-10.54432
MF,1564574.5,1564574.548,1564574.671,-429,7,29,4.115,107.15108,0.58902,119.02667,241.84777,0,236.4811,-10.62551
AR,1564747.5,1564748.114,1564748.237,-428,1,18,17.68778,119.63107,1.19051,293.39762,243.79129,0,67.40871,-5.21709
CS,1564760.5,1564761.656,1564761.78,-428,2,1,6.71278,117.86158,1.21335,306.99612,116.69449,0,289.07297,-5.1934
EL,1564934.5,1564935.209,1564935.333,-428,7,23,19.9875,130.04717,1.02343,114.59887,112.86015,0,124.44086,-10.34523
MF,1564969.5,1564969.568,1564969.691,-428,8,27,4.595,137.47474,1.05084,148.07504,249.76779,0,247.64383,-10.44016
AR,1565143.5,1565144.132,1565144.255,-427,2,17,18.11889,149.91597,1.68297,324.15833,254.11683,0,77.09045,-5.21107
CS,1565158.5,1565159.635,1565159.758,-427,3,5,6.19139,147.93105,1.69032,339.44292,106.74489,0,276.32229,-5.1971
EL,1565329.5,1565330.19,1565330.313,-427,8,22,19.51139,160.01556,1.22242,143.53073,100.83946,0,114.03912,-10.03813
MF,1565364.5,1565364.587,1565364.71,-427,9,26,5.04333,167.48376,1.22008,177.63686,262.66003,0,262.03266,-10.20632
AR,1565539.5,1565540.147,1565540.271,-426,3,20,18.49889,180.14319,1.71977,354.3581,268.18482,0,90.84684,-5.41752
CS,1565555.5,1565556.604,1565556.727,-426,4,6,5.45944,178.06253,1.7067,10.29634,92.80387,0,261.58518,-5.19828
EL,1565724.5,1565725.163,1565725.286,-426,9,21,18.86972,190.197,1.08771,172.97096,86.30126,0,100.28349,-10.22094
MF,1565760.5,1565760.603,1565760.726,-426,10,27,5.43028,198.02978,1.05512,208.69377,277.41017,0,276.40565,-10.66882
AR,1565936.5,1565937.162,1565937.286,-425,4,21,18.86167,211.10434,1.27734,25.01585,282.97292,0,105.63718,-5.62313
CS,1565951.5,1565952.576,1565952.7,-425,5,7,4.79306,209.15807,1.24899,39.74795,77.82613,0,248.42999,-5.06267
EL,1566122.5,1566123.133,1566123.257,-425,10,24,18.16417,221.8637,0.63206,205.93349,71.96935,0,84.40719,-10.0527
MF,1566156.5,1566156.624,1566156.747,-425,11,27,5.93028,229.47819,0.57974,240.05742,290.80858,0,287.83396,-10.17335
AR,1566335.5,1566336.179,1566336.303,-424,5,24,19.26139,243.4684,0.42413,57.24153,295.02797,0,118.04104,-5.46827
CS,1566348.5,1566349.558,1566349.682,-424,6,7,4.35972,241.7618,0.39011,69.978,65.34778,0,238.99969,-5.24131
EL,1566522.5,1566523.117,1566523.241,-424,11,27,17.77444,255.30072,-0.04184,241.33248,62.16293,0,71.82279,-10.13797
MF,1566556.5,1566556.641,1566556.764,-424,12,31,6.33528,263.15429,-0.10209,275.50099,298.71451,0,291.67701,-10.17087
AR,1566736.5,1566737.191,1566737.315,-423,6,29,19.55639,277.66506,-0.6266,91.3295,299.31265,0,122.95389,-5.22575
CS,1566747.5,1566748.56,1566748.684,-423,7,11,4.40972,276.19096,-0.65552,102.21718,60.55282,0,237.6849,-5.3425
EL,1566924.5,1566925.124,1566925.247,-422,1,3,17.93111,290.64803,-0.72642,278.78545,62.30112,0,68.52236,-10.14608
MF,1566961.5,1566961.635,1566961.759,-422,2,9,6.21333,299.37223,-0.78145,315.5034,295.77782,0,283.08098,-10.06309
AR,1567138.5,1567139.184,1567139.308,-422,8,5,19.38389,313.55956,-1.49559,126.71669,292.19202,0,116.71818,-5.35019
CS,1567149.5,1567150.578,1567150.701,-422,8,17,4.82667,312.05003,-1.51285,137.82174,67.2529,0,246.8039,-5.94918
EL,1567326.5,1567327.145,1567327.269,-421,2,9,18.44806,326.99073,-1.15239,315.76359,73.46943,0,77.35454,-10.6037
MF,1567369.5,1567369.6,1567369.724,-421,3,24,5.36861,337.13262,-1.18104,357.49781,282.11198,0,264.39031,-10.2669
AR,1567540.5,1567541.156,1567541.28,-421,9,11,18.7175,350.17213,-1.7935,162.78625,276.69077,0,101.93153,-5.51083
CS,1567551.5,1567552.6,1567552.723,-421,9,23,5.35167,348.62766,-1.79139,174.18789,82.57469,0,263.35414,-5.78876
EL,1567729.5,1567730.163,1567730.286,-420,3,18,18.87583,3.63212,-1.13106,352.94529,90.50989,0,93.4335,-10.34497
MF,1567772.5,1567772.564,1567772.687,-420,4,30,4.48639,13.59342,-1.11013,33.80043,264.7199,0,247.08607,-10.08926
AR,1567941.5,1567942.124,1567942.247,-420,10,16,17.92944,26.14063,-1.39421,198.61067,259.30288,0,84.71742,-5.42247
CS,1567952.5,1567953.62,1567953.743,-420,10,28,5.84056,24.57828,-1.37433,210.26455,100.02786,0,280.18425,-5.84739
EL,1568131.5,1568132.18,1568132.303,-419,4,24,19.28222,39.14098,-0.68638,28.42139,106.92272,0,110.51857,-10.12818
MF,1568170.5,1568170.541,1568170.664,-419,6,2,3.94361,47.91849,-0.63149,64.99385,249.78106,0,235.90966,-10.07643
AR,1568340.5,1568341.103,1568341.226,-419,11,19,17.43111,60.52703,-0.5169,232.9203,245.8145,0,71.13641,-5.46731
CS,1568351.5,1568352.643,1568352.767,-419,12,1,6.39694,58.96641,-0.48835,244.70748,113.80503,0,292.007,-5.4749
EL,1568530.5,1568531.2,1568531.324,-418,5,28,19.76472,72.56798,-0.02426,60.62999,117.34661,0,123.22225,-10.41028
MF,1568566.5,1568566.537,1568566.66,-418,7,3,3.84722,80.43182,0.03693,94.32029,241.5773,0,232.39492,-10.46499
AR,1568738.5,1568739.101,1568739.224,-418,12,22,17.37889,92.96444,0.47765,266.34956,240.62986,0,64.89037,-5.08719
CS,1568750.5,1568751.657,1568751.78,-417,1,4,6.72639,91.29538,0.50726,279.10443,119.44158,0,294.25583,-5.86848
EL,1568927.5,1568928.211,1568928.335,-417,6,29,20.03083,104.21642,0.62034,90.9022,118.6239,0,127.35683,-10.10824
MF,1568961.5,1568961.551,1568961.674,-417,8,2,4.18694,111.48547,0.66735,122.97979,242.53384,0,237.78425,-10.50016
AR,1569134.5,1569135.117,1569135.241,-416,1,22,17.77472,124.03906,1.28264,297.50254,244.92339,0,68.57153,-5.57648
CS,1569148.5,1569149.653,1569149.776,-416,2,6,6.63556,122.14579,1.30497,312.06758,115.65479,0,287.2543,-5.45651
EL,1569321.5,1569322.208,1569322.331,-416,7,27,19.94833,134.3115,1.06989,118.54514,111.4255,0,123.41787,-10.36599
MF,1569356.5,1569356.571,1569356.695,-416,8,31,4.67139,141.74088,1.09317,152.10228,251.37867,0,249.61303,-10.2692
