Venus,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
EL,1524138.5,1524139.107,1524139.23,-540,11,12,17.52028,236.28752,-2.02259,225.19295,63.92382,0,73.75144,-5.55429
MF,1524149.5,1524149.637,1524149.761,-540,11,23,6.25222,230.1366,0.64154,235.94499,290.96972,0,289.63331,-5.68923
ML,1524414.5,1524414.579,1524414.703,-539,8,15,4.86722,130.36327,1.3223,135.24479,246.88209,0,246.49178,-5.04197
EF,1524463.5,1524464.135,1524464.258,-539,10,3,18.19778,192.4334,0.73589,184.40169,84.85076,0,91.17684,-5.0129
EL,1524721.5,1524722.188,1524722.312,-538,6,18,19.48556,88.3446,-3.16641,79.70124,114.88344,0,122.45996,-5.23584
MF,1524735.5,1524735.556,1524735.679,-538,7,2,4.29722,80.46579,-5.68074,92.4717,248.60548,0,236.62184,-5.72811
ML,1524982.5,1524982.635,1524982.758,-537,3,6,6.20111,328.0368,-1.42581,339.11637,286.40652,0,276.49246,-5.1714
EF,1525044.5,1525045.169,1525045.292,-537,5,7,19.00722,44.98035,-0.03082,39.4529,109.89316,0,111.60582,-5.2563
EL,1525312.5,1525313.125,1525313.248,-536,1,30,17.95278,308.67674,8.12565,304.68267,77.41864,0,71.0418,-6.43263
MF,1525314.5,1525314.657,1525314.78,-536,2,1,6.72444,307.71515,8.26564,306.21526,282.70888,0,289.32912,-5.18141
ML,1525582.5,1525582.621,1525582.744,-536,10,26,5.86222,202.35976,0.89599,207.41593,279.57182,0,279.42985,-5.13279
EF,1525633.5,1525634.099,1525634.223,-536,12,16,17.34417,267.14016,-0.98644,259.91571,59.97512,0,65.25331,-5.03719
EL,1525880.5,1525881.175,1525881.298,-535,8,20,19.15639,161.41677,-7.86555,140.74827,90.13199,0,111.56655,-5.31352
MF,1525900.5,1525900.589,1525900.713,-535,9,9,5.10139,151.38364,-8.29757,159.90094,265.96129,0,256.01031,-6.50308
ML,1526155.5,1526155.566,1526155.69,-534,5,22,4.54972,44.43456,-0.54243,53.42935,250.90173,0,243.4416,-5.06854
EF,1526209.5,1526210.191,1526210.315,-534,7,15,19.54889,111.68687,1.29015,105.57511,118.20358,0,121.7225,-5.16358
EL,1526478.5,1526479.156,1526479.279,-533,4,10,18.70333,17.94927,5.63599,13.62155,104.8012,0,100.10484,-5.33302
MF,1526483.5,1526483.595,1526483.718,-533,4,15,5.24139,15.15677,4.84673,17.88815,257.39776,0,257.7165,-5.55267
ML,1526747.5,1526747.659,1526747.783,-532,1,4,6.78306,270.93198,-0.66161,278.04632,299.65297,0,294.78328,-5.23464
EF,1526798.5,1526799.134,1526799.258,-532,2,24,18.18278,335.09413,-1.35114,329.55872,76.7711,0,79.26314,-5.12512
EL,1527057.5,1527058.108,1527058.231,-532,11,9,17.5525,234.04495,-2.52466,222.18485,64.0103,0,74.82209,-5.51469
MF,1527069.5,1527069.633,1527069.757,-532,11,21,6.16389,227.36267,0.35999,233.95031,290.35561,0,288.60024,-6.36061
ML,1527333.5,1527333.577,1527333.7,-531,8,12,4.81056,127.29433,1.29036,132.36179,245.90891,0,245.31798,-5.19534
EF,1527383.5,1527384.137,1527384.26,-531,10,1,18.24667,190.59121,0.77306,182.43915,85.76521,0,92.18171,-5.09773
EL,1527641.5,1527642.187,1527642.311,-530,6,16,19.45444,85.98804,-2.93585,77.84522,115.10649,0,122.1214,-5.07806
MF,1527654.5,1527654.558,1527654.681,-530,6,29,4.35111,78.62675,-5.34654,89.65335,248.36935,0,237.19143,-5.01918
ML,1527902.5,1527902.637,1527902.76,-529,3,4,6.24111,326.23031,-1.41655,337.21207,287.16073,0,277.35656,-5.1692
EF,1527963.5,1527964.166,1527964.29,-529,5,4,18.95472,41.9642,-0.11367,36.64626,108.68002,0,110.31719,-5.06163
EL,1528232.5,1528233.122,1528233.245,-528,1,28,17.88111,306.09503,8.04968,302.72754,76.55946,0,70.14334,-5.91969
MF,1528234.5,1528234.656,1528234.78,-528,1,30,6.71611,305.1282,8.19571,304.26431,283.54577,0,289.71594,-5.47319
ML,1528502.5,1528502.62,1528502.743,-528,10,24,5.84278,200.51162,0.92904,205.43502,278.69633,0,278.64211,-5.00979
EF,1528553.5,1528554.099,1528554.223,-528,12,14,17.34111,265.29862,-0.95479,257.92847,60.07816,0,65.49339,-5.09691
EL,1528800.5,1528801.176,1528801.299,-527,8,18,19.17528,158.94727,-7.84234,138.84291,91.26918,0,112.19637,-5.13585
MF,1528819.5,1528819.591,1528819.714,-527,9,6,5.14028,149.35368,-8.45616,156.9835,265.29262,0,255.33981,-5.5269
ML,1529074.5,1529074.568,1529074.691,-526,5,19,4.59417,41.43403,-0.61926,50.63587,252.10443,0,244.37787,-5.05066
EF,1529128.5,1529129.191,1529129.314,-526,7,12,19.54694,108.65179,1.25303,102.75142,118.73626,0,122.03112,-5.0548
EL,1529397.5,1529398.158,1529398.282,-525,4,7,18.76139,16.2054,5.97401,10.79457,104.3516,0,99.5047,-6.43942
MF,1529402.5,1529402.599,1529402.722,-525,4,12,5.33083,13.4255,5.24227,15.06936,257.78431,0,259.2249,-5.30158
ML,1529667.5,1529667.659,1529667.782,-524,1,2,6.77444,269.10055,-0.62269,276.07506,299.60869,0,294.92989,-5.21525
EF,1529718.5,1529719.133,1529719.257,-524,2,22,18.16528,333.29077,-1.36536,327.64474,75.94823,0,78.51262,-5.21324
EL,1529976.5,1529977.109,1529977.233,-524,11,6,17.58694,231.79694,-3.01251,219.19099,64.1503,0,75.91841,-5.45616
MF,1529988.5,1529988.635,1529988.758,-524,11,18,6.19278,225.15456,-0.17748,230.94812,290.20091,0,288.25928,-5.46243
ML,1530253.5,1530253.576,1530253.7,-523,8,10,4.79139,125.4914,1.2714,130.47837,245.364,0,244.71988,-5.10573
EF,1530302.5,1530303.139,1530303.263,-523,9,28,18.30972,187.51571,0.84154,179.49857,87.30722,0,93.58564,-5.06581
EL,1530560.5,1530561.191,1530561.314,-522,6,13,19.54056,84.21225,-2.46809,75.06006,115.60399,0,122.7377,-6.25418
MF,1530574.5,1530574.556,1530574.68,-522,6,27,4.31528,76.29281,-5.13737,87.80781,248.37584,0,236.94966,-5.33405
ML,1530822.5,1530822.638,1530822.762,-521,3,2,6.28083,324.43733,-1.40595,335.31695,287.89348,0,278.20486,-5.16767
EF,1530883.5,1530884.166,1530884.289,-521,5,2,18.93833,40.19345,-0.1567,34.80721,107.95134,0,109.59838,-5.13134
EL,1531152.5,1531153.119,1531153.242,-520,1,26,17.81111,303.53303,7.96282,300.79134,75.74065,0,69.28041,-5.40965
MF,1531154.5,1531154.656,1531154.779,-520,1,28,6.70694,302.56324,8.11492,302.33225,284.34081,0,290.0664,-5.76483
ML,1531421.5,1531421.618,1531421.741,-520,10,21,5.79028,197.41589,0.99085,202.45573,277.2013,0,277.2274,-5.13601
EF,1531473.5,1531474.099,1531474.223,-520,12,12,17.34139,263.47199,-0.92226,255.95861,60.22308,0,65.77373,-5.15462
EL,1531719.5,1531720.18,1531720.303,-519,8,15,19.28306,156.78876,-7.65438,135.9784,92.43153,0,113.80768,-5.80497
MF,1531739.5,1531739.588,1531739.711,-519,9,4,5.07083,146.78687,-8.49067,155.06657,264.2913,0,254.09411,-6.04533
ML,1531993.5,1531993.57,1531993.693,-518,5,16,4.6425,38.44048,-0.69409,47.84835,253.35343,0,245.36683,-5.03628
EF,1532048.5,1532049.191,1532049.315,-518,7,10,19.55667,106.86208,1.23251,100.89644,119.00481,0,122.30038,-5.1255
EL,1532317.5,1532318.156,1532318.279,-517,4,5,18.70417,13.86883,6.15893,8.93167,103.4406,0,98.29007,-5.98184
MF,1532321.5,1532321.603,1532321.726,-517,4,9,5.42306,11.70884,5.61921,12.25359,258.19131,0,260.75699,-5.03046
ML,1532587.5,1532587.658,1532587.782,-517,12,31,6.76361,267.26404,-0.58323,274.09797,299.51951,0,295.03207,-5.19223
EF,1532637.5,1532638.131,1532638.255,-516,2,19,18.11306,330.23916,-1.38782,324.7351,74.58606,0,77.20439,-5.03755
EL,1532895.5,1532896.111,1532896.234,-516,11,3,17.62444,229.53937,-3.48411,216.19129,64.35853,0,77.06507,-5.39562
MF,1532908.5,1532908.631,1532908.754,-516,11,16,6.10167,222.36803,-0.45795,228.95396,289.49092,0,287.13643,-6.16937
ML,1533173.5,1533173.575,1533173.699,-515,8,8,4.77139,123.67689,1.25123,128.58452,244.84575,0,244.14704,-5.01594
EF,1533221.5,1533222.142,1533222.266,-515,9,25,18.37278,184.42662,0.90706,176.54631,88.86166,0,94.99779,-5.03605
EL,1533480.5,1533481.189,1533481.313,-514,6,11,19.50611,81.87517,-2.23057,73.21072,115.74135,0,122.30379,-6.09156
MF,1533494.5,1533494.555,1533494.678,-514,6,25,4.28167,73.96087,-4.92522,85.95262,248.43145,0,236.75464,-5.639
ML,1533742.5,1533742.64,1533742.763,-513,2,28,6.31833,322.62393,-1.3941,333.398,288.61805,0,279.05031,-5.16801
EF,1533803.5,1533804.165,1533804.288,-513,4,30,18.92056,38.40121,-0.19962,32.94581,107.19848,0,108.85574,-5.20213
EL,1534071.5,1534072.12,1534072.244,-512,1,23,17.84611,301.54345,7.74616,297.82656,74.95849,0,69.13608,-6.32229
MF,1534074.5,1534074.655,1534074.779,-512,1,26,6.69306,299.95065,8.02504,300.3718,285.11448,0,290.38813,-6.0721
ML,1534341.5,1534341.617,1534341.74,-512,10,19,5.77139,195.56553,1.02123,200.47832,276.30629,0,276.408,-5.01653
EF,1534392.5,1534393.098,1534393.222,-512,12,9,17.32222,260.36604,-0.85625,252.94162,60.54789,0,66.1025,-5.0076
EL,1534639.5,1534640.181,1534640.304,-511,8,13,19.30222,154.34899,-7.61015,134.07748,93.54427,0,114.41799,-5.66846
MF,1534658.5,1534658.59,1534658.713,-511,9,1,5.11139,144.77824,-8.60551,152.15514,263.62395,0,253.48527,-5.05347
ML,1534912.5,1534912.572,1534912.696,-510,5,13,4.6925,35.43219,-0.76669,45.04227,254.64095,0,246.40132,-5.02181
EF,1534967.5,1534968.191,1534968.314,-510,7,7,19.54639,103.82203,1.18896,98.06837,119.39753,0,122.47243,-5.00825
EL,1535237.5,1535238.153,1535238.277,-509,4,3,18.64472,11.50076,6.33871,7.05151,102.50369,0,97.06014,-5.50938
MF,1535241.5,1535241.603,1535241.726,-509,4,7,5.43389,9.32991,5.80872,10.37878,259.12632,0,261.36273,-5.46362
ML,1535507.5,1535507.658,1535507.781,-509,12,29,6.75222,265.42765,-0.54326,272.12451,299.40925,0,295.11023,-5.16821
EF,1535557.5,1535558.13,1535558.254,-508,2,17,18.09417,328.42839,-1.39834,322.8141,73.79171,0,76.48635,-5.12129
EL,1535814.5,1535815.113,1535815.236,-508,10,31,17.66444,227.27374,-3.93787,213.19594,64.61894,0,78.23957,-5.32854
MF,1535827.5,1535827.632,1535827.755,-508,11,13,6.12861,220.161,-0.99592,225.94986,289.26853,0,286.69444,-5.2813
ML,1536092.5,1536092.573,1536092.697,-507,8,5,4.71722,120.62549,1.21032,125.7249,244.02336,0,243.09889,-5.15874
EF,1536140.5,1536141.145,1536141.268,-507,9,22,18.43611,181.34586,0.96941,173.60527,90.41305,0,96.40327,-5.00595
EL,1536400.5,1536401.188,1536401.311,-506,6,9,19.47056,79.54889,-1.99,71.37185,115.84191,0,121.83819,-5.9135
MF,1536414.5,1536414.554,1536414.677,-506,6,23,4.25083,71.65103,-4.70932,84.10945,248.51771,0,236.58849,-5.93668
ML,1536662.5,1536662.641,1536662.765,-505,2,26,6.35583,320.82698,-1.38107,331.49854,289.32413,0,279.87605,-5.1715
EF,1536722.5,1536723.163,1536723.286,-505,4,27,18.87083,35.39927,-0.2813,30.14964,105.89944,0,107.50272,-5.00735
EL,1536991.5,1536992.117,1536992.241,-504,1,21,17.77278,298.93961,7.63771,295.87623,74.17826,0,68.31554,-5.78001
MF,1536993.5,1536993.659,1536993.783,-504,1,23,6.785,297.9732,7.8242,297.42712,285.82897,0,291.7153,-5.19236
ML,1537260.5,1537260.615,1537260.738,-504,10,16,5.71972,192.47178,1.07774,197.50466,274.79037,0,274.95734,-5.14399
EF,1537312.5,1537313.099,1537313.222,-504,12,7,17.32667,258.53527,-0.82129,250.96321,60.77644,0,66.46801,-5.06926
EL,1537559.5,1537560.182,1537560.305,-503,8,11,19.32167,151.93008,-7.55558,132.19917,94.63882,0,115.00368,-5.5403
MF,1537578.5,1537578.587,1537578.71,-503,8,30,5.04333,142.23164,-8.61757,150.2469,262.65525,0,252.28357,-5.54856
ML,1537831.5,1537831.574,1537831.698,-502,5,10,4.74583,32.44321,-0.83686,42.2588,255.95789,0,247.46796,-5.01445
EF,1537887.5,1537888.191,1537888.315,-502,7,5,19.55222,102.04171,1.16512,96.22849,119.58571,0,122.65595,-5.07392
EL,1538157.5,1538158.151,1538158.274,-501,4,1,18.58694,9.14461,6.51314,5.18355,101.56008,0,95.838,-5.03842
MF,1538160.5,1538160.607,1538160.73,-501,4,4,5.52778,7.59494,6.15759,7.55456,259.5799,0,262.92287,-5.17421
ML,1538427.5,1538427.657,1538427.781,-501,12,27,6.73917,263.595,-0.5028,270.14999,299.25619,0,295.14753,-5.13651
EF,1538477.5,1538478.13,1538478.253,-500,2,15,18.07556,326.62266,-1.40766,320.89309,73.01768,0,75.79295,-5.20787
EL,1538733.5,1538734.114,1538734.238,-500,10,28,17.70806,225.00772,-4.37036,210.21059,64.94757,0,79.45574,-5.2666
MF,1538747.5,1538747.628,1538747.752,-500,11,11,6.03833,217.39749,-1.27246,223.96897,288.48563,0,285.51239,-5.99905
ML,1539012.5,1539012.572,1539012.696,-499,8,3,4.69917,118.82223,1.18685,123.84613,243.57749,0,242.59333,-5.0674
EF,1539060.5,1539061.147,1539061.27,-499,9,20,18.48639,179.52205,1.00107,171.67374,91.32714,0,97.39248,-5.08924
EL,1539320.5,1539321.186,1539321.31,-498,6,7,19.43083,77.20003,-1.74724,69.52194,115.88081,0,121.30962,-5.71081
MF,1539333.5,1539333.556,1539333.68,-498,6,20,4.30917,69.83629,-4.33271,81.308,248.37707,0,237.32439,-5.32084
ML,1539582.5,1539582.643,1539582.766,-497,2,24,6.39111,319.01682,-1.36672,329.58118,290.01226,0,280.69079,-5.17684
EF,1539642.5,1539643.162,1539643.286,-497,4,25,18.85389,33.61153,-0.32359,28.2884,105.1105,0,106.73006,-5.08173
EL,1539911.5,1539912.114,1539912.237,-496,1,19,17.69889,296.32674,7.51886,293.91671,73.43935,0,67.52815,-5.24056
MF,1539913.5,1539913.659,1539913.782,-496,1,21,6.76694,295.35932,7.71083,295.47174,286.5419,0,291.96153,-5.49429
ML,1540180.5,1540180.614,1540180.738,-496,10,14,5.70139,190.62293,1.10527,195.52921,273.88338,0,274.11492,-5.02362
EF,1540232.5,1540233.099,1540233.222,-496,12,5,17.33222,256.69061,-0.78558,248.9732,61.04436,0,66.87212,-5.12834
EL,1540479.5,1540480.182,1540480.306,-495,8,9,19.33861,149.4789,-7.49398,130.29955,95.73188,0,115.57499,-5.41527
MF,1540498.5,1540498.584,1540498.707,-495,8,28,4.97389,139.66393,-8.62129,148.31955,261.70253,0,251.08706,-6.03397
ML,1540750.5,1540750.577,1540750.7,-494,5,7,4.80111,29.43744,-0.90425,39.45608,257.31258,0,248.57902,-5.0102
EF,1540807.5,1540808.191,1540808.315,-494,7,3,19.55528,100.24055,1.14016,94.36397,119.74531,0,122.81103,-5.14357
EL,1541076.5,1541077.153,1541077.277,-493,3,29,18.64528,7.40419,6.80037,2.34278,101.03531,0,95.20942,-6.15893
MF,1541080.5,1541080.607,1541080.731,-493,4,2,5.54111,5.22802,6.33345,5.681,260.531,0,263.55232,-5.58727
ML,1541347.5,1541347.657,1541347.78,-493,12,25,6.72444,261.74861,-0.46191,268.1615,299.0758,0,295.15689,-5.10102
EF,1541396.5,1541397.127,1541397.251,-492,2,12,18.02056,323.558,-1.42049,317.96372,71.73163,0,74.56237,-5.03139
EL,1541652.5,1541653.116,1541653.24,-492,10,25,17.75333,222.70813,-4.78257,207.21004,65.3403,0,80.70577,-5.20167
MF,1541666.5,1541666.629,1541666.753,-492,11,8,6.06389,215.18947,-1.80544,220.96016,288.19395,0,284.97531,-5.12028
ML,1541931.5,1541931.57,1541931.694,-491,7,31,4.64639,115.76935,1.13959,120.99142,242.87619,0,241.64614,-5.20156
EF,1541979.5,1541980.149,1541980.273,-491,9,17,18.54944,176.43408,1.05819,168.73104,92.87835,0,98.79008,-5.05888
EL,1542240.5,1542241.185,1542241.308,-490,6,5,19.39083,74.8691,-1.50226,67.67631,115.88557,0,120.76128,-5.50288
MF,1542253.5,1542253.555,1542253.678,-490,6,18,4.28111,67.52767,-4.1073,79.46214,248.53405,0,237.23265,-5.63455
ML,1542502.5,1542502.644,1542502.768,-489,2,22,6.42556,317.20775,-1.35121,327.6635,290.68962,0,281.49713,-5.18239
EF,1542562.5,1542563.161,1542563.285,-489,4,23,18.83778,31.82731,-0.36561,26.43248,104.31704,0,105.95255,-5.15458
EL,1542830.5,1542831.115,1542831.239,-488,1,16,17.73,294.30427,7.24781,290.94795,72.67907,0,67.48954,-6.07497
MF,1542833.5,1542833.658,1542833.781,-488,1,19,6.74528,292.71584,7.58989,293.51088,287.2286,0,292.17239,-5.82047
ML,1543099.5,1543099.612,1543099.735,-488,10,11,5.65,187.52564,1.15608,192.55856,272.35183,0,272.63206,-5.15606
EF,1543152.5,1543153.099,1543153.222,-488,12,3,17.33944,254.8535,-0.74908,246.98927,61.33379,0,67.29927,-5.18789
EL,1543399.5,1543400.183,1543400.307,-487,8,7,19.35639,147.05969,-7.42383,128.42122,96.80231,0,116.12926,-5.29988
MF,1543417.5,1543417.586,1543417.709,-487,8,25,5.0175,137.70325,-8.68044,145.4379,261.0579,0,250.58276,-5.02686
ML,1543669.5,1543669.579,1543669.702,-486,5,4,4.85861,26.44588,-0.96872,36.66377,258.68626,0,249.71691,-5.00898
EF,1543726.5,1543727.191,1543727.314,-486,6,30,19.53583,97.22195,1.08842,91.56099,119.93757,0,122.78716,-5.01277
EL,1543996.5,1543997.151,1543997.274,-485,3,27,18.5875,5.03985,6.95863,0.47156,100.06508,0,93.98326,-5.68524
MF,1543999.5,1543999.611,1543999.735,-485,3,30,5.6375,3.48977,6.64997,2.85271,261.02441,0,265.13972,-5.2667
ML,1544267.5,1544267.656,1544267.78,-485,12,23,6.71,259.92448,-0.4206,266.19923,298.86376,0,295.13015,-5.06411
EF,1544316.5,1544317.127,1544317.25,-484,2,10,18.00139,321.7556,-1.42598,316.04588,70.99687,0,73.91176,-5.11405
EL,1544571.5,1544572.118,1544572.242,-484,10,22,17.80306,220.42624,-5.17208,204.23218,65.7872,0,81.98762,-5.15162
MF,1544586.5,1544586.625,1544586.749,-484,11,6,5.97333,212.42993,-2.07547,218.98604,287.34063,0,283.73493,-5.85796
ML,1544851.5,1544851.57,1544851.693,-483,7,29,4.63028,113.97639,1.11289,119.12294,242.50302,0,241.21089,-5.10461
EF,1544898.5,1544899.152,1544899.276,-483,9,14,18.6125,173.36419,1.11166,165.8097,94.41357,0,100.16673,-5.02842
EL,1545160.5,1545161.183,1545161.306,-482,6,3,19.34889,72.54113,-1.25522,65.83918,115.83453,0,120.16164,-5.27385
MF,1545172.5,1545172.557,1545172.681,-482,6,15,4.34139,65.73741,-3.70522,76.6731,248.42045,0,238.04141,-5.07033
ML,1545422.5,1545422.646,1545422.769,-481,2,20,6.45889,315.40622,-1.33452,325.75445,291.33875,0,282.27708,-5.19219
EF,1545482.5,1545483.161,1545483.284,-481,4,21,18.8225,30.05176,-0.40731,24.58603,103.51051,0,105.16344,-5.22637
EL,1545750.5,1545751.112,1545751.236,-480,1,14,17.65417,291.65986,7.10881,288.98437,72.00048,0,66.75766,-5.50035
MF,1545753.5,1545753.657,1545753.78,-480,1,17,6.72028,290.06831,7.4595,291.55144,287.8628,0,292.33447,-6.15731
ML,1546019.5,1546019.611,1546019.735,-480,10,9,5.6325,185.68535,1.18047,190.59434,271.44264,0,271.77626,-5.03759
EF,1546071.5,1546072.099,1546072.222,-480,11,30,17.33556,251.75792,-0.67618,243.98139,61.91827,0,67.87137,-5.05781
EL,1546319.5,1546320.184,1546320.307,-479,8,5,19.37167,144.61748,-7.34543,126.53356,97.86107,0,116.65599,-5.18665
MF,1546337.5,1546337.583,1546337.706,-479,8,23,4.95083,135.16972,-8.66229,143.52656,260.15511,0,249.44959,-5.48464
ML,1546588.5,1546588.581,1546588.705,-478,5,1,4.9175,23.4406,-1.03005,33.8568,260.09369,0,250.89477,-5.01427
EF,1546646.5,1546647.191,1546647.314,-478,6,28,19.53472,95.42757,1.06042,89.70615,120.00582,0,122.84786,-5.0793
EL,1546916.5,1546917.149,1546917.272,-477,3,25,18.52833,2.65431,7.11024,358.58235,99.0767,0,92.75214,-5.21166
MF,1546919.5,1546919.612,1546919.735,-477,3,28,5.65111,1.09942,6.80976,0.96955,262.00509,0,265.78522,-5.66983
ML,1547187.5,1547187.655,1547187.779,-477,12,21,6.69278,258.07623,-0.37891,264.20813,298.6135,0,295.06712,-5.01982
EF,1547236.5,1547237.126,1547237.249,-476,2,8,17.98056,319.93078,-1.43025,314.10021,70.2716,0,73.27574,-5.19943
EL,1547490.5,1547491.121,1547491.244,-476,10,19,17.85583,218.12706,-5.53647,201.24262,66.30006,0,83.31246,-5.11828
MF,1547506.5,1547506.622,1547506.745,-476,11,4,5.88167,209.65733,-2.34092,216.99345,286.44449,0,282.47002,-6.59864
ML,1547771.5,1547771.569,1547771.692,-475,7,27,4.61333,112.16479,1.0852,117.23797,242.1519,0,240.79692,-5.00804
EF,1547818.5,1547819.154,1547819.278,-475,9,12,18.66167,171.53087,1.13859,163.87365,95.32217,0,101.14349,-5.11115
EL,1548080.5,1548081.181,1548081.304,-474,6,1,19.30417,70.20318,-1.00648,63.98577,115.74025,0,119.52943,-5.0343
MF,1548092.5,1548092.556,1548092.68,-474,6,13,4.31556,63.41039,-3.4716,74.81695,248.65523,0,238.0207,-5.40792
ML,1548342.5,1548342.647,1548342.77,-473,2,18,6.49,313.58945,-1.31655,323.82833,291.97922,0,283.0518,-5.2029
EF,1548401.5,1548402.159,1548402.282,-473,4,18,18.77333,27.03073,-0.48596,21.76112,102.11098,0,103.73364,-5.03765
EL,1548669.5,1548670.113,1548670.237,-472,1,11,17.68444,289.64236,6.79622,286.01262,71.26259,0,66.81607,-6.29363
MF,1548672.5,1548672.66,1548672.784,-472,1,14,6.80444,288.05046,7.19043,288.58467,288.52164,0,293.50361,-5.21871
ML,1548938.5,1548938.609,1548938.733,-472,10,6,5.58083,182.58109,1.22524,187.62025,269.90157,0,270.26666,-5.17277
EF,1548991.5,1548992.099,1548992.223,-472,11,28,17.3475,249.91576,-0.63776,241.99442,62.29141,0,68.37883,-5.11799
EL,1549239.5,1549240.184,1549240.308,-471,8,3,19.38667,142.18695,-7.25946,124.64891,98.90456,0,117.17193,-5.08025
MF,1549257.5,1549257.58,1549257.704,-471,8,21,4.88556,132.66137,-8.63554,141.62076,259.27819,0,248.33959,-5.91668
ML,1549507.5,1549507.584,1549507.707,-470,4,28,4.97806,20.44202,-1.08801,31.05662,261.5145,0,252.09022,-5.02504
EF,1549566.5,1549567.19,1549567.314,-470,6,26,19.53306,93.63954,1.03142,87.85726,120.05313,0,122.88694,-5.14647
EL,1549835.5,1549836.151,1549836.274,-469,3,22,18.58583,0.89729,7.35064,355.7385,98.49066,0,92.10797,-6.31865
MF,1549838.5,1549838.616,1549838.74,-469,3,25,5.75,359.355,7.09158,358.1323,262.5385,0,267.39972,-5.3117
ML,1550106.5,1550106.653,1550106.777,-469,12,18,6.64194,254.98445,-0.29818,261.21006,298.12268,0,294.72541,-5.22851
EF,1550155.5,1550156.123,1550156.247,-468,2,5,17.92444,316.87086,-1.43333,311.16605,69.08977,0,72.15038,-5.02486
EL,1550409.5,1550410.123,1550410.246,-468,10,16,17.9125,215.84297,-5.8754,198.27232,66.86025,0,84.66318,-5.10475
MF,1550425.5,1550425.623,1550425.746,-468,11,1,5.90722,207.46572,-2.8582,214.00323,286.06419,0,281.8223,-5.73929
ML,1550690.5,1550690.567,1550690.69,-467,7,24,4.56611,109.13161,1.03009,114.40691,241.6339,0,240.01436,-5.12552
EF,1550737.5,1550738.157,1550738.28,-467,9,9,18.72361,168.46382,1.1861,160.96351,96.83858,0,102.492,-5.07701
EL,1550999.5,1551000.184,1551000.308,-466,5,29,19.38056,68.47119,-0.52368,61.2051,116.00381,0,119.78774,-6.22954
MF,1551012.5,1551012.555,1551012.679,-466,6,11,4.29278,61.10239,-3.23651,72.98034,248.92785,0,238.02874,-5.74621
ML,1551263.5,1551263.648,1551263.772,-465,2,17,6.52194,313.02775,-1.31333,322.90441,292.17476,0,283.54938,-5.00484
EF,1551321.5,1551322.158,1551322.282,-465,4,16,18.75861,25.25397,-0.5265,19.90843,101.27961,0,102.9249,-5.11384
EL,1551589.5,1551590.11,1551590.234,-464,1,9,17.60833,286.98753,6.63578,284.04991,70.64945,0,66.14758,-5.69425
MF,1551592.5,1551592.659,1551592.782,-464,1,12,6.77444,285.39262,7.03869,286.62583,289.08831,0,293.58156,-5.56151
ML,1551858.5,1551858.608,1551858.732,-464,10,4,5.56417,180.75239,1.24633,185.67511,268.99726,0,269.40435,-5.06136
EF,1551911.5,1551912.1,1551912.223,-464,11,26,17.36222,248.08331,-0.59869,240.01741,62.70093,0,68.92183,-5.17889
EL,1552158.5,1552159.189,1552159.312,-463,7,31,19.49556,140.12197,-6.9786,121.80566,100.00104,0,118.6789,-5.90757
MF,1552177.5,1552177.577,1552177.701,-463,8,19,4.82167,130.16411,-8.60076,139.72345,258.43984,0,247.25825,-6.3363
ML,1552426.5,1552426.587,1552426.71,-462,4,25,5.04028,17.44229,-1.14242,28.24985,262.95692,0,253.31768,-5.04166
EF,1552485.5,1552486.189,1552486.313,-462,6,23,19.50361,90.6179,0.97231,85.05054,120.03439,0,122.66136,-5.00545
EL,1552755.5,1552756.149,1552756.272,-461,3,20,18.52667,358.50416,7.48548,353.85093,97.48388,0,90.88173,-5.84162
MF,1552758.5,1552758.617,1552758.74,-461,3,23,5.76444,356.95474,7.2347,356.25058,263.53687,0,268.05159,-5.70253
ML,1553026.5,1553026.653,1553026.776,-461,12,16,6.62306,253.14584,-0.2556,259.23075,297.78748,0,294.57469,-5.17662
EF,1553075.5,1553076.123,1553076.246,-460,2,3,17.90361,315.05453,-1.43378,309.2298,68.41886,0,71.57218,-5.10481
EL,1553328.5,1553329.125,1553329.249,-460,10,13,17.97222,213.53229,-6.18759,195.29362,67.4926,0,86.0521,-5.10853
MF,1553345.5,1553345.619,1553345.742,-460,10,30,5.81528,204.68943,-3.11388,212.01498,285.10285,0,280.50205,-6.4985
ML,1553610.5,1553610.566,1553610.69,-459,7,22,4.55167,107.32719,0.99951,112.52945,241.36795,0,239.68467,-5.02331
EF,1553656.5,1553657.159,1553657.283,-459,9,6,18.78389,165.38588,1.2295,158.04478,98.34292,0,103.82458,-5.04224
EL,1553919.5,1553920.182,1553920.306,-458,5,27,19.33389,66.15409,-0.27277,59.35912,115.82696,0,119.07072,-5.98013
MF,1553931.5,1553931.558,1553931.681,-458,6,8,4.35528,59.31202,-2.80866,70.18206,248.87902,0,238.94666,-5.25133
ML,1554183.5,1554183.65,1554183.773,-457,2,15,6.55111,311.20985,-1.2942,320.97542,292.78567,0,284.29738,-5.01582
EF,1554241.5,1554242.158,1554242.281,-457,4,14,18.74333,23.46524,-0.56657,18.0469,100.43387,0,102.1019,-5.18688
EL,1554509.5,1554510.107,1554510.23,-456,1,7,17.53056,284.30554,6.46603,282.06897,70.07759,0,65.50124,-5.08947
