Almagest Mars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunction,,,,first station,,,,opposition,,,,second station,,,,conjunction,first station,opposition,second station,conjunction,,,,first station,,,,opposition,,,,second station,,,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean
-172,9,12,22.41689,-171,10,11,16.62656,-171,11,20,9.34502,-171,12,28,12.44041,1658490.43404,1658884.19277,1658923.88938,1658962.01835,168.71225,178.73934,166.367,168.71225,65.32389,25.09243,194.97126,196.81476,55.94113,45.89582,235.52723,235.94113,47.51923,65.87768,274.68624,273.52239
-170,10,31,3.67676,-169,11,17,1.35966,-169,12,27,22.12946,-168,2,6,10.51409,1659268.6532,1659650.55665,1659691.42206,1659731.93809,215.75251,226.57265,214.52329,215.75251,102.37252,66.71287,231.5959,232.17003,92.44842,88.12878,273.57149,272.44842,82.82231,109.3616,314.61329,312.38244
-167,1,8,9.90649,-167,12,20,10.94398,-166,1,30,4.56878,-166,3,12,3.41658,1660068.91277,1660414.956,1660455.69037,1660496.64236,284.51658,285.95645,286.06905,284.51658,135.49787,107.30377,266.44187,265.58899,125.73822,128.65101,307.85324,305.73822,115.78436,150.1123,348.42949,346.10195
-165,3,23,22.21747,-164,1,27,19.0534,-164,3,6,14.2679,-164,4,15,15.02568,1660873.42573,1661183.29389,1661222.0945,1661262.12607,357.47293,347.56928,359.65199,357.47293,169.86476,149.9587,304.94598,302.88993,161.13317,170.29253,343.49801,341.13317,151.5937,191.27147,22.22672,20.5897
-163,5,13,15.64677,-162,3,17,12.0236,-162,4,20,21.54733,-162,5,28,10.6508,1661655.15195,1661963.00098,1661997.39781,1662034.94378,47.96987,37.2405,48.66187,47.96987,212.22992,198.57177,353.66582,351.39674,205.29946,216.59776,26.79288,25.29946,196.83835,236.2741,62.43425,62.3061
-161,6,21,13.47258,-160,5,25,12.22154,-160,6,24,8.90504,-160,7,26,2.62089,1662424.06136,1662763.00923,1662792.87104,1662824.6092,85.83411,80.19494,85.0362,85.83411,274.82521,257.82386,60.1367,59.91309,269.34595,273.47324,88.41673,89.34595,263.12968,290.10593,118.71612,120.6282
-159,7,25,0.68042,-158,8,6,6.05144,-158,9,9,18.11453,-158,10,10,21.60461,1663188.52835,1663565.75214,1663600.25477,1663631.40019,119.31975,120.82129,117.44,119.31975,352.40234,318.50908,128.98826,131.12483,345.13184,336.59052,162.76293,165.13184,339.28436,352.91258,193.95986,195.82986
-157,8,29,13.84925,-156,9,25,14.47888,-156,11,3,10.77814,-156,12,9,23.02622,1663954.07705,1664347.10329,1664385.94909,1664422.45943,153.87156,162.01452,151.48943,153.87156,48.54186,7.98374,179.06309,181.25208,39.53987,28.34126,218.45386,219.53987,31.80686,47.47486,255.95866,255.52575
-155,10,10,10.03381,-154,11,3,11.6447,-154,12,14,0.94359,-153,1,22,21.61293,1664726.91808,1665115.9852,1665156.53932,1665196.40054,195.61094,207.02937,193.73512,195.61094,88.84747,50.92377,217.98587,219.08922,79.06079,72.17655,259.6437,259.06079,69.79935,93.06621,300.30032,298.34941
-153,12,10,1.34333,-152,12,6,22.63456,-151,1,16,21.73732,-151,2,26,20.95836,1665517.55597,1665880.44311,1665921.40572,1665962.37326,254.89154,261.37083,255.29732,254.89154,122.86024,91.54536,252.87175,252.5659,112.9401,113.01222,294.74861,292.9401,103.01528,134.48166,335.70716,333.31916
-150,2,25,12.69399,-149,1,12,0.10014,-149,2,20,19.7702,-149,4,2,8.59305,1666326.02892,1666646.50417,1666686.32376,1666726.85804,331.75099,325.05893,334.13832,331.75099,156.10974,133.0071,289.2742,287.62271,146.8703,153.87494,329.24404,326.8703,137.09314,175.11733,8.81791,6.82232
-148,4,25,16.64488,-147,2,24,4.40873,-147,4,1,14.43757,-147,5,10,9.50684,1667116.19354,1667420.6837,1667457.10157,1667495.89612,30.56512,19.15238,31.88719,30.56512,194.272,178.7234,333.06721,330.68136,186.5761,197.80854,8.57718,6.5761,177.59626,218.1392,45.62544,44.81338
-146,6,7,7.43184,-145,4,26,16.15089,-145,5,27,17.3895,-145,7,1,2.389,1667888.80966,1668212.17295,1668243.22456,1668277.59954,72.08283,64.04936,71.82047,72.08283,247.2254,233.51103,32.11525,30.8011,241.40666,249.78393,61.57071,61.40666,234.18531,267.79847,94.14379,95.28785
-144,7,11,18.83931,-143,7,11,10.56956,-143,8,12,7.313,-143,9,11,4.47879,1668654.28497,1669018.9404,1669050.80471,1669080.68662,106.5623,105.20413,105.04258,106.5623,323.65012,296.30535,104.47806,105.97955,317.38614,313.00415,135.14745,137.38614,311.90327,328.66405,164.48,166.8388
-142,8,15,6.7915,-141,9,8,15.94274,-141,10,16,6.85208,-141,11,19,19.01399,1669418.78298,1669808.16428,1669845.7855,1669880.29225,140.07851,145.84673,137.80369,140.07851,29.43867,349.90579,161.49144,163.86645,20.94726,9.62155,199.22133,200.94726,13.97762,27.70515,234.50244,234.95832
-140,9,22,8.33318,-139,10,20,6.22772,-139,11,29,7.71162,-138,1,7,4.37506,1670187.84722,1670580.75949,1670620.82132,1670659.68229,178.09535,188.88232,175.85639,178.09535,74.4035,34.79181,203.77407,205.36355,64.8499,55.7866,244.82115,244.8499,56.0896,76.15207,284.66003,283.15265
-138,11,13,10.76619,-137,11,24,16.11241,-136,1,4,15.08732,-136,2,14,9.14306,1670969.94859,1671346.17135,1671387.12864,1671427.88096,228.96206,238.75014,228.25381,228.96206,110.10464,75.91333,239.53179,239.78048,100.14943,97.37739,281.55426,280.14943,90.37856,118.73404,322.64438,320.31635
-135,1,26,7.64417,-135,12,28,10.01953,-134,2,6,21.79241,-134,3,19,18.28594,1671774.81851,1672110.91748,1672151.40802,1672192.26191,302.27024,300.55003,304.31274,302.27024,143.06119,116.68596,274.70581,273.54125,133.45015,137.90542,315.69671,313.45015,123.53051,159.3153,355.95472,353.71719
-133,4,6,2.72443,-132,2,6,12.22228,-132,3,15,13.59705,-132,4,24,5.45039,1672574.61352,1672881.00926,1672919.06654,1672958.7271,10.57642,359.69038,12.48405,10.57642,178.4712,160.26004,314.80455,312.57087,170.08147,180.20433,352.36684,350.08147,160.71544,200.98883,30.54075,29.17232
-131,5,23,0.4089,-130,3,31,0.61399,-130,5,3,4.35592,-130,6,8,18.7586,1673352.51704,1673664.52558,1673697.6815,1673734.28161,57.30557,47.35827,57.6328,57.30557,224.00948,210.86938,6.8712,4.8322,217.51184,228.24506,38.59269,37.51184,209.42686,247.4257,73.26414,73.5862
-129,6,29,9.56408,-128,6,11,23.67252,-128,7,12,0.11121,-128,8,11,12.83935,1674119.8985,1674468.48635,1674498.50463,1674529.03497,93.66382,89.51198,92.57746,93.66381,292.39555,272.19283,76.77787,77.2443,286.83137,287.9242,105.30329,106.83137,281.06984,303.92392,134.69115,136.92315
-127,8,1,15.74162,-126,8,19,5.74812,-126,9,24,1.44262,-126,10,26,8.59669,1674884.1559,1675266.73951,1675302.56011,1675334.8582,126.94287,130.02849,124.88805,126.94287,7.11712,330.52514,141.71171,144.03077,359.33682,349.29728,177.11667,179.33682,353.12369,6.2234,209.77654,211.17095
-125,9,7,4.38371,-124,10,4,23.31881,-124,11,13,7.96369,-124,12,20,19.27208,1675650.68265,1676044.47162,1676083.83182,1676121.303,162.45868,171.73428,160.07825,162.45868,58.61474,18.10321,188.59018,190.59097,49.38578,38.73031,228.69511,229.38578,41.25323,58.36744,267.20105,266.3187
-123,10,21,19.72137,-122,11,11,7.2781,-122,12,22,1.31451,-121,1,31,7.7567,1676426.32172,1676811.80325,1676852.55477,1676892.8232,206.95591,218.21547,205.41822,206.95591,96.94257,60.23081,226.10694,226.9001,87.06624,81.58703,267.97861,267.06624,77.58289,102.69009,308.89097,306.75622
-121,12,26,21.62274,-120,12,14,14.90945,-119,1,24,11.67263,-119,3,6,11.28455,1677222.40095,1677576.12123,1677616.98636,1677657.97019,271.59968,275.40851,272.69021,271.59968,130.36299,100.77906,260.87124,260.23886,120.51698,122.19483,302.51976,300.51698,110.56116,143.67281,343.27818,340.91209
-118,3,13,0.42339,-117,1,20,20.0599,-117,3,1,3.08567,-117,4,10,9.68581,1678029.51764,1678343.33583,1678382.62857,1678422.90358,347.12236,338.38586,349.44012,347.12236,164.13137,142.84532,298.33517,296.43264,155.16095,163.43707,337.54746,335.16095,145.50616,184.54357,16.6555,14.85742
-116,5,6,4.58775,-115,3,7,22.30004,-115,4,12,6.05102,-115,5,20,9.70308,1678814.69116,1679120.42917,1679155.75213,1679193.90429,41.01708,29.86366,41.97061,41.01708,204.44929,190.08864,344.72047,342.36325,197.1788,208.59997,18.91357,17.1788,188.47023,228.59399,55.20984,54.78293
-114,6,15,13.32385,-113,5,13,6.77802,-113,6,12,11.4614,-113,7,15,8.71066,1679585.05516,1679916.78242,1679946.97756,1679979.86294,80.31502,73.5804,79.72867,80.31502,262.60295,247.42529,47.99562,47.27711,257.0385,263.24935,76.58015,77.0385,250.38736,280.48325,107.84359,109.4515
-112,7,19,8.66139,-111,7,26,13.62299,-111,8,28,22.13919,-111,9,28,8.16758,1680349.86089,1680722.06762,1680755.42247,1680785.84032,114.13453,114.38427,112.39168,114.13453,340.70057,309.44282,119.07364,120.99462,333.87032,326.92275,151.4882,153.87032,328.24183,342.86352,181.70864,183.85123
-110,8,23,8.29063,-109,9,19,3.42498,-109,10,27,12.22298,-109,12,2,4.41398,1681114.84544,1681506.64271,1681545.00929,1681580.68392,148.13029,155.28185,145.77668,148.13029,40.91269,0.60701,172.00986,174.2995,32.11495,20.71339,210.75381,212.11495,24.71066,39.40903,247.35389,247.27712
-108,10,2,8.61912,-107,10,28,11.82498,-107,12,7,20.49385,-106,1,16,7.72404,1681885.85913,1682276.99271,1682317.35391,1682356.82184,188.06858,199.33906,186.01115,188.06858,83.06092,44.31641,212.27505,213.58363,73.36506,65.46809,253.70532,253.36506,64.30663,86.15164,294.05555,292.26604
-106,11,28,0.40988,-105,12,2,6.1268,-104,1,12,5.80648,-104,2,22,3.50308,1682672.51708,1683041.75528,1683082.74194,1683123.64596,243.42641,251.5948,243.33579,243.42641,117.70881,85.09767,247.441,247.36061,107.7585,106.57712,289.4142,287.7585,97.88514,128.01327,330.45366,328.07495
-103,2,12,19.52142,-102,1,5,15.07415,-102,2,14,18.74256,-102,3,27,11.44569,1683480.31339,1683807.12809,1683847.28094,1683887.9769,319.61895,314.9283,321.94026,319.61895,150.73429,126.19872,283.19871,281.73905,141.31511,147.24121,323.65213,321.31511,131.46325,168.56833,3.53439,1.42649
-101,4,18,4.51188,-100,2,16,20.47546,-100,3,25,0.96336,-100,5,3,6.03437,1684274.68799,1684579.35314,1684616.54014,1684655.75143,22.58258,11.22803,24.16002,22.58258,187.53587,170.89076,325.22089,322.8713,179.52412,190.37897,1.66747,359.52412,170.36177,210.92802,39.22929,38.17215
-99,5,31,21.61459,-98,4,14,16.49219,-98,5,16,14.66556,-98,6,21,1.10219,1685049.40061,1685367.18717,1685399.11106,1685434.54592,66.16667,57.2237,66.14044,66.16667,236.94591,223.76283,21.06039,19.38832,230.85363,240.49286,51.43429,50.85363,223.22311,259.06284,84.98363,85.77948
-97,7,7,2.2096,-96,6,29,1.09446,-96,7,29,21.64133,-96,8,28,19.10134,1685815.59207,1686173.5456,1686204.40172,1686234.29589,101.352,98.75377,100.00006,101.352,310.46073,286.3428,93.05943,94.16363,304.57651,302.51325,122.57253,124.57651,299.06416,318.17958,151.65864,154.04126
-95,8,9,9.30762,-94,8,31,4.82823,-94,10,7,2.80998,-94,11,9,15.86558,1686579.88782,1686966.70118,1687003.61708,1687037.16107,134.66885,139.29038,132.47142,134.66885,20.52088,342.00368,153.53914,155.92574,12.31136,1.34982,190.3516,192.31136,5.68105,18.92887,224.5182,225.3735
-93,9,16,4.92323,-92,10,13,20.5283,-92,11,22,15.33254,-92,12,30,22.59216,1687347.70513,1687741.35535,1687781.13886,1687819.44134,171.45669,181.6725,169.13591,171.45669,68.0872,27.96872,197.6826,199.45222,58.66425,48.81765,238.36737,238.66425,50.1644,68.89044,277.68797,276.41653
-91,11,3,5.37014,-90,11,18,23.5719,-90,12,29,20.95692,-89,2,8,10.77505,1688126.72376,1688507.48216,1688548.37321,1688588.94896,219.28492,229.92478,218.1891,219.28492,104.81144,69.46492,234.10157,234.57384,94.87749,90.89427,276.09215,274.8775,85.21576,112.15839,317.13659,314.87039
-88,1,13,14.39573,-88,12,22,10.42595,-87,2,1,2.94491,-87,3,14,1.40265,1688928.09982,1689271.93441,1689312.6227,1689353.55844,289.14945,289.89369,290.84767,289.14945,137.87931,110.08355,268.99637,268.04495,128.14876,131.40664,310.30936,308.14876,118.19945,152.85941,350.79993,348.49647
-86,3,27,4.30161,-85,1,30,3.07113,-85,3,9,18.62098,-85,4,18,17.56274,1689731.67923,1690040.62796,1690079.27587,1690119.23178,1.18566,351.01728,3.29817,1.18566,172.44867,152.92486,307.81062,305.69643,163.78917,173.17868,346.13622,343.78917,154.28548,194.11796,24.73063,23.17112
-84,5,16,0.11288,-83,3,20,15.13709,-83,4,23,18.18684,-83,5,31,2.70849,1690512.5047,1690821.13071,1690855.25778,1690892.61285,50.79479,40.21645,51.37774,50.79479,215.45835,201.95491,357.20624,354.98747,208.62432,219.83953,30.01079,28.62432,200.24007,239.41582,65.44553,65.44279
-82,6,23,13.099,-81,5,30,14.52457,-81,6,29,10.59769,-81,7,30,21.0774,1691281.04579,1691622.10519,1691651.94157,1691683.37822,88.296,82.97787,87.40573,88.296,279.34185,261.71336,64.49837,64.45618,273.86396,277.34941,92.77046,93.86396,267.76133,293.82409,122.83904,124.84904
-80,7,26,22.68102,-79,8,9,10.8797,-79,9,13,6.34087,-79,10,14,15.54862,1692045.44504,1692423.95332,1692458.7642,1692490.14786,121.71487,123.56872,119.77663,121.71487,356.48621,321.92966,132.58667,134.78598,349.09681,340.17264,166.75466,169.09682,343.17529,356.61955,198.27676,200.02965
-78,8,31,16.42181,-77,9,28,22.95102,-77,11,6,22.19813,-77,12,13,15.78395,1692811.18424,1693204.45629,1693243.42492,1693280.15766,156.45444,164.86179,154.06718,156.45444,51.5413,10.95983,181.93891,184.07725,42.4861,31.38171,221.5152,222.4861,34.66254,50.63186,259.25853,258.69119
-76,10,13,2.31743,-75,11,5,11.17003,-75,12,16,1.62989,-74,1,25,0.67636,1693584.59656,1693972.96542,1694013.56791,1694053.52818,198.7569,210.17602,196.96741,198.7569,91.37531,53.7045,220.53903,221.54695,81.5662,74.98263,262.25395,261.5662,72.25207,95.92419,302.96529,300.95245
-74,12,13,21.94068,-73,12,9,20.84287,-72,1,19,19.58791,-72,2,29,19.04173,1694376.4142,1694737.36845,1694778.31616,1694819.29341,259.2003,265.13575,259.78909,259.2003,125.23632,94.29733,255.37867,254.96955,115.32906,115.75637,297.20269,295.32906,105.39407,137.2309,338.10324,335.71767
-71,3,1,7.20495,-70,1,14,3.78017,-70,2,22,20.89158,-70,4,4,8.46233,1695184.80021,1695503.65751,1695543.37048,1695583.8526,335.97407,328.77828,338.35913,335.97407,158.57736,135.87855,291.98221,290.25107,149.39358,156.69052,331.77653,329.39358,139.6409,177.90557,11.23274,9.29418
-69,4,29,7.56551,-68,2,27,22.53641,-68,4,4,3.01208,-68,5,12,18.96128,1695973.81523,1696278.43902,1696314.6255,1696353.29005,33.65511,22.26927,34.87186,33.65511,197.17343,181.91032,336.29086,333.90306,189.56974,200.8742,11.50172,9.56974,180.64587,221.13674,48.38203,47.67889
-67,6,9,9.46298,-66,4,30,11.88775,-66,5,31,7.82318,-66,7,4,9.13874,1696745.89429,1697070.99532,1697101.82597,1697135.88078,74.64347,66.8848,74.27954,74.64347,251.21388,237.25715,36.2418,35.07452,245.46229,253.41425,65.46424,65.46229,238.36393,271.26101,97.75415,99.02792
-65,7,14,16.76225,-64,7,15,3.02,-64,8,16,7.42722,-64,9,15,6.27094,1697511.19843,1697877.62583,1697909.80947,1697939.76129,108.95423,107.94987,107.36124,108.95423,328.22397,299.97971,108.49027,110.11801,321.83933,316.84585,139.5435,141.83933,316.34039,332.54239,169.03918,171.3609
-63,8,17,6.75671,-62,9,11,6.69639,-62,10,19,1.89544,-62,11,22,20.43221,1698275.78153,1698665.77902,1698703.57898,1698738.35134,142.55431,148.63707,140.25054,142.55431,32.77045,353.01904,164.59152,166.94959,24.20656,12.82847,202.5803,204.20656,17.14043,31.05127,238.17458,238.47943
-61,9,25,17.77169,-60,10,22,8.2088,-60,12,1,11.40404,-59,1,9,11.50537,1699045.24049,1699437.84203,1699477.97517,1699516.97939,180.9602,191.8795,178.7663,180.9602,77.06621,37.62616,206.41651,207.92214,67.47877,58.65832,247.5643,247.47877,58.64914,79.09886,287.52064,285.92271
-59,11,16,18.94247,-58,11,26,14.0511,-57,1,6,13.30653,-57,2,16,8.33407,1699828.28927,1700203.08546,1700244.05444,1700284.84725,232.76071,242.24382,232.21151,232.76071,112.51083,78.65941,242.02802,242.17306,102.55352,100.1296,284.0408,282.55352,92.75645,121.50747,325.10911,322.76036
-56,1,31,11.49033,-56,12,30,10.68894,-55,2,8,20.87,-55,3,21,16.64678,1700633.97876,1700967.94537,1701008.36958,1701049.19362,306.8767,304.47323,309.01374,306.87669,145.46195,119.49167,277.30382,276.04597,135.88949,140.67637,318.1689,315.88949,125.982,162.0706,358.32815,356.1271
-54,4,9,2.57552,-53,2,8,23.33744,-53,3,18,20.39884,-53,4,27,10.03659,1701432.60731,1701738.47239,1701776.34995,1701815.91819,14.03317,3.00227,15.85308,14.03317,181.14732,163.29384,317.77908,315.50458,172.83804,183.14394,355.08794,352.83804,163.51424,203.88006,33.11698,31.83789
-52,5,25,6.11906,-51,4,3,9.62997,-51,5,6,6.72482,-51,6,11,15.4226,1702209.75496,1702522.90125,1702555.7802,1702592.14261,60.01731,50.27405,60.23676,60.01731,227.47676,214.3814,10.61872,8.66533,221.07199,231.61193,42.0235,41.07199,213.08022,250.66801,76.45868,76.91206
-50,7,1,8.30972,-49,6,17,1.18918,-49,7,17,4.7349,-49,8,16,12.72059,1702976.84624,1703327.54955,1703357.69729,1703388.03002,96.08953,92.27568,94.91728,96.08953,297.08498,276.06516,81.113,81.75509,291.46976,291.86437,109.80244,111.46976,285.78324,307.76054,139.07638,141.36678
-48,8,3,14.18035,-47,8,22,4.83758,-47,9,27,6.79907,-47,10,29,20.48335,1703741.09085,1704124.70157,1704160.78329,1704193.35347,129.35598,132.78549,127.2527,129.35598,10.90167,333.82041,145.1075,147.45624,3.01966,352.72939,180.86171,183.01966,356.71757,9.79811,213.86948,215.12198
-46,9,9,8.98251,-45,10,8,5.04615,-45,11,16,16.09806,-45,12,24,8.06603,1704507.87427,1704901.71026,1704941.17075,1704978.83608,165.12477,174.62579,162.75583,165.12477,61.47149,21.01936,191.36816,193.30341,52.19707,41.69902,231.62408,232.19707,43.9805,61.4379,270.32323,269.32135
-44,10,24,16.94902,-43,11,13,5.93127,-43,12,24,0.82812,-42,2,2,9.09375,1705284.20621,1705668.74714,1705709.5345,1705749.87891,210.30492,221.47008,208.88036,210.30492,99.41537,62.99249,228.62871,229.32202,89.52349,84.3675,270.53331,269.52349,79.99705,105.51038,311.4691,309.28836
-42,12,30,23.81133,-41,12,17,13.71361,-40,1,27,9.70741,-40,3,8,9.20131,1706081.49214,1706433.0714,1706473.90448,1706514.88339,276.13806,279.29551,277.39929,276.13806,132.73765,103.54404,263.40033,262.66698,122.9135,124.94301,304.97006,302.9135,112.95597,146.41841,345.65443,343.30376
-39,3,16,11.86858,-38,1,23,1.99554,-38,3,3,5.86031,-38,4,12,10.89338,1706887.99452,1707200.58315,1707239.74418,1707279.95389,351.05526,341.95092,353.32867,351.05526,166.65749,145.76602,301.12414,299.15364,157.75213,166.28874,340.13238,337.75213,148.12823,187.36103,19.11327,17.38424
-37,5,9,15.61333,-36,3,10,21.23847,-36,4,14,22.83817,-36,5,22,22.63136,1707672.15056,1707978.38494,1708013.45159,1708051.44297,43.94711,32.8955,44.79175,43.94711,207.52007,193.38061,348.11297,345.78252,200.34545,211.75763,21.98965,20.34545,191.70337,231.66738,58.09907,57.7911
-35,6,17,13.86383,-34,5,17,7.19952,-34,6,16,8.77274,-34,7,18,22.04194,1708442.07766,1708775.79998,1708805.86553,1708838.41841,82.81442,76.38328,82.13156,82.81442,266.9052,251.2737,52.28897,51.74292,261.37658,267.02985,80.74911,81.37658,254.85193,284.0895,111.73775,113.46185
-33,7,22,6.51849,-32,7,29,23.40687,-32,9,1,15.88687,-32,10,2,6.33535,1709206.7716,1709580.47529,1709614.16195,1709644.76397,116.52375,117.12857,114.71612,116.52375,345.01918,312.97161,122.84906,124.85929,338.06205,330.62544,155.67405,158.06205,332.37929,346.66272,186.17043,188.22448
-31,8,25,9.57527,-30,9,21,14.43739,-30,10,30,2.67732,-30,12,5,0.72319,1709971.89897,1710364.10156,1710402.61156,1710438.53013,150.66028,158.10099,148.29121,150.66028,44.04409,3.63857,174.97755,177.22898,35.1858,23.82011,213.93564,215.1858,27.68724,42.64359,250.80884,250.58841
-29,10,5,21.62082,-28,10,30,12.27523,-28,12,9,22.3418,-27,1,18,12.38791,1710743.40087,1711134.01147,1711174.43091,1711214.01616,191.07977,202.41406,189.09044,191.07977,85.64156,47.11734,214.86226,216.07935,75.91818,68.29954,256.36785,255.91818,66.79964,89.04457,296.79793,294.9348
-27,12,1,15.62846,-26,12,4,4.08558,-25,1,14,3.70837,-25,2,24,1.9497,1711531.15119,1711898.67023,1711939.65452,1711980.58124,247.51427,255.24226,247.60134,247.51427,120.09373,87.84419,249.93829,249.75401,110.14956,109.3224,291.8777,290.14956,100.25915,130.77044,332.87387,330.48838
-24,2,17,19.01646,-23,1,7,17.2727,-23,2,16,18.83608,-23,3,29,10.52592,1712339.29235,1712664.2197,1712704.28484,1712744.93858,324.04671,318.75649,326.40461,324.04671,153.16716,129.03782,285.85215,284.30657,143.79618,150.03434,326.15239,323.79618,133.96357,171.33933,5.92519,3.86595
-22,4,20,23.00791,-21,2,19,11.33673,-21,3,28,10.76214,-21,5,6,13.14736,1713132.45866,1713436.97236,1713473.94842,1713513.04781,25.81941,14.423,27.2964,25.81941,190.32781,174.00636,328.32812,325.95886,182.40376,193.38402,4.4926,2.40376,173.29081,213.87443,41.89781,40.9415
-20,6,3,1.08259,-19,4,18,7.63604,-19,5,19,23.60051,-19,6,24,3.13797,1713906.54511,1714225.81817,1714257.48335,1714292.63075,68.78632,60.09051,68.65537,68.78632,240.6934,227.40866,25.02336,23.47311,234.68344,244.00311,55.11427,54.68344,227.16419,262.42244,88.39747,89.32595
-18,7,9,0.37974,-17,7,3,22.35159,-17,8,4,1.1684,-17,9,2,21.51597,1714672.51582,1715032.43132,1715063.54868,1715093.3965,103.75408,101.50491,102.32345,103.75408,315.15235,290.12212,97.24376,98.49949,309.16986,306.42947,127.0702,129.16986,303.68021,322.07151,156.20108,158.58892
-16,8,11,8.4814,-15,9,2,22.95284,-15,10,10,2.02657,-15,11,12,21.70163,1715436.85339,1715824.45637,1715861.58444,1715895.40423,137.11215,142.06343,134.8774,137.11215,24.0357,345.19054,156.75987,159.14732,15.74206,4.64786,193.86972,195.74206,9.01628,22.37145,228.37251,229.07604
-14,9,18,12.02715,-13,10,16,23.97134,-13,11,25,20.7716,-12,1,3,7.99921,1716205.00113,1716598.49881,1716638.36548,1716676.8333,174.22566,184.61871,171.93514,174.22566,70.82656,30.83499,200.37861,202.07085,61.36486,51.72751,241.18476,241.36486,52.78888,71.88694,280.65443,279.28009
-12,11,6,8.42503,-11,11,20,21.6959,-11,12,31,19.62444,-10,2,10,10.77086,1716984.85104,1717364.404,1717405.31769,1717445.94879,222.87325,233.30663,221.91769,222.87325,107.24213,72.21504,236.6044,236.97403,97.3,93.65626,278.60357,277.3,87.60474,114.94938,319.64443,317.34745
-9,1,17,19.10305,-9,12,25,10.14016,-8,2,4,1.44987,-8,3,15,23.44351,1717787.29596,1718128.92251,1718169.56041,1718210.47681,293.79127,293.83569,295.62338,293.79127,140.26396,112.8684,271.55882,270.51044,130.56459,134.16508,312.76682,310.5646,120.62155,155.60772,353.16869,350.89324
-7,3,30,8.93967,-6,2,1,11.76797,-6,3,11,23.47133,-6,4,20,20.51639,1718589.87249,1718897.99033,1718936.47797,1718976.35485,4.839,354.43371,6.87786,4.839,175.05109,155.90586,310.69827,308.53082,166.4656,176.07568,348.78973,346.4656,156.99908,196.97354,27.24822,25.76966
-5,5,19,7.92268,-4,3,23,19.50646,-4,4,26,16.01347,-4,6,2,19.71357,1719369.83011,1719679.31277,1719713.16723,1719750.3214,53.59276,43.17808,54.06646,53.59276,218.73586,205.36547,0.78902,358.62978,211.99793,223.10723,33.27158,31.99793,203.69387,242.57823,68.49415,68.61839
-3,6,25,12.50375,-2,6,3,16.98224,-2,7,3,13.24413,-2,8,3,16.89093,1720138.02099,1720481.20759,1720511.05184,1720542.20379,90.74879,85.75597,89.76796,90.74878,283.90875,265.60624,68.86591,69.00561,278.42115,281.24641,97.1681,98.42115,272.42561,297.57189,127.02681,129.12561
-1,7,29,20.75347,0,8,12,14.36836,0,9,16,17.00871,0,10,18,8.19838,1720902.36473,1721282.09868,1721317.2087,1721348.8416,124.11294,126.31773,122.1193,124.11294,0.50265,325.32099,136.13937,138.39212,352.99779,343.72074,170.69316,172.99779,346.99802,0.29827,202.54908,204.17629
1,9,2,19.40366,2,10,1,6.78868,2,11,9,8.83756,2,12,16,7.6306,1721668.30849,1722061.78286,1722100.86823,1722137.81794,159.05413,167.71799,156.6666,159.05413,54.50684,13.92206,184.79363,186.87635,45.40027,34.40513,224.54606,225.40027,37.48744,53.76898,262.51747,261.81921
3,10,16,19.61824,4,11,7,10.47252,4,12,18,2.02787,5,1,27,3.32284,1722442.31743,1722829.93636,1722870.58449,1722910.63845,201.94465,213.34489,200.24859,201.94465,93.88983,56.48036,223.08474,223.99554,84.05978,77.78241,264.85039,264.05978,74.69506,98.77307,305.60833,303.53837
5,12,17,19.94774,6,12,11,19.15578,7,1,21,17.4549,7,3,3,17.05659,1723235.33116,1723594.29816,1723635.22729,1723676.21069,263.56695,268.93144,264.33736,263.56695,127.61112,97.05158,257.88925,257.37749,117.71869,118.50089,299.65393,297.71869,107.77543,139.97864,340.49237,338.11338
8,3,5,0.18137,9,1,16,7.93013,9,2,24,22.34411,9,4,6,8.5948,1724043.50756,1724360.83042,1724400.431,1724440.85812,340.13413,332.46413,342.50437,340.13413,161.05648,138.76026,294.70609,292.89874,151.93047,159.51333,334.31796,331.93047,142.2037,180.69955,13.65474,11.77686
10,5,1,21.56298,11,3,2,17.68033,11,4,7,16.44994,11,5,16,5.12393,1724831.39846,1725136.23668,1725172.18541,1725210.7135,36.70719,25.36601,37.81678,36.70719,200.10929,185.11944,339.54858,337.1665,192.59884,203.95872,14.45591,12.59884,183.73303,224.14974,51.16502,50.57348
12,6,11,11.13254,13,5,4,8.7892,13,6,3,23.82431,13,7,7,17.30458,1725602.96386,1725929.86622,1725960.49268,1725994.22102,77.18927,69.71235,76.725,77.18927,255.27241,241.0287,40.40862,39.39577,249.58229,257.0788,69.41956,69.58229,242.60916,274.75447,101.42565,102.82614
14,7,16,14.64651,15,7,19,18.01489,15,8,21,6.27679,15,9,20,7.5005,1726368.11027,1726736.25062,1726768.76153,1726798.81252,111.34457,110.69476,109.68088,111.34457,332.74932,303.62228,112.45211,114.19668,326.24059,320.65994,143.90145,146.24059,320.71589,336.40845,173.58984,175.8599
