Jupiter,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,1675096.5,1675096.608,1675096.732,-126,3,2,5.56404,315.35829,-1.44223,338.4402,291.04782,-0.5667,271.53183,-13.25697
AR,1675250.5,1675251.195,1675251.319,-126,8,3,19.65055,319.44673,-1.95396,127.03637,290.095,-0.5667,118.98688,-8.33463
CS,1675270.5,1675271.574,1675271.697,-126,8,24,4.73269,317.88664,-1.97962,146.89406,69.27407,-0.5667,248.55356,-8.62594
EL,1675435.5,1675436.142,1675436.265,-125,2,4,18.36148,323.26082,-1.7631,312.91822,71.64181,-0.5667,76.06034,-10.0922
MF,1675476.5,1675476.596,1675476.719,-125,3,17,5.26103,328.23421,-1.81074,352.89719,286.34138,-0.5667,264.78146,-13.01532
AR,1675628.5,1675629.188,1675629.311,-125,8,16,19.46223,332.25901,-2.36793,139.435,285.22442,-0.5667,114.55737,-8.56983
CS,1675648.5,1675649.582,1675649.705,-125,9,6,4.92404,330.67595,-2.38911,159.45781,74.0574,-0.5667,254.37387,-8.52641
EL,1675813.5,1675814.15,1675814.273,-124,2,17,18.55691,336.15429,-2.05365,325.6337,76.86733,-0.5667,81.07654,-10.43294
MF,1675857.5,1675857.579,1675857.703,-124,4,1,4.86091,341.5478,-2.09869,8.19762,280.71095,-0.5667,256.96667,-13.26221
AR,1676007.5,1676008.176,1676008.299,-124,8,29,19.17524,345.38791,-2.67356,152.89952,279.5492,-0.5667,108.62136,-8.44725
CS,1676026.5,1676027.591,1676027.714,-124,9,18,5.1369,343.85799,-2.68775,172.11558,79.71519,-0.5667,260.81443,-8.04496
EL,1676192.5,1676193.156,1676193.28,-123,3,2,18.71109,349.49165,-2.24306,339.2399,82.87151,-0.5667,86.89181,-10.26702
MF,1676237.5,1676237.564,1676237.687,-123,4,16,4.49972,355.0683,-2.27905,22.41758,274.49762,-0.5667,249.92732,-13.23421
AR,1676387.5,1676387.163,1676387.286,-123,9,12,18.87385,358.90247,-2.84164,166.47633,273.26957,-0.5667,102.24819,-8.50515
CS,1676405.5,1676406.597,1676406.721,-123,10,2,5.29797,357.35023,-2.84812,185.86619,85.97608,-0.5667,267.34618,-8.3051
EL,1676571.5,1676572.163,1676572.287,-122,3,16,18.88073,3.13287,-2.31231,352.73008,89.34507,-0.5667,93.39195,-10.43181
MF,1676616.5,1676616.551,1676616.675,-122,4,30,4.19575,8.77142,-2.33319,35.59531,267.98163,-0.5667,243.90616,-13.03856
AR,1676766.5,1676767.148,1676767.271,-122,9,27,18.50649,12.68851,-2.85161,181.16892,266.69981,-0.5667,94.81017,-8.11415
CS,1676784.5,1676785.605,1676785.728,-122,10,16,5.48155,11.19504,-2.84901,199.72258,92.59977,-0.5667,273.89116,-8.32819
EL,1676951.5,1676952.169,1676952.292,-121,3,31,19.01498,17.16731,-2.24789,7.08681,96.05428,-0.5667,100.18122,-10.04144
MF,1676995.5,1676995.539,1676995.663,-121,5,14,3.90792,22.72878,-2.25177,48.72088,261.41604,-0.5667,238.34404,-13.13112
AR,1677145.5,1677146.136,1677146.26,-121,10,11,18.23016,26.83888,-2.68965,194.97068,260.08785,-0.5667,88.3536,-8.3843
CS,1677163.5,1677164.614,1677164.737,-121,10,30,5.69183,25.32993,-2.67937,213.66035,99.26285,-0.5667,280.10106,-8.14112
EL,1677330.5,1677331.178,1677331.301,-120,4,13,19.22907,31.27648,-2.04831,20.3848,102.53612,-0.5667,107.12457,-10.66507
MF,1677373.5,1677373.531,1677373.655,-120,5,26,3.71633,36.75024,-2.0326,60.86831,255.20078,-0.5667,234.27459,-13.04313
AR,1677525.5,1677526.124,1677526.247,-120,10,25,17.92745,41.10502,-2.35931,209.87419,253.88545,-0.5667,81.44654,-8.08268
CS,1677543.5,1677544.621,1677544.744,-120,11,13,5.85815,39.58374,-2.34009,228.68123,105.55704,-0.5667,285.29183,-8.82076
EL,1677710.5,1677711.185,1677711.309,-119,4,28,19.4114,45.63701,-1.71953,34.55205,108.51625,-0.5667,113.60844,-10.57556
MF,1677751.5,1677751.526,1677751.649,-119,6,8,3.58152,50.87301,-1.68793,73.00339,249.66888,-0.5667,231.21904,-13.15127
AR,1677904.5,1677905.116,1677905.24,-119,11,8,17.75821,55.53752,-1.87855,223.8506,248.4558,-0.5667,76.14894,-8.44899
CS,1677922.5,1677923.631,1677923.755,-119,11,27,6.11732,54.01022,-1.85332,242.7341,111.1192,-0.5667,289.69849,-8.23721
EL,1678090.5,1678091.193,1678091.317,-118,5,13,19.60594,60.03024,-1.28269,48.65382,113.50571,-0.5667,119.27696,-10.47287
MF,1678129.5,1678129.523,1678129.647,-118,6,21,3.52245,65.00855,-1.23957,85.15646,245.23116,-0.5667,229.49196,-13.38993
AR,1678284.5,1678285.11,1678285.233,-118,11,23,17.60047,69.86197,-1.27931,238.88925,244.28893,-0.5667,71.17158,-8.09016
CS,1678302.5,1678303.639,1678303.763,-118,12,12,6.3056,68.33371,-1.24843,257.80715,115.45797,-0.5667,292.21949,-8.42627
EL,1678470.5,1678471.201,1678471.324,-117,5,28,19.78716,74.36491,-0.7678,62.72497,117.08452,-0.5667,123.62168,-10.25272
MF,1678506.5,1678506.527,1678506.65,-117,7,3,3.60807,78.94258,-0.71945,96.3961,242.28283,-0.5667,229.95118,-13.04958
AR,1678663.5,1678664.11,1678664.233,-117,12,7,17.60276,84.12822,-0.60677,252.93386,241.72626,-0.5667,68.43107,-8.43485
CS,1678682.5,1678683.646,1678683.769,-117,12,27,6.46166,82.52512,-0.57127,272.85318,118.21629,-0.5667,292.92494,-8.33153
EL,1678849.5,1678850.209,1678850.332,-116,6,10,19.97455,88.42685,-0.21259,75.82869,118.92023,-0.5667,126.66223,-10.5435
MF,1678884.5,1678884.532,1678884.655,-116,7,15,3.72123,92.84556,-0.16184,108.62591,241.04309,-0.5667,231.48889,-13.19427
AR,1679042.5,1679043.113,1679043.237,-116,12,20,17.68608,98.15977,0.09188,266.97546,241.00559,-0.5667,67.31092,-8.68677
CS,1679062.5,1679063.649,1679063.773,-115,1,10,6.54681,96.48879,0.12958,287.84088,119.15899,-0.5667,291.71429,-8.02413
EL,1679228.5,1679229.213,1679229.337,-115,6,24,20.07784,102.27583,0.34724,88.94352,118.91197,-0.5667,127.76852,-10.58549
MF,1679262.5,1679262.539,1679262.663,-115,7,28,3.90085,106.52675,0.39591,120.91738,241.60712,-0.5667,234.6547,-13.20812
AR,1679421.5,1679422.119,1679422.243,-114,1,3,17.82418,111.88585,0.77047,280.97219,242.10586,-0.5667,67.86208,-8.75011
CS,1679443.5,1679444.646,1679444.769,-114,1,26,6.46068,110.07606,0.80883,303.73098,118.29509,-0.5667,287.91799,-8.38525
EL,1679607.5,1679608.213,1679608.336,-114,7,8,20.07562,115.86175,0.87707,102.10328,117.15167,-0.5667,126.83976,-10.43032
MF,1679640.5,1679640.548,1679640.671,-114,8,10,4.11562,119.94095,0.92036,133.29588,243.82326,-0.5667,239.13591,-13.12127
AR,1679800.5,1679801.126,1679801.249,-113,1,17,17.98175,125.25977,1.38942,294.90254,244.78738,-0.5667,69.95177,-8.52703
CS,1679823.5,1679824.64,1679824.764,-113,2,10,6.3331,123.39692,1.42331,318.49579,115.81353,-0.5667,283.26941,-8.01011
EL,1679986.5,1679987.208,1679987.332,-113,7,22,19.96554,129.15239,1.34807,115.31796,113.91775,-0.5667,124.03857,-10.15219
MF,1680018.5,1680018.557,1680018.681,-113,8,23,4.33309,133.05993,1.38405,145.75685,247.38494,-0.5667,244.5289,-13.02005
AR,1680178.5,1680179.135,1680179.258,-112,1,30,18.19936,138.33719,1.91634,307.74981,248.72056,-0.5667,73.66983,-8.99455
CS,1680204.5,1680205.628,1680205.751,-112,2,26,6.03064,136.27668,1.94457,334.12438,112.09641,-0.5667,276.55057,-8.49965
EL,1680364.5,1680365.202,1680365.326,-112,8,3,19.81994,142.01495,1.73845,127.6395,109.62303,-0.5667,120.42963,-10.27023
MF,1680396.5,1680396.565,1680396.689,-112,9,4,4.52993,145.87519,1.76673,158.30778,251.93057,-0.5667,250.4363,-13.03462
AR,1680557.5,1680558.14,1680558.263,-111,2,12,18.31389,150.9649,2.3349,321.49987,253.46812,-0.5667,77.93709,-8.10173
CS,1680583.5,1680584.617,1680584.741,-111,3,11,5.77904,148.93762,2.35198,347.64568,107.43358,-0.5667,270.62155,-8.06093
EL,1680742.5,1680743.193,1680743.317,-111,8,16,19.6003,154.5784,2.03534,140.03847,104.58982,-0.5667,115.67218,-10.26413
MF,1680774.5,1680774.572,1680774.696,-111,9,17,4.6951,158.39376,2.05548,170.95555,257.11956,-0.5667,256.52872,-13.27942
AR,1680934.5,1680935.149,1680935.272,-110,2,24,18.53374,163.38906,2.62858,333.1697,258.80189,-0.5667,83.33257,-8.96757
CS,1680962.5,1680963.604,1680963.728,-110,3,25,5.46036,161.24596,2.63627,1.05452,102.20909,-0.5667,264.13762,-8.06485
EL,1681120.5,1681121.182,1681121.305,-110,8,29,19.3273,166.85958,2.23147,152.52455,99.12003,-0.5667,110.07355,-10.14383
MF,1681152.5,1681152.578,1681152.701,-110,9,30,4.82773,170.63379,2.24375,183.69246,262.66477,-0.5667,262.54248,-13.81287
AR,1681312.5,1681313.154,1681313.277,-109,3,9,18.64629,175.41233,2.79907,345.7368,264.34885,-0.5667,88.75826,-8.49238
CS,1681341.5,1681342.589,1681342.712,-109,4,8,5.09526,173.23122,2.79422,14.36794,96.69511,-0.5667,257.34317,-8.50621
EL,1681497.5,1681498.172,1681498.295,-109,9,10,19.08071,178.76908,2.32589,164.1208,93.51516,-0.5667,104.7168,-10.3564
MF,1681529.5,1681529.584,1681529.708,-109,10,12,4.98968,182.5067,2.32932,195.51266,268.27981,-0.5667,268.35299,-13.77586
AR,1681689.5,1681690.16,1681690.283,-108,3,20,18.80209,187.22513,2.84554,357.23356,269.97343,-0.5667,94.48765,-8.79379
CS,1681718.5,1681719.578,1681719.702,-108,4,19,4.83929,185.06746,2.83222,25.67438,91.04307,-0.5667,252.16196,-8.27423
EL,1681874.5,1681875.161,1681875.284,-108,9,21,18.81722,190.45927,2.32093,175.79543,87.91395,-0.5667,99.04758,-10.45608
MF,1681905.5,1681905.593,1681905.716,-108,10,22,5.18953,194.05062,2.31566,206.3911,273.78133,-0.5667,273.80373,-13.11923
AR,1682066.5,1682067.166,1682067.289,-107,4,1,18.93904,198.79903,2.77551,8.65261,275.4696,-0.5667,100.13033,-8.868
CS,1682095.5,1682096.567,1682096.69,-107,5,1,4.57171,196.66219,2.75421,36.9252,85.48889,-0.5667,247.06768,-8.42365
EL,1682251.5,1682252.15,1682252.273,-107,10,3,18.55202,201.96905,2.22204,187.54583,82.47872,-0.5667,93.27227,-10.45271
MF,1682282.5,1682282.598,1682282.722,-107,11,3,5.32295,205.53881,2.20991,218.32558,279.12239,-0.5667,278.55058,-13.52753
AR,1682443.5,1682444.171,1682444.294,-106,4,13,19.06624,210.18586,2.5975,20.00286,280.69255,-0.5667,105.54085,-8.7626
CS,1682471.5,1682472.559,1682472.682,-106,5,12,4.37636,208.13292,2.5711,47.18974,80.1537,-0.5667,243.05733,-8.33193
EL,1682628.5,1682629.139,1682629.262,-106,10,15,18.29945,213.34237,2.0368,199.37075,77.35707,-0.5667,87.58857,-10.35436
MF,1682658.5,1682658.606,1682658.73,-106,11,14,5.50984,216.78258,2.01862,229.2829,284.05515,-0.5667,282.75412,-13.1606
AR,1682820.5,1682821.176,1682821.3,-105,4,25,19.19095,221.44103,2.32181,31.30071,285.50546,-0.5667,110.57209,-8.52549
CS,1682847.5,1682848.552,1682848.675,-105,5,23,4.19917,219.46729,2.29138,57.43696,75.20783,-0.5667,239.46386,-8.47883
EL,1683005.5,1683006.13,1683006.253,-105,10,27,18.07341,224.62601,1.77433,211.25576,72.69559,-0.5667,82.20766,-10.17848
MF,1683035.5,1683035.612,1683035.735,-105,11,26,5.64181,228.06046,1.75122,241.28009,288.52954,-0.5667,285.93488,-13.64996
AR,1683197.5,1683198.181,1683198.305,-104,5,6,19.31747,232.62505,1.96005,42.55557,289.76785,-0.5667,115.07639,-8.2195
CS,1683222.5,1683223.548,1683223.672,-104,6,1,4.12385,230.79444,1.92876,66.72413,70.77418,-0.5667,237.2641,-8.15193
EL,1683381.5,1683382.124,1683382.248,-104,11,6,17.94694,235.75748,1.44635,222.17927,68.6832,-0.5667,78.08385,-10.52167
MF,1683411.5,1683411.62,1683411.743,-104,12,6,5.83232,239.19435,1.41799,252.26928,292.30787,-0.5667,288.47887,-13.15791
AR,1683573.5,1683574.19,1683574.313,-103,5,17,19.51722,243.87475,1.52526,52.81767,293.34357,-0.5667,119.36405,-8.84509
CS,1683598.5,1683599.544,1683599.668,-103,6,12,4.02626,242.0433,1.49143,76.95607,67.05137,-0.5667,235.0833,-8.50642
EL,1683758.5,1683759.119,1683759.242,-103,11,18,17.81416,247.01911,1.06125,234.15621,65.40677,-0.5667,73.92484,-10.30499
MF,1683788.5,1683788.625,1683788.749,-103,12,18,5.96422,250.46661,1.02948,264.27003,295.29505,-0.5667,289.69774,-13.24854
AR,1683950.5,1683951.195,1683951.318,-102,5,29,19.64256,255.1087,1.03002,64.01674,296.02793,-0.5667,122.44058,-8.55716
CS,1683973.5,1683974.546,1683974.669,-102,6,22,4.05859,253.41295,0.99696,86.25733,64.17759,-0.5667,234.63045,-8.11542
EL,1684135.5,1684136.116,1684136.239,-102,11,30,17.74565,258.34602,0.63303,246.14818,63.08313,-0.5667,70.74485,-10.11277
MF,1684166.5,1684166.628,1684166.751,-102,12,31,6.02723,261.92668,0.59755,277.25262,297.29231,-0.5667,289.32059,-13.71799
AR,1684327.5,1684328.2,1684328.323,-101,6,10,19.75423,266.4565,0.49003,75.22251,297.67471,-0.5667,124.53788,-8.35799
CS,1684349.5,1684350.547,1684350.67,-101,7,3,4.09096,264.82351,0.4568,96.53852,62.35144,-0.5667,234.63094,-8.2781
EL,1684511.5,1684512.118,1684512.242,-101,12,11,17.80507,269.67031,0.17698,257.13008,61.87655,-0.5667,69.31584,-10.69714
MF,1684543.5,1684543.632,1684543.755,-100,1,12,6.12108,273.3931,0.13805,289.17781,298.11768,-0.5667,288.32806,-13.01946
AR,1684704.5,1684705.203,1684705.327,-100,6,21,19.83888,277.9777,-0.07748,86.4295,298.13808,-0.5667,125.55278,-8.30747
CS,1684725.5,1684726.551,1684726.675,-100,7,13,4.198,276.40478,-0.11005,106.84393,61.71382,-0.5667,235.96823,-8.16172
EL,1684888.5,1684889.121,1684889.245,-100,12,22,17.87751,281.27172,-0.29398,269.12801,61.89344,-0.5667,68.58517,-10.73183
MF,1684922.5,1684922.629,1684922.752,-99,1,25,6.05979,285.26051,-0.33659,303.06059,297.66113,-0.5667,285.04384,-13.2449
AR,1685081.5,1685082.205,1685082.328,-99,7,3,19.88336,289.72828,-0.65287,97.65656,297.32209,-0.5667,125.42567,-8.42906
CS,1685102.5,1685103.556,1685103.679,-99,7,25,4.30586,288.13974,-0.68542,118.15768,62.35818,-0.5667,238.13303,-8.54904
EL,1685266.5,1685267.125,1685267.248,-98,1,4,17.95731,293.19714,-0.76185,282.10166,63.23005,-0.5667,68.8874,-10.16009
MF,1685301.5,1685301.624,1685301.748,-98,2,8,5.94613,297.34268,-0.80627,316.83985,295.87418,-0.5667,280.71057,-13.01642
AR,1685459.5,1685460.202,1685460.325,-98,7,16,19.8091,301.68734,-1.2156,109.88754,295.22653,-0.5667,123.38691,-8.06537
CS,1685479.5,1685480.563,1685480.686,-98,8,6,4.47568,300.15302,-1.24535,129.54614,64.31741,-0.5667,241.7013,-8.54216
EL,1685643.5,1685644.133,1685644.256,-97,1,16,18.14376,305.25061,-1.20492,294.00964,65.82689,-0.5667,71.08009,-10.59313
MF,1685681.5,1685681.615,1685681.738,-97,2,23,5.71733,309.79873,-1.2524,331.49746,292.77663,-0.5667,274.79941,-13.01722
AR,1685836.5,1685837.2,1685837.323,-97,7,28,19.75362,314.04916,-1.7367,121.21599,291.86841,-0.5667,121.04641,-8.59931
CS,1685856.5,1685857.572,1685857.696,-97,8,18,4.6938,312.4951,-1.76475,141.00204,67.54534,-0.5667,246.48646,-8.05566
EL,1686021.5,1686022.139,1686022.263,-96,1,29,18.30985,317.70759,-1.60333,306.8654,69.64113,-0.5667,74.34103,-10.47955
MF,1686062.5,1686062.601,1686062.724,-96,3,10,5.37566,322.66472,-1.65289,347.00905,288.47427,-0.5667,267.4621,-13.29776
AR,1686215.5,1686216.19,1686216.313,-96,8,10,19.51372,326.62939,-2.19397,134.54304,287.45696,-0.5667,116.14273,-8.1428
CS,1686234.5,1686235.58,1686235.703,-96,8,30,4.87446,325.12803,-2.21626,153.51153,71.88988,-0.5667,251.91333,-8.10274
EL,1686399.5,1686400.147,1686400.271,-95,2,10,18.49867,330.47154,-1.93323,319.63346,74.48246,-0.5667,78.86112,-10.67704
MF,1686442.5,1686442.587,1686442.71,-95,3,25,5.05025,335.72921,-1.97979,1.39723,283.24228,-0.5667,260.52742,-13.05663
AR,1686593.5,1686594.181,1686594.304,-95,8,23,19.30738,339.67221,-2.5521,146.99313,282.08247,-0.5667,111.31785,-8.51427
CS,1686613.5,1686614.585,1686614.709,-95,9,13,5.00747,338.07125,-2.56962,167.1111,77.16273,-0.5667,257.84906,-8.80343
EL,1686778.5,1686779.154,1686779.277,-94,2,24,18.64736,343.67823,-2.17167,333.29572,80.20181,-0.5667,84.28549,-10.36349
MF,1686823.5,1686823.57,1686823.693,-94,4,10,4.63634,349.2351,-2.2131,16.63117,277.21771,-0.5667,252.66759,-13.37129
AR,1686972.5,1686973.169,1686973.292,-94,9,6,19.01069,353.02939,-2.78599,160.51803,276.03296,-0.5667,105.10997,-8.50799
CS,1686991.5,1686992.595,1686992.718,-94,9,26,5.23202,351.48312,-2.7962,179.82438,83.21471,-0.5667,264.52263,-8.13044
EL,1687157.5,1687158.16,1687158.284,-93,3,10,18.81028,357.1971,-2.29746,346.84741,86.50605,-0.5667,90.52641,-10.38307
MF,1687202.5,1687202.557,1687202.68,-93,4,24,4.33175,2.81685,-2.32545,29.8499,270.82125,-0.5667,246.51945,-13.0591
AR,1687353.5,1687353.153,1687353.277,-93,9,21,18.64028,6.67531,-2.87002,175.14777,269.57022,-0.5667,97.73111,-8.08338
CS,1687370.5,1687371.602,1687371.725,-93,10,10,5.40569,5.18639,-2.87108,193.63262,89.71682,-0.5667,271.10759,-8.24241
EL,1687536.5,1687537.168,1687537.291,-92,3,23,18.9909,10.99865,-2.29487,0.28741,93.11608,-0.5667,97.28399,-10.70465
MF,1687581.5,1687581.545,1687581.668,-92,5,7,4.03483,16.67381,-2.3059,43.00096,264.23937,-0.5667,240.72478,-13.02546
AR,1687731.5,1687732.141,1687732.265,-92,10,4,18.35232,20.71601,-2.78497,188.90051,262.91859,-0.5667,91.20343,-8.32527
CS,1687749.5,1687750.61,1687750.734,-92,10,23,5.6043,19.21033,-2.77828,207.53594,96.40385,-0.5667,277.50855,-8.13775
EL,1687916.5,1687917.174,1687917.297,-91,4,7,19.13898,25.16198,-2.15489,14.5889,99.77343,-0.5667,104.14774,-10.43941
MF,1687960.5,1687960.533,1687960.657,-91,5,21,3.7657,30.7506,-2.14813,56.10701,257.80179,-0.5667,235.55337,-13.28067
AR,1688111.5,1688112.128,1688112.251,-91,10,19,18.02916,34.91755,-2.5283,203.76102,256.50679,-0.5667,84.08167,-8.02118
CS,1688129.5,1688130.617,1688130.74,-91,11,7,5.75939,33.39873,-2.5123,222.52596,102.89076,-0.5667,283.07693,-8.89534
EL,1688296.5,1688297.181,1688297.305,-90,4,22,19.31235,39.48851,-1.88116,28.78969,106.0435,-0.5667,110.8224,-10.33332
MF,1688338.5,1688338.527,1688338.65,-90,6,3,3.60483,44.84903,-1.8568,68.24776,251.93047,-0.5667,232.04361,-13.3259
AR,1688490.5,1688491.12,1688491.243,-90,11,2,17.83067,49.33918,-2.1105,217.7062,250.67561,-0.5667,78.42842,-8.37843
CS,1688508.5,1688509.627,1688509.751,-90,11,21,6.01211,47.81392,-2.08799,236.55703,108.83722,-0.5667,287.99489,-8.38109
EL,1688676.5,1688677.189,1688677.313,-89,5,7,19.50483,53.89249,-1.48875,42.91741,111.50938,-0.5667,116.88023,-10.2684
MF,1688716.5,1688716.523,1688716.646,-89,6,16,3.51241,59.00306,-1.45046,80.38974,246.97736,-0.5667,229.74075,-13.53255
AR,1688870.5,1688871.111,1688871.235,-89,11,17,17.63745,63.70778,-1.55798,232.72435,245.92412,-0.5667,72.92545,-8.05404
CS,1688888.5,1688889.635,1688889.759,-89,12,6,6.20468,62.18056,-1.52894,251.62748,113.74544,-0.5667,291.20504,-8.66116
EL,1689056.5,1689057.197,1689057.321,-88,5,21,19.69683,68.27983,-1.00377,56.99784,115.73758,-0.5667,121.8342,-10.13333
MF,1689093.5,1689093.525,1689093.648,-88,6,27,3.56153,72.99504,-0.95745,91.60182,243.36768,-0.5667,229.56518,-13.22151
AR,1689249.5,1689250.11,1689250.233,-88,11,30,17.60266,78.06721,-0.91183,246.7599,242.62708,-0.5667,69.55019,-8.4373
CS,1689268.5,1689269.642,1689269.766,-88,12,20,6.38079,76.46359,-0.87728,266.68651,117.22439,-0.5667,292.69575,-8.64782
EL,1689435.5,1689436.206,1689436.33,-87,6,4,19.91099,82.4297,-0.46212,70.0992,118.33528,-0.5667,125.63619,-10.54597
MF,1689471.5,1689471.528,1689471.652,-87,7,10,3.64084,86.98951,-0.41103,103.80566,241.37071,-0.5667,230.41167,-13.41781
AR,1689628.5,1689629.112,1689629.236,-87,12,14,17.65511,92.22949,-0.21854,260.80234,241.10978,-0.5667,67.72253,-8.77248
CS,1689648.5,1689649.647,1689649.771,-86,1,4,6.50218,90.55591,-0.18065,281.70116,118.96012,-0.5667,292.29202,-8.38221
EL,1689815.5,1689816.21,1689816.333,-86,6,19,19.99826,96.51883,0.10185,84.15572,119.11216,-0.5667,127.07358,-10.0622
MF,1689849.5,1689849.535,1689849.658,-86,7,23,3.79662,100.78604,0.15133,116.07076,241.17878,-0.5667,232.95622,-13.50295
AR,1690008.5,1690009.114,1690009.238,-86,12,29,17.70325,106.03012,0.47617,275.82983,241.44049,-0.5667,66.9952,-8.01257
CS,1690029.5,1690030.646,1690030.769,-85,1,20,6.46255,104.29398,0.51422,297.63856,118.8561,-0.5667,289.26428,-8.76126
EL,1690194.5,1690195.212,1690195.335,-85,7,3,20.04228,110.2318,0.64869,97.2954,118.05929,-0.5667,126.94637,-10.03466
MF,1690227.5,1690227.543,1690227.667,-85,8,5,4.00142,114.32906,0.69434,128.41075,242.72804,-0.5667,236.96868,-13.45993
AR,1690386.5,1690387.124,1690387.247,-84,1,11,17.92953,119.65002,1.12362,288.78113,243.50584,-0.5667,69.00669,-8.88579
CS,1690409.5,1690410.643,1690410.766,-84,2,4,6.38382,117.77929,1.16056,312.46031,117.02356,-0.5667,285.232,-8.30599
EL,1690572.5,1690573.211,1690573.335,-84,7,15,20.03564,123.53692,1.14765,109.51741,115.43415,-0.5667,125.56466,-10.38521
MF,1690605.5,1690605.552,1690605.676,-84,8,17,4.22207,127.58733,1.18777,140.82581,245.7661,-0.5667,242.07025,-13.34333
AR,1690765.5,1690766.13,1690766.254,-83,1,24,18.08472,132.82868,1.69538,302.67599,246.94021,-0.5667,71.85615,-8.48431
CS,1690789.5,1690790.635,1690790.758,-83,2,18,6.19499,130.90879,1.72588,327.16152,113.76762,-0.5667,279.82869,-8.03284
EL,1690951.5,1690952.204,1690952.328,-83,7,29,19.86988,136.6696,1.57614,122.7627,111.5147,-0.5667,121.8498,-10.0636
MF,1690983.5,1690983.561,1690983.685,-83,8,30,4.43109,140.55062,1.60831,153.3322,249.94559,-0.5667,247.84493,-13.2782
AR,1691143.5,1691144.139,1691144.262,-82,2,6,18.28794,145.71848,2.16293,315.4727,251.41379,-0.5667,76.12797,-8.78985
CS,1691169.5,1691170.623,1691170.746,-82,3,5,5.91039,143.6783,2.18567,341.72474,109.45932,-0.5667,273.40639,-8.04661
EL,1691329.5,1691330.197,1691330.32,-82,8,11,19.6802,149.38342,1.91566,135.13461,106.7438,-0.5667,117.53724,-10.12777
MF,1691361.5,1691361.569,1691361.692,-82,9,12,4.61223,153.21963,1.93984,165.94361,254.91144,-0.5667,253.92972,-13.3985
AR,1691521.5,1691522.146,1691522.269,-81,2,19,18.45497,158.24849,2.51324,328.17688,256.54208,-0.5667,81.07194,-8.77782
CS,1691549.5,1691550.608,1691550.731,-81,3,20,5.55026,156.09451,2.52501,356.16014,104.45461,-0.5667,266.28386,-8.42294
EL,1691707.5,1691708.186,1691708.31,-81,8,24,19.42852,161.80857,2.15687,147.586,101.41346,-0.5667,112.26293,-10.0755
MF,1691739.5,1691739.575,1691739.698,-81,9,25,4.76035,165.60311,2.17302,178.64428,260.34987,-0.5667,260.03539,-13.78091
AR,1691899.5,1691900.151,1691900.274,-80,3,3,18.58449,170.43924,2.73934,340.7898,262.02592,-0.5667,86.42502,-8.45131
CS,1691927.5,1691928.596,1691928.72,-80,4,1,5.27269,168.31442,2.74016,8.54962,98.98994,-0.5667,260.45131,-8.10138
EL,1692084.5,1692085.176,1692085.3,-80,9,4,19.19525,173.84744,2.29629,159.14086,95.85174,-0.5667,107.12238,-10.35868
MF,1692116.5,1692116.582,1692116.706,-80,10,6,4.93478,177.60449,2.30324,190.43057,265.94874,-0.5667,266.01973,-13.59434
AR,1692276.5,1692277.158,1692277.281,-79,3,15,18.75352,182.39901,2.83956,352.32724,267.66865,-0.5667,92.16596,-8.88568
CS,1692305.5,1692306.583,1692306.707,-79,4,14,4.95932,180.22823,2.83045,20.85249,93.36575,-0.5667,254.44437,-8.22684
EL,1692462.5,1692463.163,1692463.287,-79,9,17,18.87759,185.76629,2.33371,171.7727,90.16159,-0.5667,100.75627,-10.06078
MF,1692493.5,1692493.589,1692493.712,-79,10,18,5.08689,189.37493,2.33303,202.2904,271.55917,-0.5667,271.58641,-13.68765
AR,1692654.5,1692655.161,1692655.285,-78,3,28,18.82809,194.02186,2.82068,4.75211,273.21168,-0.5667,97.6567,-8.04598
CS,1692682.5,1692683.572,1692683.696,-78,4,26,4.69605,191.94439,2.80259,32.1327,87.74255,-0.5667,249.29713,-8.21162
EL,1692839.5,1692840.152,1692840.276,-78,9,29,18.61252,197.36677,2.27487,183.49727,84.6335,-0.5667,95.01168,-10.10172
MF,1692869.5,1692869.597,1692869.72,-78,10,29,5.28158,200.83464,2.26633,213.19397,276.96067,-0.5667,276.7276,-13.1268
AR,1693031.5,1693032.167,1693032.29,-77,4,9,18.96015,205.50353,2.68835,16.13637,278.57308,-0.5667,103.17059,-8.02975
CS,1693059.5,1693060.561,1693060.685,-77,5,8,4.42995,203.44252,2.66296,43.37326,82.30956,-0.5667,244.33403,-8.55407
EL,1693216.5,1693217.141,1693217.265,-77,10,11,18.35427,208.80888,2.1259,195.29899,79.36312,-0.5667,89.28086,-10.03562
MF,1693246.5,1693246.602,1693246.726,-77,11,10,5.41401,212.26021,2.11117,225.15582,282.11142,-0.5667,281.07075,-13.59039
AR,1693407.5,1693408.175,1693408.298,-76,4,19,19.158,216.89901,2.45316,26.49335,283.60662,-0.5667,108.65323,-8.86477
CS,1693434.5,1693435.556,1693435.68,-76,5,17,4.31367,214.91427,2.4257,52.67215,77.15624,-0.5667,241.37867,-8.01418
EL,1693592.5,1693593.134,1693593.257,-76,10,21,18.17684,220.02427,1.8967,206.15743,74.542,-0.5667,84.55309,-10.40353
MF,1693622.5,1693622.61,1693622.733,-76,11,20,5.60268,223.46634,1.87528,236.13414,286.76801,-0.5667,284.8256,-13.22488
