Mars,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
AR,1612897.233,-297,11,15,17.60281,61.53037,1.83153,229.2537,243.01911,-0.5667,73.1956,-6.56615
CS,1612911.76,-297,11,30,6.24121,55.83873,2.34239,244.0822,116.02916,-0.5667,290.9908,-6.36979
EL,1613181.318,-296,8,25,19.63902,169.61688,0.56735,147.74864,95.82014,-0.5667,113.72181,-13.38064
MF,1613334.747,-295,1,26,5.91759,283.41579,-0.96614,302.70054,298.01703,-0.5667,284.57183,-14.57063
AR,1613664.232,-295,12,21,17.5652,97.31222,3.92952,266.51221,236.97501,-0.5667,66.12772,-6.39363
CS,1613680.774,-294,1,7,6.56846,90.82523,4.17303,283.31867,123.58484,-0.5667,292.77573,-6.97802
EL,1613964.272,-294,10,17,18.52547,221.00615,-0.46036,200.08482,71.85908,-0.5667,88.66389,-13.2476
MF,1614167.666,-293,5,9,3.98247,17.15062,-0.62905,42.67575,262.35729,-0.5667,240.79932,-14.6309
AR,1614429.25,-292,1,25,18.00678,130.86792,4.5881,301.46379,243.49117,-0.5667,70.72988,-6.99248
CS,1614447.766,-292,2,13,6.38297,123.76787,4.49094,319.97367,118.67198,-0.5667,283.49715,-6.71043
EL,1614792.271,-291,1,22,18.4971,312.83195,-1.04603,299.22738,68.98715,-0.5667,73.83925,-13.33622
MF,1614933.647,-291,6,13,3.53828,55.49293,0.20733,76.47856,246.56953,-0.5667,230.84036,-14.6627
AR,1615197.269,-290,3,3,18.45683,166.91269,3.76501,338.77454,259.47784,-0.5667,84.38482,-6.9393
CS,1615215.737,-290,3,22,5.69746,160.0949,3.26829,356.8318,103.11936,-0.5667,267.5632,-6.46582
EL,1615588.3,-289,3,29,19.20725,16.80434,-0.1294,3.93036,98.02615,-0.5667,100.14129,-13.26969
MF,1615692.652,-289,7,12,3.64775,86.76198,0.82981,103.72746,240.57514,-0.5667,230.91724,-14.61435
AR,1615975.287,-288,4,19,18.8958,212.29766,0.45375,24.89097,283.70768,-0.5667,105.63527,-6.60012
CS,1615989.699,-288,5,4,4.77111,207.51164,-0.33302,38.6864,77.43152,-0.5667,248.66311,-6.38984
EL,1616363.323,-287,5,12,19.74916,60.29485,0.70244,46.67972,115.33151,-0.5667,119.8074,-13.45888
MF,1616453.669,-287,8,11,4.05724,118.28583,1.16088,133.23145,243.76725,-0.5667,239.01611,-14.80184
AR,1616779.315,-286,7,2,19.54959,278.60745,-6.21226,95.04037,304.92028,-0.5667,122.47843,-6.16567
CS,1616785.683,-286,7,9,4.40382,276.92031,-6.4115,101.1414,54.70271,-0.5667,237.7623,-6.47078
EL,1617128.339,-285,6,16,20.14679,94.71661,1.12724,79.56271,119.7357,-0.5667,128.18369,-13.24926
MF,1617217.69,-285,9,14,4.55399,151.96254,1.10371,166.22215,255.65285,-0.5667,253.99313,-14.77368
AR,1617583.279,-284,9,13,18.68739,353.1203,-4.1701,166.56919,277.35844,-0.5667,100.37178,-6.58785
CS,1617593.721,-284,9,24,5.29243,349.65794,-3.58592,176.97476,81.64615,-0.5667,264.18505,-7.17346
EL,1617887.342,-283,7,14,20.2095,124.76631,1.1603,106.84075,114.46956,-0.5667,127.28492,-13.27428
MF,1617986.71,-283,10,22,5.04562,190.76466,0.58492,204.91168,274.06999,-0.5667,272.65845,-14.65663
AR,1618361.239,-282,10,31,17.73287,45.42767,0.57473,214.34035,249.39198,-0.5667,78.31208,-6.06348
CS,1618374.749,-282,11,14,5.97686,40.21507,1.15011,228.09935,109.34664,-0.5667,286.29205,-6.79442
EL,1618647.328,-281,8,13,19.86736,156.19694,0.81234,135.39107,102.18624,-0.5667,118.84405,-13.26536
MF,1618771.74,-281,12,16,5.76081,244.99261,-0.43827,260.50076,295.38312,-0.5667,288.75265,-14.62818
AR,1619129.229,-280,12,7,17.50792,84.17644,3.30323,252.58653,237.65188,-0.5667,67.46031,-6.45169
CS,1619144.772,-280,12,23,6.51734,78.05373,3.65849,268.43477,122.26003,-0.5667,293.83568,-6.52676
EL,1619418.293,-279,9,22,19.02418,197.37082,0.0026,175.34047,82.27315,-0.5667,100.47203,-13.22946
MF,1619623.687,-278,4,16,4.48431,354.83544,-0.96923,21.04365,273.12226,-0.5667,250.6521,-14.50274
AR,1619894.244,-277,1,11,17.84845,118.09447,4.48418,287.70475,239.7661,-0.5667,67.9773,-7.227
CS,1619911.774,-277,1,29,6.58302,111.28858,4.54329,305.36216,121.86105,-0.5667,288.68865,-6.17093
EL,1620235.255,-277,12,18,18.11606,278.51841,-1.0953,263.09166,61.33223,-0.5667,70.28735,-13.23388
MF,1620399.652,-276,5,31,3.64289,41.81355,-0.10517,64.46354,251.47388,-0.5667,233.43757,-14.53298
AR,1620661.26,-275,2,16,18.25094,152.2417,4.29156,324.31783,252.26369,-0.5667,77.9831,-6.39758
CS,1620679.75,-275,3,7,5.99604,145.28978,3.94844,342.5569,110.30437,-0.5667,274.10131,-6.63169
EL,1621044.291,-274,3,6,18.99571,354.91061,-0.53394,341.86623,87.37955,-0.5667,89.66291,-13.42446
MF,1621160.648,-274,7,1,3.55397,75.15147,0.62096,93.5448,241.81147,-0.5667,229.87898,-14.69362
AR,1621433.281,-273,3,30,18.74049,193.16492,2.17146,5.00559,273.47013,-0.5667,96.77606,-7.20391
CS,1621449.716,-273,4,16,5.17904,187.37832,1.47185,20.85903,88.4579,-0.5667,256.57532,-6.00093
EL,1621826.314,-272,4,26,19.54361,45.01129,0.42454,31.75154,110.28535,-0.5667,113.53814,-13.43606
MF,1621919.662,-272,7,29,3.88771,105.66334,1.07052,120.96635,241.38189,-0.5667,234.97413,-14.53673
AR,1622225.306,-271,5,30,19.3344,249.87169,-3.60528,63.9309,300.14862,-0.5667,119.51872,-6.35061
CS,1622234.681,-271,6,9,4.34516,247.20918,-4.18095,72.85156,59.68876,-0.5667,238.65957,-6.37628
EL,1622594.335,-270,6,3,20.03383,82.04817,1.01059,67.53078,119.39482,-0.5667,126.2761,-13.42398
MF,1622682.682,-270,8,31,4.37104,138.42205,1.177,152.71218,250.11118,-0.5667,247.55604,-14.67998
AR,1623038.296,-269,8,21,19.11569,326.30285,-6.09053,143.26134,291.54221,-0.5667,110.38207,-6.13921
CS,1623045.708,-269,8,29,4.98162,324.12138,-5.77086,150.53881,67.91168,-0.5667,252.10433,-6.97312
EL,1623355.343,-268,7,3,20.2299,113.41133,1.19103,96.64771,117.38626,-0.5667,128.52162,-13.24424
MF,1623449.702,-268,10,6,4.84757,174.94386,0.84407,189.10272,266.37454,-0.5667,265.28802,-14.70946
AR,1623823.251,-267,10,14,18.03202,27.61867,-1.03587,197.47761,258.1843,-0.5667,85.70238,-6.33206
CS,1623835.739,-267,10,27,5.74586,22.95544,-0.40935,210.12322,100.47922,-0.5667,279.66837,-6.56694
EL,1624114.335,-266,8,1,20.04018,143.75986,0.99383,124.08835,107.62111,-0.5667,122.86255,-13.21387
MF,1624225.727,-266,11,21,5.43641,220.7478,0.01657,235.3288,287.50959,-0.5667,283.94301,-14.71511
AR,1624594.229,-265,11,24,17.49549,70.16473,2.46464,238.65263,240.37684,-0.5667,70.12841,-6.04782
CS,1624608.765,-265,12,9,6.35253,64.44202,2.9062,253.49591,118.96455,-0.5667,292.62823,-6.52977
EL,1624878.31,-264,9,3,19.44034,178.96457,0.38606,156.84396,91.2441,-0.5667,109.49377,-13.32379
MF,1625061.725,-263,3,6,5.39677,317.74815,-1.15564,341.6378,289.38714,-0.5667,269.76166,-14.54977
AR,1625360.235,-263,12,29,17.62902,105.1124,4.19861,274.87707,237.48969,-0.5667,66.14291,-6.33293
CS,1625376.775,-262,1,15,6.60906,98.6387,4.36913,291.63774,123.46527,-0.5667,291.74508,-6.56979
EL,1625671.26,-262,11,5,18.23965,239.00549,-0.74293,219.59391,65.71815,-0.5667,80.51716,-13.3133
MF,1625864.659,-261,5,18,3.82348,26.99436,-0.43583,51.49627,257.79381,-0.5667,237.4519,-14.57105
AR,1626125.255,-260,2,2,18.12576,138.88367,4.54467,309.72516,246.46742,-0.5667,73.20586,-7.1253
CS,1626143.762,-260,2,21,6.28613,131.82308,4.36708,328.14494,115.92188,-0.5667,280.50094,-6.36543
EL,1626497.28,-259,2,8,18.71115,329.71754,-0.89614,316.50486,75.64163,-0.5667,79.10904,-13.3561
MF,1626627.647,-259,6,19,3.53965,62.64714,0.36303,82.44844,244.48956,-0.5667,230.2872,-14.53258
AR,1626895.271,-258,3,13,18.49549,175.98847,3.28654,348.82537,264.24751,-0.5667,88.45549,-6.09733
CS,1626912.729,-258,3,31,5.48877,169.61802,2.71318,5.80661,98.12691,-0.5667,263.28634,-6.49483
EL,1627287.306,-257,4,9,19.33442,27.84537,0.08526,14.81707,103.141,-0.5667,105.53432,-13.37782
MF,1627387.655,-257,7,19,3.71698,94.25303,0.93578,110.70981,240.48808,-0.5667,232.04492,-14.78088
AR,1627676.294,-256,5,2,19.06717,225.13674,-0.8134,37.6002,290.03793,-0.5667,111.26298,-6.91415
CS,1627689.69,-256,5,16,4.55182,220.90303,-1.62027,50.37807,70.59684,-0.5667,244.20374,-6.62176
EL,1628060.327,-255,5,21,19.85759,69.21822,0.8376,55.51393,117.48159,-0.5667,122.76623,-13.25886
MF,1628148.674,-255,8,18,4.17784,125.70373,1.18406,140.31126,245.78983,-0.5667,241.96919,-14.72613
AR,1628486.314,-254,7,21,19.52457,296.39646,-6.84267,113.52733,302.68235,-0.5667,120.13587,-6.40145
CS,1628492.691,-254,7,28,4.58014,294.70677,-6.84826,119.67886,56.90547,-0.5667,241.05407,-6.80666
EL,1628822.342,-253,6,22,20.20998,101.46228,1.16635,85.53655,119.26119,-0.5667,128.82034,-13.4248
MF,1628913.694,-253,9,22,4.66501,160.25373,1.02955,174.4256,259.38761,-0.5667,258.08577,-14.71676
AR,1629282.271,-252,9,24,18.51007,7.29649,-3.02144,177.75769,269.47066,-0.5667,95.56674,-7.37446
CS,1629294.728,-252,10,7,5.46333,2.93686,-2.33441,190.25093,89.22506,-0.5667,270.57548,-6.98976
EL,1629581.341,-251,7,20,20.17553,131.55979,1.11796,112.85268,112.26443,-0.5667,126.10776,-13.34026
MF,1629684.716,-251,11,1,5.17381,201.06497,0.39996,215.29243,278.95415,-0.5667,277.02524,-14.67136
AR,1630058.234,-250,11,9,17.61446,55.17992,1.3535,223.71803,245.32593,-0.5667,74.7807,-6.07385
CS,1630071.757,-250,11,23,6.16564,49.89785,1.87192,237.51348,113.62066,-0.5667,289.52101,-6.12155
EL,1630342.323,-249,8,20,19.74327,163.96409,0.68077,142.45917,98.55085,-0.5667,116.01635,-13.36069
MF,1630479.747,-248,1,5,5.92436,264.06943,-0.73316,281.07442,298.40406,-0.5667,288.63139,-14.57892
AR,1630825.231,-248,12,15,17.54375,92.26967,3.69319,260.97537,237.03314,-0.5667,66.54679,-6.56634
CS,1630841.772,-247,1,1,6.52938,85.77351,3.98924,277.81299,123.27116,-0.5667,293.19118,-7.14772
EL,1631119.281,-247,10,5,18.74441,210.19744,-0.25189,188.58235,76.38544,-0.5667,94.05171,-13.25714
MF,1631325.673,-246,4,30,4.16051,8.73528,-0.78048,34.68605,266.39553,-0.5667,244.27445,-14.55862
AR,1631590.248,-245,1,19,17.94783,125.86869,4.56722,296.01509,241.87849,-0.5667,69.5125,-7.16315
CS,1631608.768,-245,2,7,6.441,118.7357,4.53031,314.59467,120.1233,-0.5667,285.36308,-6.82217
EL,1631945.263,-244,1,9,18.32041,299.69066,-1.10721,285.68037,64.95207,-0.5667,71.15109,-13.20693
MF,1632094.649,-244,6,7,3.58371,49.83469,0.07336,71.37456,248.473,-0.5667,231.86962,-14.51266
AR,1632358.264,-243,2,25,18.32547,160.7692,4.01243,333.46169,256.37865,-0.5667,81.51004,-6.0036
CS,1632375.744,-243,3,15,5.86495,154.23501,3.60456,350.62418,106.10658,-0.5667,270.6973,-6.11353
EL,1632745.297,-242,3,19,19.12874,7.86138,-0.30576,354.82116,93.70594,-0.5667,95.80887,-13.44311
MF,1632854.65,-242,7,7,3.60963,82.086,0.74507,99.54433,240.92895,-0.5667,230.40337,-14.60427
AR,1633133.283,-241,4,11,18.78543,203.98191,1.24384,16.84051,279.32011,-0.5667,101.75007,-6.26379
CS,1633148.704,-241,4,27,4.89363,198.70375,0.47798,31.64758,82.18688,-0.5667,251.39764,-6.63333
EL,1633524.319,-240,5,6,19.66095,54.81854,0.59843,41.56614,113.6835,-0.5667,117.60623,-13.25045
MF,1633614.666,-240,8,5,3.99554,113.07239,1.12842,128.00707,242.62414,-0.5667,237.27348,-14.57757
AR,1633931.312,-239,6,17,19.49735,266.06936,-5.21668,81.32735,303.96897,-0.5667,122.31586,-6.28279
CS,1633938.681,-239,6,25,4.3477,264.07134,-5.58258,88.35839,55.67649,-0.5667,237.3407,-6.26897
EL,1634289.338,-238,6,10,20.11947,89.49656,1.08425,74.4497,119.77459,-0.5667,127.67189,-13.46604
MF,1634378.687,-238,9,8,4.482,146.58948,1.14244,160.86546,253.36164,-0.5667,251.39277,-14.75453
AR,1634740.287,-237,9,4,18.87651,342.40623,-5.06576,157.26773,283.30763,-0.5667,104.61333,-6.52549
CS,1634749.715,-237,9,14,5.16254,339.44002,-4.56302,166.60423,75.88522,-0.5667,259.23292,-7.2363
EL,1635049.343,-236,7,9,20.23067,120.17096,1.18034,102.64226,115.76395,-0.5667,127.96368,-13.31767
MF,1635146.707,-236,10,15,4.9612,184.25551,0.70293,198.41651,270.90397,-0.5667,269.69609,-14.69442
AR,1635521.243,-235,10,24,17.8313,38.4586,-0.05998,207.81768,252.69454,-0.5667,81.01552,-6.08407
CS,1635533.747,-235,11,6,5.92992,33.67857,0.51646,220.52661,106.05205,-0.5667,284.09288,-6.01628
EL,1635808.332,-234,8,7,19.96586,150.71675,0.90163,130.14671,104.65054,-0.5667,120.92006,-13.38371
MF,1635926.734,-234,12,4,5.61976,233.9075,-0.23235,248.8313,292.24078,-0.5667,287.17024,-14.62534
AR,1636290.229,-233,12,2,17.50147,78.80085,2.98007,247.03991,238.49754,-0.5667,68.42746,-6.42278
CS,1636305.768,-233,12,18,6.43023,72.68252,3.38133,262.89959,121.16442,-0.5667,293.39196,-6.8871
EL,1636576.301,-232,9,13,19.21432,189.20578,0.179,166.96845,86.21987,-0.5667,104.61967,-13.31033
MF,1636777.699,-231,4,3,4.7683,343.00058,-1.08471,9.11854,278.73124,-0.5667,256.41813,-14.59242
AR,1637056.238,-230,1,6,17.70664,112.82862,4.39863,283.21687,238.63668,-0.5667,66.75046,-6.21234
CS,1637072.775,-230,1,23,6.6102,106.37388,4.49467,299.921,122.67783,-0.5667,290.12039,-6.23272
EL,1637383.253,-230,11,29,18.07344,261.36993,-0.98962,244.281,61.47126,-0.5667,73.01037,-13.30819
MF,1637560.654,-229,5,26,3.70698,35.94505,-0.24535,59.35118,253.88306,-0.5667,234.88287,-14.53235
AR,1637822.257,-228,2,11,18.15813,146.71328,4.42457,318.93238,249.75441,-0.5667,75.74524,-6.08404
CS,1637839.757,-228,2,29,6.1665,140.06388,4.1665,336.26792,112.64467,-0.5667,277.259,-6.0326
EL,1638201.287,-227,2,24,18.88279,345.51135,-0.69164,332.61262,82.84031,-0.5667,85.42006,-13.22831
MF,1638322.647,-227,6,26,3.5359,70.36992,0.51861,89.36865,242.68867,-0.5667,229.81907,-14.68702
AR,1638592.278,-226,3,22,18.67492,186.09575,2.70592,357.84023,269.62019,-0.5667,93.39998,-7.25692
CS,1638609.721,-226,4,9,5.29754,179.84521,2.04462,14.73001,92.60561,-0.5667,259.21445,-6.28778
EL,1638986.311,-225,4,20,19.45419,38.65894,0.29262,25.64146,107.78021,-0.5667,110.62347,-13.27915
MF,1639081.659,-225,7,25,3.82114,101.06701,1.01841,116.74019,240.87714,-0.5667,233.71275,-14.58417
AR,1639379.301,-224,5,17,19.22466,239.02738,-2.32855,52.16292,296.13946,-0.5667,116.42357,-6.67462
CS,1639390.683,-224,5,29,4.39667,235.63524,-3.04692,62.99576,63.97804,-0.5667,240.51653,-6.60804
EL,1639756.332,-223,5,29,19.96244,77.40672,0.94735,63.38467,118.86624,-0.5667,125.05243,-13.21343
MF,1639843.679,-223,8,25,4.30155,133.1483,1.18703,147.41805,248.20211,-0.5667,245.20666,-14.57508
AR,1640192.306,-222,8,8,19.33573,314.01955,-6.66943,131.18616,297.02278,-0.5667,115.11825,-6.42329
CS,1640198.703,-222,8,15,4.8638,312.229,-6.49906,137.41827,62.53011,-0.5667,247.22717,-6.29405
EL,1640517.343,-221,6,29,20.22708,108.84917,1.18748,92.47607,118.247,-0.5667,128.74075,-13.27096
MF,1640609.699,-221,9,30,4.78026,168.66955,0.9331,182.67203,263.34798,-0.5667,262.25605,-14.55803
AR,1640982.258,-220,10,6,18.18857,19.54916,-1.83162,190.01705,262.58243,-0.5667,89.24169,-6.50541
CS,1640994.733,-220,10,19,5.60374,15.00387,-1.16877,202.60627,96.0797,-0.5667,276.11147,-7.12444
EL,1641276.337,-219,7,27,20.09256,139.05636,1.05181,119.85248,109.50276,-0.5667,124.13886,-13.20104
MF,1641383.722,-219,11,12,5.31928,212.32647,0.18838,226.73067,284.00597,-0.5667,281.24313,-14.71087
AR,1641754.233,-218,11,17,17.59312,64.61193,2.00641,232.10082,242.08373,-0.5667,72.43342,-6.77053
CS,1641769.759,-218,12,3,6.21323,58.53624,2.52913,247.95297,117.00551,-0.5667,291.22215,-7.29041
EL,1642038.316,-217,8,28,19.57943,172.51712,0.52239,150.5444,94.41691,-0.5667,112.45034,-13.37622
MF,1642198.743,-216,2,5,5.84201,292.09658,-1.03625,312.52377,296.68866,-0.5667,281.58832,-14.54584
AR,1642521.233,-216,12,23,17.59764,100.16182,4.01167,269.34925,237.1267,-0.5667,66.19359,-6.5704
CS,1642537.775,-215,1,9,6.59544,93.67396,4.23586,286.14936,123.58867,-0.5667,292.57621,-6.68093
EL,1642823.268,-215,10,21,18.44354,225.57754,-0.52931,204.95005,70.13216,-0.5667,86.52459,-13.29982
MF,1643024.664,-214,5,11,3.93207,20.17905,-0.58149,45.41787,260.94424,-0.5667,239.72116,-14.60877
AR,1643286.252,-213,1,27,18.05661,133.73884,4.57686,304.28787,244.51806,-0.5667,71.61452,-7.17688
CS,1643304.765,-213,2,15,6.35801,126.6423,4.45805,322.78098,117.74482,-0.5667,282.55259,-6.49832
EL,1643651.273,-212,1,27,18.55698,317.55392,-1.01553,304.06667,70.7051,-0.5667,75.13291,-13.36064
MF,1643789.648,-212,6,14,3.54349,57.72767,0.24589,78.27691,245.89827,-0.5667,230.68912,-14.57545
AR,1644055.268,-211,3,6,18.42447,169.71835,3.62956,342.5539,260.93404,-0.5667,85.53121,-6.01901
CS,1644072.735,-211,3,24,5.64669,163.26536,3.12845,359.61563,101.5185,-0.5667,266.33907,-6.31055
EL,1644446.302,-210,4,1,19.24345,20.50943,-0.06917,7.68336,99.76085,-0.5667,101.93949,-13.21005
MF,1644549.653,-210,7,14,3.66494,89.60253,0.86281,106.49871,240.49399,-0.5667,231.21241,-14.78126
AR,1644833.289,-209,4,23,18.93671,215.9673,0.1495,28.61929,285.51721,-0.5667,107.25848,-6.57443
CS,1644847.695,-209,5,8,4.67791,211.22926,-0.65505,42.39534,75.51369,-0.5667,247.00204,-6.71088
EL,1645220.325,-208,5,14,19.79275,63.17078,0.7398,49.44999,116.07852,-0.5667,120.84692,-13.47011
MF,1645309.671,-208,8,12,4.11151,120.47627,1.16674,135.05717,244.33097,-0.5667,239.96473,-14.5416
AR,1645638.316,-207,7,6,19.58199,283.38759,-6.41665,99.73213,304.64219,-0.5667,122.35456,-6.45234
CS,1645644.686,-207,7,13,4.46191,281.71224,-6.57857,105.83814,54.95086,-0.5667,238.48062,-6.34803
EL,1645984.341,-206,6,17,20.17984,96.8977,1.13889,81.37411,119.61783,-0.5667,128.50323,-13.40443
MF,1646074.691,-206,9,16,4.59196,154.81781,1.08481,169.04582,256.9149,-0.5667,255.39923,-14.75629
AR,1646441.275,-205,9,17,18.59984,357.24315,-3.87276,170.38488,275.09969,-0.5667,98.5318,-6.52061
CS,1646451.723,-205,9,28,5.35897,353.73302,-3.28405,180.81074,83.88046,-0.5667,266.18839,-6.88457
EL,1646743.342,-204,7,15,20.21045,126.94785,1.15155,108.65541,113.78903,-0.5667,127.02626,-13.37349
MF,1646843.712,-204,10,24,5.08729,193.7191,0.5412,207.76743,275.47711,-0.5667,273.96434,-14.54545
AR,1647218.238,-203,11,2,17.71673,48.84437,0.78474,217.19078,247.98896,-0.5667,77.39258,-6.38476
CS,1647231.753,-203,11,16,6.06542,43.60751,1.349,230.95998,110.82631,-0.5667,287.57572,-6.16677
EL,1647504.325,-202,8,15,19.81192,159.07442,0.77534,138.18023,100.863,-0.5667,117.67255,-13.21013
MF,1647630.742,-202,12,20,5.81164,249.64429,-0.50714,265.39453,296.38821,-0.5667,289.07826,-14.56988
AR,1647986.23,-201,12,10,17.52872,87.12064,3.42155,255.44583,237.39716,-0.5667,67.19685,-6.65908
CS,1648001.774,-201,12,26,6.5658,80.99348,3.76007,271.2913,122.6671,-0.5667,294.02936,-6.19251
EL,1648276.289,-200,9,25,18.93985,201.08967,-0.06101,179.15414,80.53813,-0.5667,98.61224,-13.24071
MF,1648482.682,-199,4,20,4.36783,359.41273,-0.92193,25.71699,270.91975,-0.5667,248.37957,-14.574
AR,1648752.242,-198,1,14,17.7987,120.56551,4.5276,291.55073,240.3804,-0.5667,67.96055,-6.09182
CS,1648769.77,-198,2,1,6.48788,113.77831,4.53473,309.18795,121.31339,-0.5667,287.08236,-6.91079
EL,1649095.257,-198,12,23,18.1601,284.07578,-1.1095,268.99549,61.90845,-0.5667,70.13009,-13.30627
MF,1649256.65,-197,6,3,3.60697,44.75755,-0.05371,67.21058,250.35602,-0.5667,232.65997,-14.64342
AR,1649518.263,-196,2,19,18.30779,155.28702,4.21602,327.1169,253.69078,-0.5667,79.29745,-6.72052
CS,1649536.748,-196,3,9,5.95209,148.34056,3.85365,345.34027,108.92168,-0.5667,272.94411,-6.4415
EL,1649903.293,-195,3,10,19.02681,359.43004,-0.46773,346.61401,89.57463,-0.5667,91.74301,-13.20992
MF,1650016.649,-195,7,2,3.57819,77.34958,0.65243,95.34721,241.50243,-0.5667,230.07834,-14.5942
AR,1650291.281,-194,4,2,18.74105,196.41324,1.93608,8.74297,275.20255,-0.5667,98.25347,-6.73333
CS,1650307.711,-194,4,19,5.0573,190.65854,1.20536,24.57555,86.64814,-0.5667,254.5761,-6.5009
EL,1650684.316,-193,4,30,19.57715,48.57843,0.4778,35.46213,111.57103,-0.5667,115.02073,-13.23884
MF,1650776.663,-193,8,1,3.92067,108.47263,1.08963,123.74937,241.80671,-0.5667,235.74696,-14.66118
AR,1651084.307,-192,6,3,19.37262,254.1014,-4.0024,68.5878,301.33571,-0.5667,120.40482,-6.17912
CS,1651092.682,-192,6,12,4.36682,251.73927,-4.50384,76.56225,58.43784,-0.5667,238.39445,-6.02844
EL,1651451.336,-191,6,5,20.06162,84.87907,1.03382,70.29001,119.58929,-0.5667,126.78464,-13.33751
MF,1651539.684,-191,9,2,4.41068,141.25656,1.16912,155.53055,251.20478,-0.5667,248.87198,-14.70063
AR,1651896.295,-190,8,24,19.07093,330.85521,-5.88938,147.04112,289.37522,-0.5667,109.02154,-6.43731
CS,1651903.712,-190,9,1,5.09905,328.64015,-5.55379,154.33402,70.04494,-0.5667,254.33741,-6.12674
EL,1652211.343,-189,7,5,20.24307,115.59463,1.19023,98.45792,116.89744,-0.5667,128.47217,-13.35792
MF,1652306.704,-189,10,9,4.88582,177.8584,0.809,191.95058,267.78276,-0.5667,266.69433,-14.64054
AR,1652680.25,-188,10,16,18.00501,31.25284,-0.79421,200.32453,256.39756,-0.5667,84.63376,-6.67899
CS,1652693.74,-188,10,30,5.75022,26.19654,-0.1291,213.99847,102.1951,-0.5667,280.90925,-7.13013
EL,1652970.334,-187,8,2,20.02643,145.9631,0.97275,125.90073,106.70359,-0.5667,122.35844,-13.3334
MF,1653083.729,-187,11,24,5.48531,224.53709,-0.04557,239.2102,288.9515,-0.5667,284.99023,-14.70778
AR,1653451.229,-186,11,26,17.4988,73.21036,2.61849,241.51238,239.68537,-0.5667,69.55125,-6.26152
CS,1653465.767,-186,12,11,6.41643,67.48132,3.04564,256.35743,119.78606,-0.5667,293.22806,-6.15128
EL,1653736.306,-185,9,7,19.34702,182.61364,0.32668,160.64058,89.46434,-0.5667,107.60587,-13.2141
MF,1653924.717,-184,3,14,5.21368,325.56103,-1.15557,350.30256,286.35184,-0.5667,265.67339,-14.54797
AR,1654217.236,-184,12,31,17.66833,107.94657,4.26077,277.71979,237.87661,-0.5667,66.41882,-6.49497
CS,1654233.776,-183,1,17,6.62313,101.4738,4.41138,294.4705,123.22352,-0.5667,291.33109,-6.29874
EL,1654532.257,-183,11,11,18.16363,245.24262,-0.81517,226.51519,64.13298,-0.5667,78.028,-13.29179
MF,1654721.657,-182,5,20,3.77688,29.98165,-0.38549,54.24355,256.47841,-0.5667,236.46439,-14.6153
AR,1654982.257,-181,2,4,18.17354,141.75346,4.51117,312.54114,247.63868,-0.5667,74.23164,-7.29416
CS,1655000.76,-181,2,23,6.24923,134.69778,4.31157,330.94338,114.82507,-0.5667,279.43034,-6.20564
EL,1655356.282,-180,2,13,18.76146,334.39765,-0.84793,321.30011,77.69841,-0.5667,80.86498,-13.31086
MF,1655484.647,-180,6,21,3.52645,65.53055,0.40953,85.19778,243.78763,-0.5667,229.94603,-14.70094
AR,1655752.273,-179,3,15,18.56151,179.24513,3.1366,351.6057,265.94211,-0.5667,90.0552,-6.59516
CS,1655769.727,-179,4,2,5.43779,172.89147,2.54587,8.57057,96.4131,-0.5667,262.08252,-6.32958
EL,1656145.307,-178,4,12,19.36985,31.49876,0.14443,18.54202,104.73967,-0.5667,107.26136,-13.28118
MF,1656243.657,-178,7,20,3.75927,96.44066,0.9572,112.51249,240.58255,-0.5667,232.62578,-14.61379
AR,1656535.294,-177,5,7,19.05125,228.80305,-1.20797,42.25335,291.7403,-0.5667,112.47496,-6.05247
CS,1656547.687,-177,5,20,4.48851,224.92223,-1.96279,54.06583,68.73976,-0.5667,242.91602,-6.75823
EL,1656917.329,-176,5,23,19.89598,72.06676,0.86985,58.26516,118.01434,-0.5667,123.60703,-13.23679
MF,1657005.676,-176,8,20,4.21779,128.52433,1.18683,143.10437,246.66733,-0.5667,243.13825,-14.77195
AR,1657345.312,-175,7,25,19.49878,301.1552,-6.87442,118.22464,301.45173,-0.5667,119.10958,-6.52842
CS,1657351.694,-175,8,1,4.6602,299.44527,-6.83916,124.39388,58.1169,-0.5667,242.54691,-6.61675
EL,1657679.342,-174,6,24,20.21317,104.27633,1.17401,88.29083,118.92599,-0.5667,128.76997,-13.28666
MF,1657770.696,-174,9,24,4.70295,163.13511,1.00453,177.2506,260.72299,-0.5667,259.51643,-14.6668
AR,1658141.263,-173,9,29,18.32124,10.672,-2.66644,182.57893,267.52389,-0.5667,92.60211,-6.27925
CS,1658152.729,-173,10,11,5.49753,6.61939,-2.02809,194.10018,91.27751,-0.5667,272.28064,-7.11774
EL,1658438.339,-172,7,22,20.13936,134.39476,1.09971,115.62941,111.25901,-0.5667,125.30021,-13.2088
MF,1658542.717,-172,11,4,5.21171,204.78814,0.34261,219.16794,280.65027,-0.5667,278.46777,-14.78783
AR,1658915.233,-171,11,11,17.6013,58.38486,1.54353,226.57165,244.1985,-0.5667,73.94151,-6.31285
CS,1658929.756,-171,11,26,6.14678,52.71929,2.0802,241.39065,114.76365,-0.5667,289.9919,-6.97129
EL,1659199.32,-170,8,22,19.6853,166.86285,0.63903,145.26134,97.17127,-0.5667,114.77657,-13.33243
