Venus,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,1672465.5,1672465.649,1672465.772,-134,12,18,6.53528,259.35213,4.23515,263.82091,292.60382,-0.5667,293.95034,-6.57217
ML,1672728.5,1672728.591,1672728.714,-133,9,7,5.14,155.07976,1.42086,160.39761,256.32307,-0.5667,256.56857,-6.06512
EF,1672784.5,1672785.112,1672785.235,-133,11,2,17.65083,226.06452,-0.01439,217.13462,70.09786,-0.5667,77.15149,-6.06165
EL,1673034.5,1673035.193,1673035.317,-132,7,9,19.60417,116.07931,-5.40058,103.38301,109.49896,-0.5667,122.34767,-5.60466
MF,1673050.5,1673050.563,1673050.686,-132,7,25,4.47278,107.17046,-7.61103,118.16172,251.50585,-0.5667,239.65463,-6.75403
ML,1673293.5,1673293.611,1673293.734,-131,3,25,5.61833,348.82788,-1.45731,1.14815,276.58062,-0.5667,265.43685,-6.06296
EF,1673361.5,1673362.187,1673362.311,-131,6,1,19.45722,73.05761,0.57672,66.88769,118.5526,-0.5667,121.12112,-6.20854
EL,1673628.5,1673629.138,1673629.262,-130,2,23,18.28028,335.79429,8.56246,332.02717,88.53996,-0.5667,80.9139,-5.99615
MF,1674216.5,1674216.602,1674216.726,-129,10,4,5.41528,179.60705,-6.59218,187.34016,276.66306,-0.5667,268.86479,-7.08728
ML,1674476.5,1674476.554,1674476.677,-128,6,20,4.25333,77.36654,0.23018,84.64422,241.27935,-0.5667,236.50596,-6.07361
EF,1674529.5,1674530.181,1674530.304,-128,8,12,19.29889,143.70995,1.41471,136.2356,108.56245,-0.5667,113.85206,-6.04306
EL,1674793.5,1674794.172,1674794.296,-127,5,3,19.09333,44.19947,2.92906,39.26886,113.42804,-0.5667,112.17172,-6.16111
MF,1674802.5,1674802.567,1674802.69,-127,5,12,4.56028,39.03084,1.03014,47.28106,250.77741,-0.5667,244.68582,-6.23891
ML,1675057.5,1675057.655,1675057.778,-126,1,22,6.67639,290.71928,-0.95289,299.63068,297.50338,-0.5667,290.47879,-6.1504
EF,1675115.5,1675116.151,1675116.275,-126,3,21,18.59083,3.37249,-1.0267,357.57948,90.8695,-0.5667,92.86006,-6.10418
EL,1675378.5,1675379.102,1675379.226,-126,12,9,17.42056,260.57238,2.42739,255.15922,65.07616,-0.5667,66.69198,-6.27438
MF,1675385.5,1675385.646,1675385.769,-126,12,16,6.46778,256.59075,3.98472,261.83288,292.60317,-0.5667,293.46609,-7.0915
ML,1675647.5,1675647.589,1675647.712,-125,9,4,5.08639,152.0037,1.41799,157.49095,254.96141,-0.5667,255.09895,-6.232
EF,1675704.5,1675705.113,1675705.237,-125,10,31,17.68528,224.22446,0.02931,215.15774,70.81608,-0.5667,77.99067,-6.1298
EL,1675954.5,1675955.193,1675955.317,-124,7,7,19.60139,113.71096,-5.21925,101.52591,110.21962,-0.5667,122.51322,-5.53626
MF,1675969.5,1675969.565,1675969.688,-124,7,22,4.5225,105.32508,-7.41564,115.33227,251.01484,-0.5667,239.72235,-5.81459
ML,1676213.5,1676213.613,1676213.736,-123,3,23,5.66639,347.02734,-1.45966,359.25754,277.43582,-0.5667,266.37586,-6.03047
EF,1676280.5,1676281.185,1676281.309,-123,5,29,19.40778,70.04015,0.49951,64.0873,117.93065,-0.5667,120.32435,-6.04198
EL,1676548.5,1676549.135,1676549.259,-122,2,21,18.21417,333.27812,8.59184,330.0913,87.49252,-0.5667,79.75957,-5.49676
MF,1677135.5,1677135.604,1677135.727,-121,10,1,5.44722,177.49926,-6.93646,184.3828,276.0273,-0.5667,268.03226,-6.18979
ML,1677395.5,1677395.554,1677395.677,-120,6,17,4.25139,74.34711,0.14759,81.83538,241.78489,-0.5667,236.69707,-6.07278
EF,1677449.5,1677450.182,1677450.306,-120,8,10,19.3375,141.89646,1.41882,134.34584,109.30275,-0.5667,114.62371,-6.11822
EL,1677713.5,1677714.17,1677714.293,-119,5,1,19.03389,41.85646,3.16873,37.4057,112.81539,-0.5667,111.10921,-5.75608
MF,1677721.5,1677721.57,1677721.693,-119,5,9,4.63306,37.26677,1.5104,44.47157,250.92875,-0.5667,245.92819,-5.97715
ML,1677977.5,1677977.655,1677977.779,-118,1,20,6.685,288.88688,-0.9194,297.66806,297.80298,-0.5667,290.96024,-6.16345
EF,1678035.5,1678036.151,1678036.274,-118,3,19,18.57611,1.56991,-1.05683,355.68115,89.97003,-0.5667,92.00202,-6.19512
EL,1678298.5,1678299.099,1678299.223,-118,12,7,17.34861,257.82296,2.16079,253.17474,65.0174,-0.5667,66.44547,-5.48933
MF,1678304.5,1678304.648,1678304.772,-118,12,13,6.51889,254.44195,3.50999,258.83613,292.90637,-0.5667,293.86138,-6.10714
ML,1678567.5,1678567.588,1678567.711,-117,9,2,5.06694,150.18182,1.41386,155.57455,254.16786,-0.5667,254.28031,-6.14003
EF,1678623.5,1678624.115,1678624.239,-117,10,28,17.72528,221.13185,0.11311,212.17239,72.06406,-0.5667,79.16404,-6.05139
EL,1678874.5,1678875.193,1678875.316,-116,7,5,19.59583,111.33267,-5.03303,99.66946,110.9154,-0.56669,122.64514,-5.45432
MF,1678889.5,1678889.563,1678889.686,-116,7,20,4.46861,102.93325,-7.26707,113.46404,250.53468,-0.5667,239.01753,-6.13685
ML,1679133.5,1679133.615,1679133.738,-115,3,21,5.71472,345.24115,-1.46063,357.38243,278.28005,-0.5667,267.30414,-6.00075
EF,1679200.5,1679201.185,1679201.308,-115,5,27,19.39222,68.26252,0.45886,62.24684,117.54043,-0.5667,119.92121,-6.11231
EL,1679467.5,1679468.138,1679468.261,-114,2,18,18.26306,331.41117,8.59237,327.18908,86.7036,-0.5667,79.22714,-6.5576
MF,1680055.5,1680055.6,1680055.724,-113,9,29,5.36806,174.84076,-7.07955,182.4406,274.9113,-0.5667,266.64614,-6.86166
ML,1680314.5,1680314.554,1680314.677,-112,6,14,4.25611,71.35201,0.06443,79.05402,242.36989,-0.5667,236.96854,-6.0686
EF,1680368.5,1680369.184,1680369.307,-112,8,7,19.37861,138.85735,1.42143,131.50232,110.50279,-0.5667,115.60963,-6.05607
EL,1680633.5,1680634.167,1680634.291,-111,4,29,18.97667,39.54717,3.40586,35.56443,112.17949,-0.5667,110.04449,-5.35209
MF,1680640.5,1680640.573,1680640.696,-111,5,6,4.70944,35.55279,1.98839,41.6853,251.08267,-0.5667,247.20064,-5.71759
ML,1680897.5,1680897.655,1680897.779,-110,1,18,6.69222,287.06677,-0.88511,295.71539,298.06278,-0.5667,291.40512,-6.17388
EF,1680954.5,1680955.149,1680955.272,-110,3,16,18.53056,358.54327,-1.11093,352.81863,88.45424,-0.5667,90.51103,-6.02457
EL,1681217.5,1681218.1,1681218.224,-110,12,4,17.36722,255.64113,1.63309,250.17157,64.64122,-0.5667,67.10192,-5.71862
MF,1681224.5,1681224.645,1681224.769,-110,12,11,6.44667,251.6797,3.24758,256.85267,292.80078,-0.5667,293.26945,-6.65432
ML,1681487.5,1681487.587,1681487.71,-109,8,31,5.04833,148.36989,1.40839,153.67385,253.39662,-0.5667,253.47977,-6.05333
EF,1681543.5,1681544.117,1681544.24,-109,10,26,17.76333,219.29844,0.15665,210.20712,72.82487,-0.5667,80.03935,-6.12061
EL,1681794.5,1681795.193,1681795.316,-108,7,3,19.58917,108.97907,-4.84107,97.82025,111.5588,-0.5667,122.73532,-5.37859
MF,1681809.5,1681809.561,1681809.684,-108,7,18,4.41778,100.56639,-7.11353,111.60251,250.11033,-0.5667,238.36664,-6.4399
ML,1682052.5,1682052.617,1682052.741,-107,3,18,5.77278,342.21417,-1.46121,354.5186,279.69418,-0.5667,268.6009,-6.1308
EF,1682120.5,1682121.184,1682121.307,-107,5,25,19.37528,66.48066,0.41778,60.40213,117.11179,-0.5667,119.47915,-6.18293
EL,1682387.5,1682388.135,1682388.258,-106,2,16,18.19667,328.88894,8.60049,325.25441,85.67299,-0.5667,78.11275,-6.05823
MF,1682974.5,1682974.602,1682974.725,-105,9,26,5.40222,172.7565,-7.38706,179.49376,274.2571,-0.5667,265.8272,-5.94502
ML,1683233.5,1683233.554,1683233.678,-104,6,11,4.26417,68.33808,-0.01902,76.25022,243.03897,-0.5667,237.32894,-6.05594
EF,1683288.5,1683289.185,1683289.309,-104,8,5,19.41389,137.04466,1.42159,129.61336,111.19353,-0.5667,116.32803,-6.13282
EL,1683552.5,1683553.17,1683553.293,-103,4,26,19.03722,37.81774,3.8354,32.74847,111.97663,-0.5667,109.68715,-6.49563
MF,1683560.5,1683560.573,1683560.696,-103,5,4,4.7075,33.2186,2.23005,39.82877,251.78445,-0.5667,247.60628,-6.15798
ML,1683817.5,1683817.656,1683817.779,-102,1,16,6.69667,285.22911,-0.85006,293.746,298.29761,-0.5667,291.82638,-6.18426
EF,1683874.5,1683875.148,1683875.271,-102,3,14,18.51556,356.73817,-1.1382,350.91829,87.55604,-0.5667,89.65875,-6.11279
EL,1684136.5,1684137.101,1684137.224,-102,12,1,17.38472,253.43662,1.09978,247.15413,64.29961,-0.5667,67.79944,-5.90275
MF,1684144.5,1684144.642,1684144.765,-102,12,9,6.37139,248.90304,2.98112,254.85479,292.63709,-0.5667,292.63777,-7.2209
ML,1684406.5,1684406.585,1684406.708,-101,8,28,4.99278,145.29169,1.39548,150.77025,252.11236,-0.5667,252.05716,-6.2194
EF,1684462.5,1684463.119,1684463.242,-101,10,23,17.80806,216.19812,0.23968,207.21541,74.14883,-0.5667,81.28069,-6.05226
EL,1684714.5,1684715.192,1684715.316,-100,7,1,19.58,106.61496,-4.64289,95.96526,112.17684,-0.5667,122.79497,-5.29309
MF,1684729.5,1684729.559,1684729.682,-100,7,16,4.36694,98.19006,-6.95308,109.73248,249.71418,-0.5667,237.73309,-6.7388
ML,1684972.5,1684972.619,1684972.742,-99,3,16,5.81917,340.41321,-1.45831,352.62259,280.52586,-0.5667,269.52787,-6.10872
EF,1685039.5,1685040.182,1685040.305,-99,5,22,19.32361,63.46836,0.33745,57.60487,116.33104,-0.5667,118.54451,-6.00861
EL,1685307.5,1685308.132,1685308.255,-98,2,14,18.12972,326.36413,8.59992,323.32026,84.65151,-0.5667,77.00837,-5.56078
MF,1685894.5,1685894.599,1685894.722,-97,9,24,5.32639,170.1294,-7.50745,177.55877,273.1463,-0.5667,264.46132,-6.58129
ML,1686152.5,1686152.555,1686152.678,-96,6,8,4.27778,65.33926,-0.10249,73.46121,243.77264,-0.5667,237.75754,-6.03872
EF,1686207.5,1686208.187,1686208.31,-96,8,2,19.44944,134.00559,1.4168,126.7737,112.31343,-0.5667,117.22907,-6.06516
EL,1686472.5,1686473.167,1686473.291,-95,4,24,18.97806,35.48587,4.06424,30.89623,111.27607,-0.5667,108.56572,-6.06504
MF,1686479.5,1686479.576,1686479.699,-95,5,1,4.78556,31.49284,2.69963,37.03255,251.98524,-0.5667,248.92617,-5.91764
ML,1686737.5,1686737.656,1686737.779,-94,1,14,6.70083,283.40787,-0.81422,291.79127,298.50072,-0.5667,292.21782,-6.19111
EF,1686794.5,1686795.147,1686795.271,-94,3,12,18.50167,354.9465,-1.16448,349.0264,86.6663,-0.5667,88.8174,-6.20508
EL,1687055.5,1687056.102,1687056.225,-94,11,28,17.40528,251.26283,0.56351,244.16252,63.9956,-0.5667,68.5443,-6.05529
MF,1687063.5,1687063.644,1687063.767,-94,12,6,6.41528,246.73746,2.47802,251.86494,292.81914,-0.5667,292.82496,-6.26013
ML,1687326.5,1687326.584,1687326.707,-93,8,26,4.97389,143.48474,1.38617,148.87332,251.37999,-0.5667,251.2876,-6.12944
EF,1687382.5,1687383.12,1687383.244,-93,10,21,17.84944,214.37172,0.28275,205.25845,74.94354,-0.5667,82.18681,-6.12424
EL,1687634.5,1687635.192,1687635.315,-92,6,29,19.56944,104.27153,-4.43969,94.12558,112.74541,-0.5667,122.80824,-5.20315
MF,1687648.5,1687648.561,1687648.684,-92,7,13,4.4175,96.35873,-6.70104,106.92301,249.29165,-0.5667,237.96353,-5.87425
ML,1687892.5,1687892.621,1687892.744,-91,3,14,5.86528,338.6263,-1.4541,350.74184,281.33982,-0.5667,270.43875,-6.09213
EF,1687959.5,1687960.181,1687960.304,-91,5,20,19.30667,61.69702,0.29532,55.77143,115.83805,-0.5667,118.04165,-6.07704
EL,1688226.5,1688227.134,1688227.257,-90,2,11,18.17583,324.4688,8.54183,320.40438,83.84313,-0.5667,76.54776,-6.59954
MF,1688814.5,1688814.595,1688814.719,-89,9,22,5.25111,167.50637,-7.6187,175.62032,272.04156,-0.5667,263.10046,-7.2004
ML,1689071.5,1689071.556,1689071.679,-88,6,5,4.29583,62.33506,-0.1857,70.66763,244.58851,-0.5667,238.27197,-6.01916
EF,1689127.5,1689128.188,1689128.312,-88,7,31,19.48111,132.20079,1.41304,124.89687,112.9468,-0.5667,117.88315,-6.14059
EL,1689392.5,1689393.165,1689393.288,-87,4,22,18.91667,33.13295,4.29013,29.02967,110.53381,-0.5667,107.41751,-5.61982
MF,1689399.5,1689399.576,1689399.699,-87,4,29,4.78639,29.14362,2.93518,35.17414,252.74333,-0.5667,249.3729,-6.36688
ML,1689657.5,1689657.656,1689657.779,-86,1,12,6.70167,281.56907,-0.77767,289.81587,298.66758,-0.5667,292.57728,-6.195
EF,1689713.5,1689714.145,1689714.269,-86,3,9,18.45389,351.89797,-1.21079,346.13268,85.15535,-0.5667,87.34115,-6.03857
EL,1689975.5,1689976.099,1689976.222,-86,11,26,17.33944,248.47349,0.28403,242.16336,64.17166,-0.5667,68.4555,-5.21468
MF,1689983.5,1689983.64,1689983.764,-86,12,4,6.33417,243.94365,2.20382,249.86343,292.53864,-0.5667,292.07538,-6.86509
ML,1690246.5,1690246.583,1690246.706,-85,8,24,4.95361,141.6605,1.37561,146.96321,250.65685,-0.5667,250.52383,-6.04282
EF,1690301.5,1690302.122,1690302.246,-85,10,18,17.89889,211.27225,0.36434,202.27575,76.33099,-0.5667,83.47837,-6.06161
EL,1690553.5,1690554.196,1690554.319,-84,6,26,19.66722,102.42612,-4.00375,91.31333,113.50097,-0.5667,123.83314,-6.31513
MF,1690568.5,1690568.559,1690568.682,-84,7,11,4.36778,93.97988,-6.52728,105.05085,248.97046,-0.5667,237.4088,-6.18277
ML,1690812.5,1690812.623,1690812.746,-83,3,12,5.90972,336.81568,-1.44854,348.83206,282.15692,-0.5667,271.35909,-6.07584
EF,1690879.5,1690880.18,1690880.304,-83,5,18,19.28806,59.90611,0.2529,53.91506,115.32103,-0.5667,117.5151,-6.14907
EL,1691146.5,1691147.131,1691147.254,-82,2,9,18.10694,321.92221,8.51712,318.4593,82.83707,-0.5667,75.48204,-6.09601
MF,1691733.5,1691733.597,1691733.72,-81,9,19,5.28694,165.43989,-7.87121,172.68491,271.36026,-0.5667,262.3063,-6.26768
ML,1691989.5,1691989.556,1691989.68,-80,6,1,4.31528,58.10466,-0.30792,66.91882,245.84566,-0.5667,238.96588,-6.10291
EF,1692046.5,1692047.19,1692047.313,-80,7,28,19.51028,129.15734,1.40084,122.05419,113.97604,-0.5667,118.69081,-6.06848
EL,1692311.5,1692312.167,1692312.291,-79,4,19,18.9775,31.41941,4.69157,26.21961,110.254,-0.5667,106.97937,-6.75697
MF,1692318.5,1692318.579,1692318.703,-79,4,26,4.86722,27.4211,3.39258,32.37078,252.98616,-0.5667,250.7438,-6.13206
ML,1692577.5,1692577.656,1692577.779,-78,1,10,6.70222,279.7393,-0.74047,287.8509,298.81161,-0.5667,292.91314,-6.19697
EF,1692633.5,1692634.145,1692634.268,-78,3,7,18.43944,350.10255,-1.23398,344.23757,84.27249,-0.5667,86.51061,-6.12793
EL,1692894.5,1692895.1,1692895.223,-78,11,23,17.36194,246.27986,-0.25395,239.16391,63.96388,-0.5667,69.27972,-5.31364
MF,1692902.5,1692902.642,1692902.766,-78,12,1,6.37278,241.74882,1.68414,246.86138,292.645,-0.5667,292.12579,-5.92381
ML,1693165.5,1693165.581,1693165.704,-77,8,21,4.89861,138.60557,1.35291,144.09195,249.48164,-0.5667,249.17927,-6.20887
EF,1693220.5,1693221.125,1693221.248,-77,10,15,17.95167,208.19173,0.4446,199.31386,77.74094,-0.5667,84.78697,-6.00425
EL,1693473.5,1693474.195,1693474.319,-76,6,24,19.65333,100.10127,-3.78946,89.47871,114.00408,-0.5667,123.76944,-6.23114
MF,1693488.5,1693488.557,1693488.68,-76,7,9,4.32306,91.65432,-6.34827,103.2071,248.69108,-0.5667,236.90123,-6.47163
ML,1693732.5,1693732.625,1693732.748,-75,3,10,5.95417,335.02285,-1.44174,346.93946,282.95602,-0.5667,272.2638,-6.06234
EF,1693799.5,1693800.18,1693800.303,-75,5,16,19.27083,58.13544,0.21024,52.08149,114.78514,-0.5667,116.96945,-6.21858
EL,1694066.5,1694067.128,1694067.252,-74,2,7,18.03833,319.3749,8.4835,316.52582,81.85408,-0.5667,74.43606,-5.58612
MF,1694653.5,1694653.594,1694653.717,-73,9,17,5.21472,162.85131,-7.95988,170.76298,270.27268,-0.5667,260.97492,-6.85581
ML,1694908.5,1694908.558,1694908.681,-72,5,29,4.34417,55.10783,-0.38935,64.1285,246.81463,-0.5667,239.6454,-6.07465
EF,1694966.5,1694967.191,1694967.314,-72,7,26,19.53861,127.36278,1.39331,120.19012,114.54877,-0.5667,119.27902,-6.1432
EL,1695231.5,1695232.165,1695232.288,-71,4,17,18.91667,29.07089,4.90747,24.35611,109.46273,-0.5667,105.79877,-6.30193
MF,1695237.5,1695237.583,1695237.706,-71,4,23,4.94861,25.67489,3.8399,29.55729,253.26777,-0.5667,252.14159,-5.90823
ML,1695497.5,1695497.656,1695497.779,-70,1,8,6.70028,277.90956,-0.70257,285.88666,298.91138,-0.5667,293.20564,-6.19777
EF,1695553.5,1695554.144,1695554.268,-70,3,5,18.42417,348.29962,-1.25602,342.33059,83.39248,-0.5667,85.68662,-6.22009
EL,1695813.5,1695814.101,1695814.224,-70,11,20,17.38694,244.09135,-0.78875,236.16572,63.81217,-0.5667,70.16165,-5.38859
MF,1695822.5,1695822.639,1695822.762,-70,11,29,6.29056,238.98693,1.40496,244.87716,292.26253,-0.5667,291.28563,-6.54265
ML,1696085.5,1696085.58,1696085.703,-69,8,19,4.87833,136.7893,1.33858,142.18997,248.81119,-0.5667,248.46036,-6.11928
EF,1696140.5,1696141.126,1696141.25,-69,10,13,17.99611,206.3541,0.48609,197.35116,78.59326,-0.5667,85.74232,-6.07939
EL,1696393.5,1696394.195,1696394.318,-68,6,22,19.63444,97.73931,-3.57121,87.62188,114.46006,-0.5667,123.6472,-6.12861
MF,1696408.5,1696408.555,1696408.678,-68,7,7,4.27806,89.30181,-6.164,101.34352,248.46088,-0.5667,236.42762,-6.76128
ML,1696652.5,1696652.626,1696652.75,-67,3,8,5.99722,333.21779,-1.43367,345.03743,283.74793,-0.5667,273.16154,-6.05482
EF,1696718.5,1696719.177,1696719.301,-67,5,13,19.21694,55.11826,0.12758,49.27442,113.80597,-0.5667,115.86364,-6.03936
EL,1696985.5,1696986.13,1696986.253,-66,2,4,18.07917,317.42631,8.36603,313.58018,81.0205,-0.5667,74.04337,-6.58602
MF,1697572.5,1697572.595,1697572.719,-65,9,14,5.25167,160.79881,-8.17098,167.83146,269.57719,-0.5667,260.21163,-5.90689
ML,1697827.5,1697827.559,1697827.682,-64,5,26,4.37611,52.10278,-0.46957,61.3338,247.83876,-0.5667,240.38125,-6.04796
EF,1697885.5,1697886.192,1697886.315,-64,7,23,19.56056,124.319,1.37373,117.35471,115.47252,-0.5667,119.97391,-6.06216
EL,1698151.5,1698152.162,1698152.286,-63,4,15,18.85611,26.72336,5.11932,22.48597,108.65212,-0.5667,104.61716,-5.84844
MF,1698157.5,1698157.583,1698157.706,-63,4,21,4.95278,23.31815,4.06311,27.69307,254.08825,-0.5667,252.64507,-6.35835
ML,1698417.5,1698417.656,1698417.779,-62,1,6,6.69667,276.07006,-0.66406,283.9089,298.99037,-0.5667,293.48043,-6.19309
EF,1698472.5,1698473.142,1698473.266,-62,3,2,18.37556,345.25036,-1.29387,339.43066,81.91032,-0.5667,84.24601,-6.05343
EL,1698732.5,1698733.102,1698733.225,-62,11,17,17.41111,241.86521,-1.31754,233.15856,63.70913,-0.5667,71.069,-5.4186
MF,1698742.5,1698742.635,1698742.759,-62,11,27,6.20528,236.20465,1.12441,242.88368,291.827,-0.5667,290.40866,-7.18997
ML,1699005.5,1699005.579,1699005.702,-61,8,17,4.85833,134.98126,1.32303,140.30256,248.15497,-0.5667,247.75331,-6.03487
EF,1699059.5,1699060.129,1699060.252,-61,10,10,18.05194,203.26952,0.56382,194.39409,80.04898,-0.5667,87.08441,-6.02498
EL,1699313.5,1699314.194,1699314.317,-60,6,20,19.61444,95.39712,-3.34911,85.77596,114.88084,-0.5667,123.49717,-6.02
MF,1699327.5,1699327.557,1699327.68,-60,7,4,4.33028,87.4897,-5.85952,98.53997,248.10856,-0.5667,236.82411,-5.96917
ML,1699572.5,1699572.628,1699572.752,-59,3,6,6.04,331.41756,-1.42426,343.13451,284.52989,-0.5667,274.05545,-6.04607
EF,1699638.5,1699639.177,1699639.3,-59,5,11,19.19917,53.34101,0.08444,47.4286,113.21255,-0.5667,115.26631,-6.11318
EL,1699905.5,1699906.127,1699906.25,-58,2,2,18.00806,314.85388,8.30928,311.63927,80.05806,-0.5667,73.03456,-6.06023
MF,1700492.5,1700492.592,1700492.716,-57,9,12,5.17972,158.20962,-8.23809,165.91125,268.49639,-0.5667,258.89435,-6.48313
ML,1700746.5,1700746.56,1700746.684,-56,5,23,4.41278,49.11288,-0.54828,58.54955,248.91465,-0.5667,241.17808,-6.01992
EF,1700805.5,1700806.193,1700806.316,-56,7,21,19.58556,122.53198,1.36236,115.49869,115.98319,-0.5667,120.49674,-6.13695
EL,1701071.5,1701072.16,1701072.283,-55,4,13,18.7975,24.39233,5.32562,20.63376,107.8231,-0.5667,103.43529,-5.38943
MF,1701076.5,1701076.587,1701076.71,-55,4,18,5.03833,21.60047,4.4918,24.8896,254.39988,-0.5667,254.08506,-6.12312
ML,1701337.5,1701337.655,1701337.779,-54,1,4,6.69222,274.24426,-0.62497,281.94519,299.02753,-0.5667,293.71329,-6.18562
EF,1701392.5,1701393.142,1701393.265,-54,2,28,18.36028,343.45447,-1.31257,337.52909,81.0496,-0.5667,83.44569,-6.14432
EL,1701651.5,1701652.103,1701652.227,-54,11,14,17.43833,239.64067,-1.83803,230.16185,63.6677,-0.5667,72.02415,-5.42452
MF,1701661.5,1701661.637,1701661.76,-54,11,24,6.23889,234.01145,0.59129,239.88614,291.80504,-0.5667,290.2683,-6.26838
ML,1701924.5,1701924.577,1701924.7,-53,8,14,4.80333,131.92922,1.29081,137.43912,247.10562,-0.5667,246.50458,-6.19345
EF,1701979.5,1701980.131,1701980.254,-53,10,8,18.09861,201.44076,0.6039,192.44262,80.92101,-0.5667,88.05544,-6.10208
EL,1702233.5,1702234.193,1702234.316,-52,6,18,19.59167,93.06007,-3.12286,83.9335,115.24505,-0.5667,123.29223,-5.90151
MF,1702247.5,1702247.555,1702247.679,-52,7,2,4.28861,85.16011,-5.66161,96.69105,247.94984,-0.5667,236.43251,-6.26902
ML,1702492.5,1702492.63,1702492.753,-51,3,4,6.08111,329.61364,-1.41359,341.22735,285.29621,-0.5667,274.93719,-6.04204
EF,1702558.5,1702559.176,1702559.299,-51,5,9,19.18056,51.5582,0.0412,45.5789,112.58802,-0.5667,114.63766,-6.18548
EL,1702825.5,1702826.124,1702826.247,-50,1,31,17.93556,312.2604,8.24497,309.68417,79.12374,-0.5667,72.04789,-5.53424
MF,1703412.5,1703412.589,1703412.713,-49,9,10,5.10889,155.6338,-8.29612,163.98277,267.43408,-0.5667,257.59435,-7.02825
ML,1703664.5,1703664.562,1703664.686,-48,5,19,4.45639,44.88207,-0.66195,54.79414,250.53029,-0.5667,242.25721,-6.09153
EF,1703724.5,1703725.193,1703725.317,-48,7,18,19.6,119.48883,1.33567,112.66537,116.78952,-0.5667,121.07235,-6.05011
EL,1703990.5,1703991.162,1703991.286,-47,4,10,18.85472,22.64715,5.68522,17.79733,107.42302,-0.5667,102.88543,-6.50576
MF,1703995.5,1703995.59,1703995.714,-47,4,15,5.12444,19.86173,4.90535,22.06081,254.74673,-0.5667,255.55904,-5.87983
ML,1704257.5,1704257.655,1704257.779,-46,1,2,6.68528,272.4025,-0.58531,279.96732,299.03613,-0.5667,293.91726,-6.17704
EF,1704312.5,1704313.141,1704313.264,-46,2,26,18.34306,341.6381,-1.33005,335.60473,80.18561,-0.5667,82.64473,-6.23618
EL,1704570.5,1704571.104,1704571.228,-46,11,11,17.46722,237.40916,-2.34811,227.15633,63.67697,-0.5667,73.02327,-5.41568
MF,1704581.5,1704581.633,1704581.756,-46,11,22,6.15194,231.24203,0.30948,237.89455,291.26947,-0.5667,289.30383,-6.93131
ML,1704844.5,1704844.576,1704844.699,-45,8,12,4.78278,130.11521,1.27163,135.54468,246.50353,-0.5667,245.84491,-6.10379
EF,1704898.5,1704899.133,1704899.257,-45,10,5,18.15694,198.34789,0.67855,189.4792,82.41695,-0.5667,89.43133,-6.05406
EL,1705153.5,1705154.192,1705154.315,-44,6,16,19.56694,90.72293,-2.89297,82.08401,115.57478,-0.5667,123.05891,-5.77582
MF,1705167.5,1705167.554,1705167.677,-44,6,30,4.24806,82.82926,-5.46001,94.83435,247.82473,-0.5667,236.06748,-6.56054
ML,1705412.5,1705412.632,1705412.755,-43,3,2,6.12167,327.80899,-1.40169,339.32209,286.0552,-0.5667,275.81063,-6.04104
EF,1705477.5,1705478.174,1705478.297,-43,5,6,19.1275,48.54732,-0.04197,42.77593,111.4897,-0.5667,113.43498,-6.00195
EL,1705744.5,1705745.125,1705745.249,-42,1,28,17.97306,310.2872,8.07004,306.73296,78.28535,-0.5667,71.7432,-6.48916
MF,1706331.5,1706331.591,1706331.715,-41,9,7,5.15028,153.63958,-8.45218,161.08223,266.7475,-0.5667,256.90807,-6.04503
ML,1706583.5,1706583.564,1706583.688,-40,5,16,4.50083,41.8887,-0.73595,52.00496,251.71992,-0.5667,243.17981,-6.06599
EF,1706644.5,1706645.194,1706645.318,-40,7,16,19.62056,117.70061,1.32055,110.81319,117.23607,-0.5667,121.52409,-6.12205
EL,1706910.5,1706911.16,1706911.283,-39,4,8,18.79417,20.2872,5.87912,15.93056,106.54201,-0.5667,101.66715,-6.02657
MF,1706915.5,1706915.59,1706915.714,-39,4,13,5.1325,17.49955,5.11072,20.20208,255.62641,-0.5667,256.10859,-6.32624
ML,1707177.5,1707177.655,1707177.778,-39,12,31,6.67806,270.57359,-0.54513,277.99761,299.01303,-0.5667,294.09181,-6.16098
EF,1707231.5,1707232.139,1707232.262,-38,2,23,18.29361,338.59407,-1.35888,332.70113,78.75307,-0.5667,81.26075,-6.07163
EL,1707489.5,1707490.106,1707490.229,-38,11,8,17.49861,235.17621,-2.84503,224.16674,63.74508,-0.5667,74.05679,-5.38563
MF,1707500.5,1707500.634,1707500.758,-38,11,19,6.18278,229.04253,-0.22846,234.89853,291.17397,-0.5667,289.04599,-6.02883
ML,1707764.5,1707764.575,1707764.698,-37,8,10,4.76389,128.31684,1.25133,133.66827,245.93181,-0.5667,245.21448,-6.01524
EF,1707817.5,1707818.136,1707818.259,-37,10,2,18.2175,195.27387,0.75078,186.54001,83.92319,-0.5667,90.80947,-6.00827
EL,1708073.5,1708074.191,1708074.314,-36,6,14,19.53972,88.38887,-2.65952,80.24483,115.85075,-0.5667,122.76956,-5.6315
MF,1708086.5,1708086.556,1708086.679,-36,6,27,4.30111,81.01439,-5.11563,92.03566,247.53823,-0.5667,236.58909,-5.84803
