Mercury,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
ML,1646543.762,-205,12,29,6.28111,262.64828,-1.33638,274.29613,299.03793,-0.5667,291.79057,-9.81092
EF,1646574.266,-204,1,28,18.39528,316.37373,-0.91968,305.12717,70.38449,-0.5667,74.2027,-11.19389
EL,1646598.278,-204,2,21,18.67917,339.18534,3.64754,329.06214,84.68023,-0.5667,82.69566,-11.1383
MF,1646617.723,-204,3,12,5.36333,327.65983,0.33911,348.20032,283.84569,-0.5667,267.50522,-13.21576
ML,1646651.704,-204,4,15,4.88611,2.04072,-2.29439,21.13898,271.15333,-0.5667,254.07938,-9.57773
EF,1646678.312,-204,5,11,19.49306,56.65637,1.64306,46.60542,115.43595,-0.5667,117.42726,-10.55547
EL,1646722.335,-204,6,24,20.03194,105.74033,-3.42707,88.54084,113.20026,-0.5667,127.04388,-11.44156
MF,1646746.66,-204,7,19,3.83972,94.88123,-2.2819,111.84635,244.42522,-0.5667,233.33813,-13.69688
ML,1646766.687,-204,8,8,4.47917,122.00702,1.67065,131.21515,244.15554,-0.5667,242.40078,-9.75959
EF,1646808.287,-204,9,18,18.88639,191.93355,-1.5362,172.14431,83.11137,-0.5667,100.32206,-10.631
EL,1646831.269,-204,10,11,18.45639,216.27092,-2.69252,195.18308,71.19905,-0.5667,89.70341,-11.23771
MF,1646850.717,-204,10,31,5.19889,201.34013,2.12173,214.87802,277.20558,-0.5667,277.08955,-14.26629
ML,1646890.755,-204,12,10,6.12278,245.53572,-0.84853,255.70563,295.9746,-0.5667,291.11361,-9.55244
EF,1646923.258,-203,1,11,18.18694,300.62748,-1.36352,288.75475,64.90401,-0.5667,70.46528,-11.16292
EL,1646946.269,-203,2,3,18.46694,321.82508,3.5081,311.90408,77.3684,-0.5667,76.1942,-11.01892
MF,1646960.741,-203,2,18,5.78833,310.16647,2.39502,326.31526,287.96356,-0.5667,277.32695,-13.02776
ML,1647000.719,-203,3,30,5.25722,346.49062,-2.36078,5.48594,278.50513,-0.5667,261.51963,-9.54099
EF,1647028.307,-203,4,26,19.36167,42.67911,1.4754,32.04121,110.62977,-0.5667,112.00076,-11.21857
EL,1647070.327,-203,6,7,19.85944,86.30547,-2.83297,72.09621,114.95535,-0.5667,125.03802,-11.02766
MF,1647096.655,-203,7,4,3.71111,78.57453,-2.55973,97.21142,245.2424,-0.5667,231.37328,-13.41168
ML,1647114.676,-203,7,22,4.21528,104.32469,1.27491,114.51633,240.95737,-0.5667,237.13076,-10.10588
EF,1647148.309,-203,8,24,19.41278,164.88113,-0.16669,147.20819,97.21346,-0.5667,111.86343,-10.58331
EL,1647178.285,-203,9,23,18.83139,199.80732,-3.14345,176.88812,77.76821,-0.5667,98.42204,-11.23817
MF,1647199.711,-203,10,15,5.05611,185.58134,1.38494,198.4134,270.79439,-0.5667,270.43713,-13.46717
ML,1647235.743,-203,11,20,5.82917,225.45322,-0.09453,235.03056,289.32938,-0.5667,286.66313,-9.76989
EF,1647272.25,-203,12,26,18.00611,285.1282,-1.7264,272.26809,61.30638,-0.5667,68.90752,-11.11665
EL,1647294.262,-202,1,17,18.29389,305.20597,2.99156,294.57665,71.21961,-0.5667,71.79938,-11.5893
MF,1647307.747,-202,1,31,5.93417,292.86467,3.15918,308.13218,291.57746,-0.5667,283.3802,-13.87158
ML,1647349.734,-202,3,14,5.60611,331.18852,-2.32873,349.69348,285.30803,-0.5667,268.96241,-9.68867
EF,1647377.297,-202,4,10,19.13472,26.50805,1.09121,16.43285,103.6674,-0.5667,104.45355,-10.67005
EL,1647416.321,-202,5,19,19.6925,66.63858,-1.46198,53.7719,114.22673,-0.5667,120.87052,-11.70944
MF,1647447.653,-202,6,20,3.68333,63.43409,-2.53115,83.60739,247.72773,-0.5667,231.59431,-13.1209
ML,1647463.671,-202,7,6,4.09861,88.39414,0.84122,98.91058,240.53814,-0.5667,235.01167,-9.56979
EF,1647490.325,-202,8,1,19.795,139.58303,0.9808,124.56769,109.22246,-0.5667,120.49921,-10.60542
EL,1647527.299,-202,9,7,19.16917,184.13067,-3.40001,160.7563,84.76034,-0.5667,106.04757,-11.06081
MF,1647549.7,-202,9,30,4.80833,169.35266,0.81702,183.06628,263.79078,-0.5667,262.643,-14.25717
ML,1647580.731,-202,10,31,5.555,205.27717,0.67883,214.40069,280.49511,-0.5667,279.57256,-9.66906
EF,1647621.246,-202,12,10,17.89556,269.89326,-2.00443,255.71365,59.8991,-0.5667,69.741,-11.02608
EL,1647642.256,-202,12,31,18.15389,289.13648,2.13196,277.11189,66.53201,-0.5667,69.80622,-12.33627
MF,1647654.752,-201,1,13,6.04889,276.57976,3.57881,289.7735,293.17403,-0.5667,288.15555,-13.29241
ML,1647698.746,-201,2,26,5.90667,316.15846,-2.21761,333.74862,291.16121,-0.5667,276.03129,-9.93196
EF,1647727.293,-201,3,26,19.02389,12.33656,0.79846,1.68623,96.97289,-0.5667,97.72093,-11.2207
EL,1647762.309,-201,4,30,19.41111,46.55811,0.11074,35.40195,110.46157,-0.5667,113.51596,-11.3031
ML,1647810.666,-201,6,18,3.98917,68.40663,-0.04546,81.47946,243.73712,-0.5667,234.62055,-9.98389
EF,1647835.332,-201,7,12,19.96361,118.03062,1.59903,105.05959,116.80077,-0.5667,125.17193,-10.64333
EL,1647876.313,-201,8,22,19.50806,168.16459,-3.57902,144.7728,92.03118,-0.5667,113.32479,-11.14698
MF,1647898.694,-201,9,14,4.64639,153.45557,-0.05336,166.84761,257.57291,-0.5667,255.03904,-13.72183
ML,1647925.72,-201,10,11,5.28028,184.67398,1.36916,193.89302,270.38617,-0.5667,270.51655,-9.88508
EF,1647970.246,-201,11,24,17.89333,254.90857,-2.20086,239.13016,60.73062,-0.5667,72.8989,-10.93574
EL,1647991.249,-201,12,15,17.96639,272.87235,1.35541,260.56644,64.00399,-0.5667,69.58184,-11.6384
MF,1648003.746,-201,12,28,5.90583,259.59587,3.51615,273.29744,292.96007,-0.5667,289.3091,-14.23479
ML,1648048.757,-200,2,11,6.17111,303.07282,-2.07754,318.64762,295.25856,-0.5667,282.30664,-9.54949
EF,1648076.285,-200,3,9,18.82944,356.10384,0.27743,345.84217,88.80928,-0.5667,89.89906,-10.77479
EL,1648107.301,-200,4,9,19.21389,26.96613,1.86481,15.96959,104.71495,-0.5667,104.94241,-11.71603
ML,1648158.671,-200,5,31,4.10833,50.44416,-0.79052,65.07032,249.27822,-0.5667,237.67135,-9.57529
EF,1648182.331,-200,6,23,19.95556,99.25846,1.8476,87.61026,120.29767,-0.5667,126.35707,-10.70488
EL,1648225.325,-200,8,5,19.80556,151.73538,-3.67734,128.9408,99.18367,-0.5667,119.69863,-11.40375
MF,1648247.686,-200,8,28,4.45917,137.35746,-0.93355,150.7846,252.11329,-0.5667,247.71669,-13.30159
ML,1648272.712,-200,9,22,5.08972,166.78698,1.71662,175.58144,261.63212,-0.5667,262.04797,-9.51628
EF,1648318.25,-200,11,6,17.99556,238.70033,-2.3024,221.54426,63.98618,-0.5667,78.20623,-10.5513
EL,1648339.248,-200,11,27,17.94278,257.30634,0.16422,242.96022,63.27002,-0.5667,72.3991,-11.68953
MF,1648352.739,-200,12,11,5.73056,243.10458,3.29395,256.73709,290.56476,-0.5667,288.46568,-14.42963
ML,1648396.762,-199,1,24,6.28222,286.90341,-1.83,301.39214,298.55436,-0.5667,287.44192,-10.11014
EF,1648426.28,-199,2,22,18.7275,341.91095,-0.07706,330.83411,81.86614,-0.5667,83.65115,-11.5011
EL,1648453.291,-199,3,21,18.99472,7.85992,3.00725,357.32856,97.26137,-0.5667,95.73616,-11.40908
ML,1648505.681,-199,5,13,4.34333,30.76338,-1.61668,47.70754,257.50971,-0.5667,242.96826,-9.52611
EF,1648530.325,-199,6,6,19.81083,81.86182,1.87097,71.17248,120.41849,-0.5667,124.51441,-10.62397
EL,1648574.334,-199,7,20,20.01333,134.63377,-3.6839,113.24428,105.73675,-0.5667,124.50572,-11.67257
MF,1648597.674,-199,8,13,4.17417,120.93071,-1.44211,135.85159,247.51859,-0.5667,240.7589,-13.98016
ML,1648619.702,-199,9,4,4.83639,148.36087,1.86995,157.45947,253.28982,-0.5667,253.24551,-9.85378
EF,1648666.26,-199,10,20,18.24306,222.80815,-2.27517,204.04232,69.15252,-0.5667,85.29536,-10.55117
EL,1648687.25,-199,11,10,18.00889,241.67302,-0.98284,225.37058,64.76474,-0.5667,77.23004,-11.2169
MF,1648701.731,-199,11,25,5.55278,226.96853,2.90574,240.14387,286.44556,-0.5667,285.60564,-14.02749
ML,1648745.764,-198,1,8,6.34361,272.63006,-1.58185,284.99982,299.55333,-0.5667,290.96461,-9.64693
EF,1648775.272,-198,2,6,18.52639,325.83636,-0.61358,314.68746,74.36045,-0.5667,77.32012,-11.33845
EL,1648799.286,-198,3,2,18.86917,349.80511,3.55756,338.49416,89.38913,-0.5667,87.43422,-12.25724
MF,1648824.709,-198,3,28,5.0275,339.63664,-1.42566,3.32766,280.61812,-0.5667,260.27233,-13.09036
ML,1648852.695,-198,4,25,4.6725,11.36828,-2.19196,30.2886,266.69268,-0.5667,249.88305,-9.67248
EF,1648879.318,-198,5,21,19.63361,66.12282,1.76987,55.70009,117.96635,-0.5667,120.72185,-10.77615
EL,1648923.336,-198,7,4,20.07417,116.63188,-3.57704,97.65601,111.02817,-0.5667,126.93912,-11.6548
MF,1648946.666,-198,7,28,3.98083,104.35681,-2.1707,120.08412,245.11621,-0.5667,235.72651,-13.43016
ML,1648967.691,-198,8,18,4.595,131.22994,1.78468,140.5097,246.86451,-0.5667,245.79173,-9.95459
EF,1649012.276,-198,10,1,18.61306,204.42058,-1.96028,184.66111,76.99861,-0.5667,94.25374,-10.56573
EL,1649034.26,-198,10,23,18.23556,225.89787,-2.1298,206.83457,68.20272,-0.5667,84.37323,-11.04184
MF,1649050.725,-198,11,9,5.38861,211.05812,2.34808,223.56217,281.10438,-0.5667,280.94874,-13.28493
ML,1649092.759,-198,12,21,6.21694,255.37835,-1.13376,266.45195,298.04863,-0.5667,291.81425,-9.80955
EF,1649124.263,-197,1,21,18.31611,309.94533,-1.10129,298.38536,67.96843,-0.5667,72.47923,-11.27927
EL,1649147.276,-197,2,13,18.63083,332.01762,3.58971,321.4205,81.53354,-0.5667,79.94239,-11.63661
MF,1649164.731,-197,3,3,5.55389,320.03616,1.33346,338.68691,285.73109,-0.5667,271.8771,-13.26466
ML,1649200.71,-197,4,8,5.03667,353.9716,-2.39963,13.7303,275.05927,-0.5667,257.37061,-9.85904
EF,1649228.309,-197,5,5,19.40556,50.16694,1.54223,40.20735,113.32058,-0.5667,114.91952,-10.51767
EL,1649271.334,-197,6,17,20.02778,97.79915,-3.09709,81.19726,114.42348,-0.5667,127.04733,-11.88014
MF,1649296.658,-197,7,13,3.78556,87.87125,-2.4938,105.40483,244.59588,-0.5667,232.32907,-13.44602
ML,1649315.68,-197,8,1,4.32361,113.71639,1.48845,123.73315,242.33519,-0.5667,239.49641,-10.29097
EF,1649354.296,-197,9,8,19.11278,180.55919,-0.97656,161.5232,89.03497,-0.5667,105.35473,-10.57525
EL,1649380.275,-197,10,4,18.60528,209.35634,-2.92777,187.42997,73.8006,-0.5667,93.32254,-11.19529
MF,1649400.714,-197,10,25,5.125,194.65565,1.84853,208.0584,274.49743,-0.5667,274.355,-14.09328
ML,1649438.749,-197,12,2,5.98528,236.78165,-0.51639,246.80393,293.39949,-0.5667,289.50059,-9.82234
EF,1649473.255,-196,1,5,18.11333,294.28569,-1.51578,281.95321,63.19755,-0.5667,69.5945,-11.2431
EL,1649495.268,-196,1,27,18.43667,315.00327,3.24827,304.17243,74.61007,-0.5667,74.318,-11.86485
MF,1649509.744,-196,2,11,5.85694,302.78499,2.76329,318.65476,289.71693,-0.5667,280.02429,-13.4959
ML,1649550.725,-196,3,23,5.40861,340.22779,-2.35383,358.98164,281.35927,-0.5667,264.6447,-9.53512
EF,1649578.303,-196,4,19,19.275,36.13555,1.34239,25.61181,107.96152,-0.5667,109.04671,-11.11985
EL,1649618.328,-196,5,29,19.86806,78.28297,-2.12629,63.81963,115.24719,-0.5667,124.21973,-12.15889
MF,1649646.654,-196,6,27,3.70306,71.57622,-2.7209,90.80835,246.36369,-0.5667,231.39695,-13.10085
ML,1649664.674,-196,7,15,4.16417,97.87707,1.11759,108.06407,240.48038,-0.5667,236.03867,-9.81263
EF,1649695.317,-196,8,14,19.59972,154.5224,0.32864,137.71814,102.38434,-0.5667,115.88092,-10.6947
EL,1649728.29,-196,9,16,18.96417,193.29281,-3.26494,170.20292,80.62138,-0.5667,101.55759,-11.08932
MF,1649749.708,-196,10,8,4.98306,178.89826,1.06507,191.64308,267.99777,-0.5667,267.35439,-13.33932
ML,1649783.737,-196,11,11,5.69944,216.69833,0.25768,226.13749,285.68129,-0.5667,283.83744,-9.82948
EF,1649822.248,-196,12,19,17.95528,278.88918,-1.84674,265.4331,60.46252,-0.5667,69.00702,-11.16775
EL,1649844.257,-195,1,10,18.17361,298.07192,2.80201,287.78852,69.13219,-0.5667,70.30831,-11.1568
MF,1649856.75,-195,1,23,5.98833,285.92571,3.39029,300.397,292.47158,-0.5667,285.61039,-13.7781
ML,1649899.739,-195,3,7,5.74139,325.0415,-2.28965,343.13091,287.82345,-0.5667,271.98191,-9.72728
EF,1649927.294,-195,4,3,19.05611,19.93441,0.91793,9.96358,100.57377,-0.5667,101.28624,-10.55419
EL,1649965.314,-195,5,11,19.54389,58.09625,-0.9157,46.42882,112.84014,-0.5667,117.83827,-11.16427
MF,1649999.654,-195,6,15,3.69889,58.76715,-2.25128,79.12914,248.54085,-0.5667,232.11843,-13.00247
ML,1650012.668,-195,6,28,4.02389,79.907,0.47846,91.54349,241.4436,-0.5667,234.37535,-9.85094
EF,1650038.329,-195,7,23,19.89333,130.30892,1.28972,116.16121,112.8738,-0.5667,122.93284,-10.65828
EL,1650077.304,-195,8,31,19.30639,177.50211,-3.49365,154.13254,87.77732,-0.5667,109.09309,-11.01985
MF,1650099.697,-195,9,23,4.73167,162.659,0.48571,176.34794,261.06754,-0.5667,259.40458,-14.16494
ML,1650128.726,-195,10,22,5.43,196.37496,1.00883,205.55498,276.18556,-0.5667,275.81294,-9.79408
EF,1650171.245,-195,12,3,17.88472,263.75151,-2.09363,248.85773,59.97344,-0.5667,70.81827,-11.05688
EL,1650192.252,-195,12,24,18.05528,282.20866,1.85345,270.2827,65.2355,-0.5667,69.34465,-11.92389
MF,1650204.749,-194,1,6,5.98056,269.28355,3.56172,282.97658,293.38704,-0.5667,288.76877,-13.94782
ML,1650248.751,-194,2,19,6.01611,310.12848,-2.15385,327.12112,293.18203,-0.5667,278.78837,-9.96357
EF,1650277.29,-194,3,19,18.95083,5.74797,0.60414,355.16469,93.69198,-0.5667,94.5244,-11.13471
EL,1650310.306,-194,4,21,19.34028,38.2981,0.93702,27.06501,108.36056,-0.5667,110.12649,-11.70116
ML,1650360.668,-194,6,11,4.04056,61.89071,-0.25957,75.1033,245.41427,-0.5667,235.70929,-9.58831
EF,1650384.333,-194,7,4,19.98611,110.14726,1.73294,97.68384,118.67128,-0.5667,126.11768,-10.74172
EL,1650426.318,-194,8,15,19.63306,161.36441,-3.64371,138.22524,95.04671,-0.5667,116.05386,-11.17953
MF,1650448.69,-194,9,7,4.56056,146.70589,-0.3941,160.20308,255.1169,-0.5667,251.85293,-13.67719
ML,1650474.717,-194,10,3,5.20361,177.15895,1.53794,186.13961,266.67289,-0.5667,267.00473,-9.67104
EF,1650519.246,-194,11,16,17.90306,247.3728,-2.25941,231.26091,61.96106,-0.5667,74.89741,-10.52731
EL,1650541.246,-194,12,8,17.89972,266.0487,1.02931,253.71981,63.64176,-0.5667,70.08116,-11.15595
MF,1650553.742,-194,12,21,5.82,252.53293,3.43874,266.46054,292.19088,-0.5667,289.11528,-14.57825
ML,1650597.759,-193,2,3,6.21306,295.48423,-1.96421,310.95506,297.07067,-0.5667,284.65476,-10.08779
EF,1650626.282,-193,3,3,18.75917,349.53088,0.06893,339.2548,85.51528,-0.5667,86.87668,-10.75356
EL,1650655.299,-193,4,1,19.16417,18.9757,2.50739,7.5606,101.86746,-0.5667,101.22956,-12.23322
ML,1650707.675,-193,5,24,4.18944,42.05984,-1.17206,57.74074,252.59282,-0.5667,239.63416,-9.56497
EF,1650732.331,-193,6,17,19.95528,93.04674,1.88246,81.21733,120.7074,-0.5667,126.37717,-11.13596
EL,1650775.329,-193,7,30,19.89889,144.66835,-3.70925,122.45819,102.01729,-0.5667,121.85291,-11.45106
MF,1650797.682,-193,8,22,4.36444,130.50978,-1.25695,144.20957,250.11838,-0.5667,244.80696,-13.27701
ML,1650821.708,-193,9,15,4.98944,159.05046,1.81191,167.9083,257.99732,-0.5667,258.31918,-9.60084
EF,1650868.254,-193,10,31,18.09,232.76669,-2.32543,214.73055,65.69009,-0.5667,80.88843,-10.68533
EL,1650889.247,-193,11,21,17.91917,250.56856,-0.1771,236.11574,63.83663,-0.5667,73.79844,-11.10191
MF,1650902.735,-193,12,5,5.64083,236.21727,3.15492,249.88564,288.99442,-0.5667,287.42578,-14.50164
ML,1650946.763,-192,1,18,6.32361,281.08373,-1.73533,294.64126,299.19968,-0.5667,289.16263,-9.89869
EF,1650975.274,-192,2,15,18.565,333.42117,-0.46825,323.19371,77.68852,-0.5667,79.98972,-10.54596
EL,1651002.287,-192,3,13,18.89444,0.00099,3.29918,349.81393,93.87707,-0.5667,91.95488,-11.0976
ML,1651054.686,-192,5,5,4.47333,22.50574,-1.90207,40.36731,261.34835,-0.5667,245.72731,-9.56349
EF,1651080.323,-192,5,30,19.75722,75.52254,1.84904,64.79705,119.72137,-0.5667,123.32767,-10.84161
EL,1651124.335,-192,7,13,20.05083,127.19428,-3.67461,106.81209,108.14,-0.5667,125.76271,-11.62658
MF,1651147.67,-192,8,6,4.08194,114.02873,-1.7318,129.33499,246.22797,-0.5667,238.37625,-13.86405
ML,1651168.696,-192,8,27,4.70389,140.3767,1.85517,149.87164,250.09248,-0.5667,249.55858,-10.22497
EF,1651215.266,-192,10,12,18.3825,215.58589,-2.19702,196.26774,72.0253,-0.5667,88.79645,-10.56449
EL,1651236.254,-192,11,2,18.09417,235.12395,-1.52511,217.52973,65.90233,-0.5667,80.09243,-11.20484
MF,1651251.728,-192,11,18,5.46833,220.1994,2.70303,233.29777,284.28893,-0.5667,283.78439,-13.92696
ML,1651294.762,-192,12,31,6.29722,265.29398,-1.39895,277.17829,299.26418,-0.5667,291.6382,-9.81959
EF,1651325.269,-191,1,30,18.44806,319.35508,-0.81011,307.97714,71.60719,-0.5667,75.17034,-11.41041
EL,1651349.28,-191,2,23,18.71,342.01269,3.63832,331.877,85.92604,-0.5667,83.87529,-11.13465
MF,1651369.72,-191,3,16,5.285,330.70488,-0.06545,351.95756,283.02707,-0.5667,265.74776,-13.16205
ML,1651402.701,-191,4,18,4.82722,4.96314,-2.25244,23.87549,269.73729,-0.5667,252.85399,-9.52958
EF,1651429.315,-191,5,14,19.55306,59.69238,1.69956,49.32424,116.34013,-0.5667,118.62608,-10.82318
EL,1651473.335,-191,6,27,20.03083,108.72216,-3.51481,91.25547,112.64693,-0.5667,126.93787,-11.32019
MF,1651496.663,-191,7,21,3.90417,97.33542,-2.40693,113.62274,244.71038,-0.5667,234.14446,-13.26985
ML,1651517.689,-191,8,11,4.52861,124.94994,1.71511,133.98144,244.94741,-0.5667,243.49197,-9.6435
EF,1651560.284,-191,9,22,18.805,195.92259,-1.70135,175.96869,81.09536,-0.5667,98.49584,-10.66012
EL,1651582.267,-191,10,14,18.40806,218.88367,-2.60039,198.04596,70.27049,-0.5667,88.43079,-11.31024
MF,1651600.721,-191,11,2,5.3125,204.36939,2.08389,216.75048,278.57201,-0.5667,278.49618,-13.11901
ML,1651641.756,-191,12,13,6.14611,248.15567,-0.91935,258.60216,296.60076,-0.5667,291.3745,-9.67314
EF,1651673.256,-190,1,13,18.15528,301.758,-1.39578,290.61222,65.16829,-0.5667,70.4098,-10.51684
EL,1651696.275,-190,2,5,18.59056,325.00721,3.42309,313.74941,78.49959,-0.5667,77.54053,-12.28844
MF,1651712.737,-190,2,22,5.69361,312.66204,2.03087,330.11475,287.56463,-0.5667,275.50932,-13.45341
ML,1651750.716,-190,4,1,5.19167,347.66273,-2.40146,7.2709,278.00678,-0.5667,260.47482,-9.83371
EF,1651779.309,-190,4,29,19.42222,45.73605,1.55172,34.76894,111.8235,-0.5667,113.41587,-11.52828
EL,1651821.329,-190,6,10,19.89139,89.43349,-2.95861,74.81049,114.86658,-0.5667,125.52783,-11.06565
MF,1651846.656,-190,7,6,3.7475,80.83191,-2.67951,98.98317,245.17504,-0.5667,231.74049,-13.18695
ML,1651865.677,-190,7,25,4.26,107.32115,1.35678,117.26234,241.29457,-0.5667,237.88748,-10.00952
EF,1651900.306,-190,8,28,19.33472,169.01016,-0.36925,150.98101,95.093,-0.5667,110.19184,-10.56441
EL,1651929.282,-190,9,26,18.76972,202.43209,-3.09793,179.7261,76.6376,-0.5667,97.0468,-11.23426
MF,1651950.711,-190,10,18,5.05417,188.00462,1.55644,201.28132,271.7426,-0.5667,271.46545,-13.92987
ML,1651986.744,-190,11,23,5.85194,228.06782,-0.17046,237.928,290.31314,-0.5667,287.34445,-9.97592
EF,1652022.249,-190,12,28,17.97528,286.29031,-1.7438,274.13737,61.45127,-0.5667,68.63368,-10.5527
EL,1652045.263,-189,1,20,18.31111,307.78991,3.10912,297.44014,72.11279,-0.5667,72.30329,-11.36685
MF,1652058.747,-189,2,3,5.92,295.61105,3.07656,310.97616,291.1084,-0.5667,282.55462,-13.74345
ML,1652100.731,-189,3,17,5.55583,334.03311,-2.33366,352.47293,284.08746,-0.5667,267.73877,-9.54732
EF,1652128.3,-189,4,13,19.19222,29.59024,1.1922,19.1822,105.10036,-0.5667,105.9816,-11.0054
EL,1652167.323,-189,5,22,19.75111,69.8761,-1.62731,56.49808,114.65232,-0.5667,121.94045,-11.93612
MF,1652197.654,-189,6,22,3.68806,65.41359,-2.6406,85.38158,247.41956,-0.5667,231.51068,-13.09501
ML,1652214.672,-189,7,9,4.12806,91.42676,0.94633,101.64692,240.40407,-0.5667,235.34342,-9.50974
EF,1652242.323,-189,8,5,19.7525,143.94672,0.80209,128.29914,107.32619,-0.5667,119.35234,-10.69727
EL,1652277.298,-189,9,9,19.15167,186.34822,-3.32976,162.58013,83.79332,-0.5667,105.37615,-11.33807
MF,1652299.705,-189,10,2,4.91028,172.22525,0.73309,184.91435,265.22028,-0.5667,264.19385,-13.23588
ML,1652331.732,-189,11,3,5.57528,207.91805,0.60629,217.28367,281.70749,-0.5667,280.58095,-9.88461
EF,1652371.244,-189,12,12,17.8625,271.08656,-2.0071,257.58766,59.89828,-0.5667,69.24721,-10.55769
EL,1652393.257,-188,1,3,18.16667,291.6581,2.30209,279.99426,67.17948,-0.5667,69.91151,-12.13929
MF,1652405.752,-188,1,16,6.04056,279.19067,3.54929,292.6454,293.02948,-0.5667,287.57981,-13.38316
ML,1652449.745,-188,2,29,5.86806,318.96071,-2.2403,336.55658,290.15007,-0.5667,274.9096,-9.76478
EF,1652478.295,-188,3,28,19.07778,15.42083,0.9131,4.45767,98.51831,-0.5667,99.27013,-11.54201
EL,1652513.312,-188,5,2,19.48028,49.82445,-0.07198,38.13925,111.35063,-0.5667,114.9632,-11.68826
ML,1652561.666,-188,6,20,3.98806,71.44316,0.08267,84.20828,243.03256,-0.5667,234.39563,-10.00943
EF,1652586.331,-188,7,14,19.94194,120.8495,1.54823,107.80508,116.01596,-0.5667,124.6245,-10.53114
EL,1652627.31,-188,8,24,19.44111,170.82449,-3.5766,147.56389,90.80624,-0.5667,112.01976,-11.00826
MF,1652649.694,-188,9,16,4.65306,155.96657,0.14864,169.67637,258.4424,-0.5667,256.16907,-14.09154
ML,1652676.721,-188,10,13,5.30278,187.38127,1.31141,196.76102,271.71454,-0.5667,271.74684,-10.03682
EF,1652720.244,-188,11,25,17.85528,256.1367,-2.18938,241.00773,60.57617,-0.5667,72.20977,-10.55934
EL,1652742.249,-188,12,17,17.97,275.34803,1.55269,263.46476,64.33108,-0.5667,69.289,-11.49165
MF,1652754.746,-188,12,30,5.90556,262.13207,3.52224,276.18963,293.16101,-0.5667,289.05861,-14.47048
ML,1652798.755,-187,2,12,6.11389,304.16509,-2.08279,320.48687,294.95294,-0.5667,281.38096,-9.96897
EF,1652827.287,-187,3,12,18.88111,359.17977,0.40184,348.638,90.38789,-0.5667,91.38402,-11.06952
EL,1652858.303,-187,4,12,19.27639,30.14955,1.70234,18.72269,105.89977,-0.5667,106.52111,-12.10155
ML,1652909.67,-187,6,3,4.08139,53.46368,-0.66644,67.7911,248.19407,-0.5667,237.0146,-9.62109
EF,1652933.332,-187,6,26,19.9675,102.16077,1.82636,90.33979,119.98104,-0.5667,126.37997,-10.69492
EL,1652976.323,-187,8,8,19.74694,154.45555,-3.6968,131.71131,98.01192,-0.5667,118.5672,-11.21892
MF,1652998.686,-187,8,31,4.47111,139.92582,-0.73028,153.593,252.83343,-0.5667,248.75343,-13.64332
ML,1653023.713,-187,9,25,5.11917,169.56389,1.67938,178.42902,262.96128,-0.5667,263.37555,-9.57882
EF,1653069.249,-187,11,9,17.97056,241.40591,-2.29771,224.43819,63.28151,-0.5667,77.21414,-10.63027
EL,1653090.247,-187,11,30,17.93583,259.79815,0.36899,245.86398,63.25354,-0.5667,71.74996,-11.66432
MF,1653102.744,-187,12,13,5.85694,246.3376,3.32154,258.62231,291.2281,-0.5667,289.38363,-13.1539
ML,1653147.762,-186,1,27,6.27611,289.62271,-1.87741,304.25448,298.15784,-0.5667,286.74279,-9.98138
EF,1653176.279,-186,2,24,18.68972,342.99367,-0.14039,332.66354,82.28746,-0.5667,83.99029,-10.75825
EL,1653204.294,-186,3,24,19.04417,10.91889,2.89435,0.10764,98.57133,-0.5667,97.24796,-11.67683
ML,1653256.679,-186,5,16,4.29639,33.74998,-1.51873,50.43228,256.18117,-0.5667,241.98068,-9.56038
EF,1653281.327,-186,6,9,19.85139,84.83649,1.8819,73.8984,120.62133,-0.5667,125.09022,-10.73609
EL,1653325.332,-186,7,23,19.97111,137.45119,-3.72676,116.00283,104.70277,-0.5667,123.6635,-11.46879
MF,1653347.678,-186,8,15,4.26861,123.62723,-1.56614,137.67212,248.39262,-0.5667,242.09362,-13.24447
ML,1653370.703,-186,9,7,4.87667,151.22123,1.86433,160.28526,254.50493,-0.5667,254.57846,-9.81862
EF,1653417.258,-186,10,23,18.19639,225.47138,-2.29127,206.92667,68.16933,-0.5667,84.04878,-10.55928
EL,1653438.249,-186,11,13,17.98694,244.19733,-0.79789,228.27151,64.3838,-0.5667,76.28304,-11.27147
MF,1653452.731,-186,11,28,5.55389,229.40302,2.99166,243.04653,287.14493,-0.5667,286.04692,-14.48599
ML,1653496.765,-185,1,11,6.3525,275.31051,-1.63736,287.87992,299.52118,-0.5667,290.58047,-9.59376
EF,1653525.27,-185,2,8,18.49139,326.93756,-0.66745,316.53024,74.74797,-0.5667,77.54908,-10.61665
EL,1653551.284,-185,3,6,18.81167,352.34419,3.50631,342.27842,90.51155,-0.5667,88.40036,-11.01122
MF,1653577.705,-185,4,2,4.92222,343.54768,-1.92407,8.02831,279.38633,-0.5667,258.02657,-13.0099
ML,1653603.692,-185,4,28,4.61556,14.31723,-2.13374,33.02571,265.27536,-0.5667,248.70587,-9.65679
EF,1653630.32,-185,5,24,19.69,69.14912,1.80879,58.42939,118.6279,-0.5667,121.72967,-10.99022
EL,1653674.336,-185,7,7,20.05694,119.5672,-3.64657,100.40106,110.25336,-0.5667,126.52428,-11.48234
