Mercury,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
EL,1574063.5,1574064.215,1574064.338,-403,7,21,20.11796,134.82218,-3.57446,112.61384,106.22141,-0.5667,126.00267,-11.50421
MF,1574087.5,1574087.549,1574087.673,-403,8,14,4.14675,120.9611,-1.48741,135.24922,246.9723,-0.5667,239.90256,-13.10664
ML,1574110.5,1574110.577,1574110.7,-403,9,6,4.80853,148.96749,1.8617,157.88251,253.11753,-0.5667,252.77799,-9.66623
EF,1574159.5,1574160.134,1574160.257,-403,10,25,18.17526,227.22618,-2.41459,207.60802,66.85322,-0.5667,84.00147,-10.56466
EL,1574176.5,1574177.125,1574177.249,-403,11,11,17.96823,241.7016,-0.99297,224.90219,64.10386,-0.5667,77.37955,-11.01833
MF,1574191.5,1574191.613,1574191.736,-403,11,26,5.67022,227.33134,2.93334,239.68596,286.93615,-0.5667,285.83673,-13.21269
ML,1574235.5,1574235.643,1574235.766,-402,1,9,6.39004,271.39941,-1.57168,284.52039,300.34036,-0.5667,290.99044,-9.95292
EF,1574264.5,1574265.145,1574265.268,-402,2,7,18.43363,324.78316,-0.62561,314.16073,73.53975,-0.5667,76.84041,-10.68907
EL,1574289.5,1574290.163,1574290.286,-402,3,4,18.86488,350.11597,3.53082,338.91117,89.50814,-0.5667,87.98994,-12.21087
ML,1574340.5,1574340.571,1574340.694,-402,4,24,4.66089,7.04965,-2.43875,27.72882,268.9127,-0.5667,250.11783,-9.71515
EF,1574369.5,1574370.2,1574370.324,-402,5,23,19.77092,66.99873,1.82604,55.99399,118.99928,-0.5667,122.48374,-11.16946
EL,1574412.5,1574413.219,1574413.342,-402,7,5,20.21319,117.08199,-3.46375,97.00954,111.62957,-0.5667,128.74374,-11.78663
MF,1574437.5,1574437.538,1574437.661,-402,7,30,3.87564,104.50431,-1.92772,120.41928,244.15446,-0.5667,234.35373,-13.32083
ML,1574458.5,1574458.566,1574458.69,-402,8,20,4.55288,131.9331,1.81927,140.89012,246.44532,-0.5667,245.17954,-9.61793
EF,1574507.5,1574508.148,1574508.271,-402,10,8,18.51308,211.35453,-2.39339,190.17904,73.15442,-0.5667,92.07437,-10.57864
EL,1574521.5,1574522.138,1574522.262,-402,10,22,18.2796,225.10105,-2.36484,204.32476,67.67947,-0.5667,85.83041,-11.14787
MF,1574541.5,1574541.6,1574541.723,-402,11,11,5.36254,210.67607,2.51362,224.1167,281.0156,-0.5667,280.33486,-14.21951
ML,1574583.5,1574583.64,1574583.763,-402,12,23,6.31078,255.70659,-1.2079,267.01496,298.91378,-0.5667,292.08358,-9.68485
EF,1574613.5,1574614.135,1574614.258,-401,1,22,18.20076,308.89139,-1.10752,297.88794,67.06398,-0.5667,71.88398,-10.53326
EL,1574637.5,1574638.151,1574638.275,-401,2,15,18.59012,332.14583,3.64122,321.87892,81.45277,-0.5667,80.14696,-11.37614
MF,1574657.5,1574657.606,1574657.729,-401,3,7,5.50136,320.26202,0.65199,341.06559,286.80378,-0.5667,270.24441,-13.38203
ML,1574689.5,1574689.587,1574689.71,-401,4,8,5.04671,351.30245,-2.4902,12.14093,276.54062,-0.5667,257.56114,-9.71233
EF,1574718.5,1574719.19,1574719.314,-401,5,7,19.53147,51.09702,1.63725,40.50787,114.37464,-0.5667,116.57903,-11.05404
EL,1574761.5,1574762.214,1574762.338,-401,6,19,20.1053,98.28037,-3.21783,81.48383,114.90768,-0.5667,128.2255,-11.39677
MF,1574787.5,1574787.53,1574787.654,-401,7,15,3.68718,88.16662,-2.28159,105.70813,243.62854,-0.5667,231.01703,-13.08078
ML,1574806.5,1574806.554,1574806.678,-401,8,3,4.26774,114.4998,1.57328,124.07135,241.64305,-0.5667,238.73399,-9.82371
EF,1574850.5,1574851.169,1574851.292,-401,9,16,19.01235,189.16825,-1.74537,167.91175,84.05237,-0.5667,103.01098,-10.54898
EL,1574866.5,1574867.155,1574867.279,-401,10,2,18.68803,207.12268,-2.91563,183.89943,74.41571,-0.5667,95.46378,-11.06413
MF,1574890.5,1574890.593,1574890.716,-401,10,26,5.19409,194.86708,1.85244,207.57817,274.68439,-0.5667,274.16712,-13.39964
ML,1574929.5,1574929.629,1574929.752,-401,12,4,6.0589,237.07253,-0.60043,247.37245,294.17166,-0.5667,289.69581,-9.87383
EF,1574963.5,1574964.129,1574964.253,-400,1,7,18.06228,294.99106,-1.40282,282.49255,62.80619,-0.5667,69.55377,-11.2078
EL,1574985.5,1574986.142,1574986.265,-400,1,29,18.36483,314.97803,3.38322,304.6724,74.38603,-0.5667,74.23907,-11.40678
MF,1575000.5,1575000.623,1575000.746,-400,2,13,5.91322,303.00879,2.63048,319.12852,290.29991,-0.5667,279.79853,-13.14986
ML,1575039.5,1575039.603,1575039.726,-400,3,23,5.42735,337.47584,-2.41062,357.41546,282.94617,-0.5667,264.90619,-9.56453
EF,1575067.5,1575068.18,1575068.303,-400,4,20,19.27878,35.02315,1.32235,24.97552,107.95734,-0.5667,109.28546,-10.61374
EL,1575108.5,1575109.208,1575109.332,-400,5,31,19.96356,78.92893,-2.29411,64.10874,115.80075,-0.5667,125.62393,-11.95815
MF,1575139.5,1575139.525,1575139.649,-400,7,1,3.56432,73.67953,-2.05953,93.01303,244.57337,-0.5667,229.61837,-13.15024
ML,1575154.5,1575154.544,1575154.668,-400,7,16,4.02135,96.75347,1.11053,107.41802,239.58555,-0.5667,234.38524,-9.95806
EF,1575188.5,1575189.194,1575189.317,-400,8,19,19.60813,159.45942,-0.12848,141.03173,99.97102,-0.5667,115.53834,-10.57578
EL,1575214.5,1575215.172,1575215.295,-400,9,14,19.08896,191.09696,-3.06854,166.6781,81.67583,-0.5667,104.04062,-11.13316
MF,1575240.5,1575240.582,1575240.705,-400,10,10,4.92233,178.57434,1.30864,192.14027,267.50594,-0.5667,266.48153,-14.15668
ML,1575274.5,1575274.616,1575274.739,-400,11,13,5.74597,216.99073,0.17009,226.68957,286.27358,-0.5667,283.90756,-9.97724
EF,1575312.5,1575313.122,1575313.245,-400,12,21,17.88337,279.49689,-1.76282,265.98166,59.84646,-0.5667,68.74421,-10.93776
EL,1575333.5,1575334.134,1575334.258,-399,1,11,18.18046,298.50756,2.75375,287.30673,68.6611,-0.5667,70.64992,-11.9267
MF,1575347.5,1575347.628,1575347.752,-399,1,25,6.03824,285.93488,3.31071,300.90356,293.13384,-0.5667,285.32481,-13.79639
ML,1575388.5,1575388.617,1575388.74,-399,3,7,5.76642,322.2618,-2.30714,341.5844,289.41129,-0.5667,272.26298,-9.92405
EF,1575417.5,1575418.174,1575418.298,-399,4,5,19.14157,20.91317,1.06888,10.31841,101.47563,-0.5667,102.57525,-11.15846
EL,1575455.5,1575456.195,1575456.318,-399,5,13,19.6429,58.85134,-1.11738,46.72983,113.42416,-0.5667,119.26479,-11.26774
ML,1575502.5,1575502.539,1575502.662,-399,6,29,3.8964,78.81368,0.46447,90.88418,240.77944,-0.5667,232.946,-9.79616
EF,1575529.5,1575530.209,1575530.332,-399,7,26,19.9783,132.48941,1.12028,117.46669,112.53559,-0.5667,123.88213,-10.55212
EL,1575564.5,1575565.186,1575565.31,-399,8,30,19.43433,176.30801,-3.25891,151.59742,88.57922,-0.5667,111.29053,-11.13515
MF,1575589.5,1575589.575,1575589.698,-399,9,24,4.75335,162.76847,0.46572,175.81756,260.89865,-0.5667,258.83705,-13.46335
ML,1575619.5,1575619.604,1575619.727,-399,10,24,5.45089,196.72455,0.92829,206.08168,276.57028,-0.5667,275.73553,-9.93262
EF,1575661.5,1575662.118,1575662.242,-399,12,5,17.79957,264.26989,-2.03744,249.4151,59.22287,-0.5667,70.39539,-10.63736
EL,1575682.5,1575683.124,1575683.248,-399,12,26,17.94325,281.96506,2.11081,270.82976,64.89284,-0.5667,68.83686,-11.1991
MF,1575695.5,1575695.627,1575695.751,-398,1,8,6.01904,269.13374,3.53734,283.51434,294.00937,-0.5667,288.41974,-14.29565
ML,1575738.5,1575738.629,1575738.753,-398,2,20,6.06755,308.98975,-2.16118,326.58829,294.15213,-0.5667,278.94901,-9.81387
EF,1575766.5,1575767.165,1575767.288,-398,3,20,18.91697,4.68063,0.58404,354.58026,93.2677,-0.5667,94.4162,-10.61917
EL,1575800.5,1575801.186,1575801.309,-398,4,23,19.42631,39.0496,0.73157,27.39583,108.91163,-0.5667,111.47197,-11.96333
ML,1575849.5,1575849.539,1575849.663,-398,6,11,3.90838,58.92511,-0.48009,73.48181,245.78795,-0.5667,234.42251,-9.74699
EF,1575874.5,1575875.214,1575875.337,-398,7,6,20.08992,110.76828,1.68714,97.99206,119.28939,-0.5667,127.46135,-10.56934
EL,1575914.5,1575915.199,1575915.323,-398,8,15,19.74717,160.92646,-3.44014,136.65161,95.62273,-0.5667,117.85697,-11.18362
MF,1575939.5,1575939.563,1575939.686,-398,9,9,4.47027,146.53848,-0.11421,160.62597,254.33142,-0.5667,250.66538,-14.17983
ML,1575965.5,1575965.593,1575965.717,-398,10,5,5.20263,177.59512,1.47602,186.62553,266.8503,-0.5667,266.7787,-9.71568
EF,1576011.5,1576012.121,1576012.245,-398,11,20,17.87286,250.77265,-2.2135,233.85513,60.62236,-0.5667,74.32103,-10.84696
EL,1576030.5,1576031.121,1576031.245,-398,12,9,17.87114,266.32032,0.98962,253.25596,62.90408,-0.5667,70.26017,-11.44268
MF,1576043.5,1576043.625,1576043.748,-398,12,22,5.96264,253.00348,3.48939,266.00132,292.76046,-0.5667,289.57861,-13.64287
ML,1576088.5,1576088.639,1576088.763,-397,2,5,6.30616,295.95823,-2.00531,311.44316,297.70514,-0.5667,284.8435,-9.50568
EF,1576116.5,1576117.16,1576117.283,-397,3,5,18.7963,350.47657,0.24228,339.67709,86.06611,-0.5667,87.71291,-11.24432
EL,1576146.5,1576147.174,1576147.297,-397,4,4,19.1291,19.31169,2.17083,8.88365,101.96347,-0.5667,101.90531,-11.21569
ML,1576195.5,1576195.548,1576195.671,-397,5,23,4.10405,37.4772,-1.56797,55.1752,254.35506,-0.5667,239.05667,-9.72976
EF,1576221.5,1576222.21,1576222.334,-397,6,18,20.00955,91.85512,1.8753,80.56141,121.58941,-0.5667,127.27787,-10.51887
EL,1576264.5,1576265.209,1576265.333,-397,7,31,19.98479,144.73254,-3.60431,121.83836,102.43729,-0.5667,123.17167,-11.16461
MF,1576288.5,1576288.554,1576288.678,-397,8,24,4.26252,130.432,-0.97876,144.59788,249.23031,-0.5667,243.50237,-13.5838
ML,1576312.5,1576312.584,1576312.707,-397,9,17,4.97111,159.59388,1.77966,168.3581,257.96519,-0.5667,257.94947,-9.50839
EF,1576360.5,1576361.128,1576361.251,-397,11,4,18.02975,235.92781,-2.36372,217.30563,64.04999,-0.5667,79.99052,-10.62514
EL,1576378.5,1576379.122,1576379.245,-397,11,22,17.882,250.71481,-0.20187,235.65189,63.10926,-0.5667,73.9506,-11.10011
MF,1576392.5,1576392.617,1576392.74,-397,12,6,5.76848,236.60918,3.1919,249.4335,289.52939,-0.5667,287.73273,-13.6555
ML,1576436.5,1576436.642,1576436.766,-396,1,19,6.37494,279.86782,-1.72875,294.14719,300.07843,-0.5667,289.2456,-10.09392
EF,1576465.5,1576466.151,1576466.274,-396,2,17,18.57578,334.31281,-0.30277,323.64404,77.98297,-0.5667,80.56093,-10.92781
EL,1576492.5,1576493.165,1576493.288,-396,3,15,18.91163,0.42462,3.20647,350.2022,94.09183,-0.5667,92.65885,-11.18009
ML,1576542.5,1576542.562,1576542.685,-396,5,4,4.44047,18.10913,-2.21253,37.80578,263.45919,-0.5667,245.73588,-9.6052
EF,1576570.5,1576571.206,1576571.329,-396,6,1,19.89593,76.35855,1.88205,65.0921,120.70548,-0.5667,125.08833,-11.12486
EL,1576613.5,1576614.217,1576614.34,-396,7,14,20.17028,127.49753,-3.56274,106.17455,108.66776,-0.5667,127.39128,-11.57876
MF,1576638.5,1576638.542,1576638.666,-396,8,8,3.97751,114.1158,-1.47246,129.69268,245.28359,-0.5667,236.99753,-13.88974
ML,1576659.5,1576659.571,1576659.695,-396,8,29,4.66962,141.03546,1.86884,150.27995,249.80789,-0.5667,249.01401,-9.96347
EF,1576709.5,1576710.139,1576710.263,-396,10,18,18.30279,221.25037,-2.44415,200.82418,69.03913,-0.5667,87.08418,-10.63172
EL,1576724.5,1576725.131,1576725.254,-396,11,2,18.09961,234.95218,-1.71875,216.0409,65.11675,-0.5667,80.90569,-11.27193
MF,1576741.5,1576741.609,1576741.732,-396,11,19,5.57725,220.53943,2.72493,232.84244,284.73395,-0.5667,283.94067,-13.13878
ML,1576785.5,1576785.643,1576785.767,-395,1,2,6.39738,265.65188,-1.4659,277.72767,300.13005,-0.5667,291.92158,-9.57956
EF,1576814.5,1576815.141,1576815.264,-395,1,31,18.34615,318.30614,-0.82005,307.46405,70.7472,-0.5667,74.64636,-10.72543
EL,1576839.5,1576840.155,1576840.279,-395,2,25,18.68984,342.24852,3.63299,332.31398,85.94421,-0.5667,84.24667,-11.00303
MF,1576864.5,1576864.592,1576864.716,-395,3,22,5.17621,332.17819,-1.12315,356.23451,283.8797,-0.5667,263.1026,-13.06122
ML,1576890.5,1576890.578,1576890.701,-395,4,17,4.82282,0.61245,-2.46565,21.32578,272.03339,-0.5667,253.16576,-9.64814
EF,1576919.5,1576920.197,1576920.32,-395,5,16,19.68767,60.59874,1.77094,49.62923,117.39186,-0.5667,120.3684,-11.27598
EL,1576962.5,1576963.218,1576963.341,-395,6,28,20.18563,109.31694,-3.40233,90.61153,113.29917,-0.5667,128.86024,-11.63143
MF,1576987.5,1576987.535,1576987.658,-395,7,23,3.80214,97.55325,-2.17832,113.95489,243.74803,-0.5667,232.79846,-13.05329
ML,1577007.5,1577007.56,1577007.683,-395,8,12,4.39394,123.7981,1.71902,133.37416,243.91364,-0.5667,241.80036,-10.06465
EF,1577055.5,1577056.156,1577056.279,-395,9,29,18.70088,202.88401,-2.23041,181.44016,77.08987,-0.5667,96.31573,-10.53611
EL,1577069.5,1577070.145,1577070.268,-395,10,13,18.44378,217.5426,-2.69752,195.52746,70.2185,-0.5667,89.85967,-11.09958
MF,1577091.5,1577091.596,1577091.72,-395,11,4,5.27765,203.97291,2.27029,217.28665,278.38203,-0.5667,277.83346,-14.05826
ML,1577132.5,1577132.636,1577132.76,-395,12,15,6.23286,248.46153,-0.99772,259.16268,297.44079,-0.5667,291.62834,-9.62498
EF,1577163.5,1577164.131,1577164.255,-394,1,15,18.11494,302.50204,-1.27626,291.13332,64.89438,-0.5667,70.45942,-10.5796
EL,1577186.5,1577187.149,1577187.272,-394,2,7,18.53684,325.07169,3.51997,314.22508,78.36554,-0.5667,77.64795,-11.9414
MF,1577204.5,1577204.614,1577204.737,-394,2,25,5.68691,312.7373,1.62186,331.54046,288.44228,-0.5667,274.52122,-13.45241
ML,1577239.5,1577239.594,1577239.717,-394,4,1,5.20709,344.97204,-2.47455,5.69363,279.53542,-0.5667,260.70491,-9.749
EF,1577268.5,1577269.186,1577269.31,-394,4,30,19.4376,44.61609,1.53242,34.12368,111.97538,-0.5667,113.79453,-11.01402
EL,1577310.5,1577311.213,1577311.336,-394,6,11,20.07463,90.2642,-2.85346,74.1593,115.67975,-0.5667,127.65721,-11.79045
MF,1577338.5,1577338.527,1577338.651,-394,7,9,3.61653,81.8061,-2.22649,100.25003,243.85532,-0.5667,230.10818,-13.19579
ML,1577356.5,1577356.552,1577356.675,-394,7,27,4.20086,108.1409,1.45609,117.59965,240.5133,-0.5667,237.09451,-9.51069
EF,1577395.5,1577396.18,1577396.303,-394,9,4,19.27692,176.54831,-1.07276,156.32703,90.85984,-0.5667,108.59984,-10.51976
EL,1577415.5,1577416.163,1577416.286,-394,9,24,18.86558,200.05791,-2.98432,176.20142,77.54822,-0.5667,99.29568,-11.09615
MF,1577440.5,1577440.59,1577440.713,-394,10,19,5.11422,188.20143,1.55423,200.79038,271.86295,-0.5667,271.20746,-13.23306
ML,1577478.5,1577478.626,1577478.749,-394,11,26,5.97641,229.9005,-0.36766,239.51438,291.66597,-0.5667,288.11277,-9.51427
EF,1577513.5,1577514.126,1577514.249,-394,12,31,17.98797,288.6687,-1.55431,275.70145,61.33674,-0.5667,68.97834,-11.19283
EL,1577534.5,1577535.14,1577535.264,-393,1,21,18.32984,308.24325,3.06066,296.94664,71.76028,-0.5667,72.71808,-12.22674
MF,1577549.5,1577549.626,1577549.749,-393,2,5,5.97469,295.74197,2.9647,311.46455,291.73972,-0.5667,282.3011,-13.54437
ML,1577589.5,1577589.609,1577589.732,-393,3,17,5.57757,331.26086,-2.37416,350.90959,285.68976,-0.5667,268.0202,-9.64583
EF,1577617.5,1577618.176,1577618.299,-393,4,14,19.18787,28.48161,1.17179,18.54871,104.99336,-0.5667,106.13297,-10.50343
EL,1577657.5,1577658.204,1577658.327,-393,5,24,19.84947,70.56835,-1.81176,56.78716,115.22392,-0.5667,123.37979,-11.86377
MF,1577691.5,1577691.525,1577691.648,-393,6,27,3.55975,69.00855,-1.77588,88.53115,245.01897,-0.5667,229.73188,-13.00432
ML,1577704.5,1577704.543,1577704.666,-393,7,10,3.98757,90.29901,0.93703,100.98847,239.58092,-0.5667,233.76475,-9.60228
EF,1577734.5,1577735.202,1577735.325,-393,8,9,19.80051,147.5469,0.48764,130.60284,105.92927,-0.5667,119.68339,-10.58888
EL,1577764.5,1577765.179,1577765.302,-393,9,8,19.24851,184.76397,-3.12794,160.0435,84.64953,-0.5667,107.32796,-11.194
MF,1577790.5,1577790.578,1577790.702,-393,10,4,4.84255,171.92192,0.99083,185.40009,264.65404,-0.5667,263.26018,-14.01
ML,1577822.5,1577822.61,1577822.734,-393,11,5,5.61033,208.2302,0.52023,217.8282,282.21117,-0.5667,280.58573,-10.04174
EF,1577862.5,1577863.12,1577863.243,-393,12,15,17.84214,273.28025,-1.88204,259.16475,59.31012,-0.5667,69.17728,-10.89135
EL,1577883.5,1577884.129,1577884.253,-392,1,5,18.06218,291.45924,2.53346,280.52657,66.84768,-0.5667,69.51063,-11.46955
MF,1577896.5,1577896.63,1577896.754,-392,1,18,6.08459,279.10945,3.49873,293.1665,293.67997,-0.5667,287.27393,-13.58065
ML,1577939.5,1577939.623,1577939.746,-392,3,1,5.91405,317.83629,-2.25171,335.99759,291.08861,-0.5667,275.06429,-9.53842
EF,1577967.5,1577968.171,1577968.294,-392,3,29,19.05679,14.34279,0.89201,3.8481,98.21808,-0.5667,99.28472,-11.04536
EL,1578003.5,1578004.192,1578004.316,-392,5,4,19.57519,50.57921,-0.28069,38.44465,111.92851,-0.5667,116.38675,-11.86928
ML,1578051.5,1578051.538,1578051.661,-392,6,21,3.87309,70.37145,0.06516,83.54329,242.50318,-0.5667,233.11122,-9.85206
EF,1578077.5,1578078.212,1578078.336,-392,7,17,20.05751,123.16304,1.4106,109.09375,115.90033,-0.5667,125.91228,-10.61012
EL,1578114.5,1578115.193,1578115.316,-392,8,23,19.58775,169.80638,-3.30666,145.02482,91.6309,-0.5667,114.37065,-11.26124
MF,1578139.5,1578139.571,1578139.694,-392,9,17,4.6666,156.07216,0.12359,169.13856,258.20896,-0.5667,255.54607,-13.36473
ML,1578168.5,1578168.601,1578168.724,-392,10,16,5.37558,189.38516,1.13749,198.28972,272.88441,-0.5667,272.45905,-9.53305
EF,1578211.5,1578212.119,1578212.242,-392,11,28,17.80691,258.14976,-2.12526,242.58396,59.63689,-0.5667,71.80459,-10.58843
EL,1578231.5,1578232.124,1578232.248,-392,12,18,17.94685,275.6447,1.50848,262.99563,63.63458,-0.5667,69.4971,-11.89757
MF,1578244.5,1578244.629,1578244.752,-392,12,31,6.05342,262.65093,3.57954,275.7175,293.71217,-0.5667,289.60011,-13.4796
ML,1578288.5,1578288.634,1578288.757,-391,2,13,6.16667,302.99875,-2.08709,319.95209,295.93356,-0.5667,281.54566,-9.88458
EF,1578316.5,1578317.161,1578317.285,-391,3,13,18.83716,358.10725,0.38255,348.0514,89.87985,-0.5667,91.19943,-10.5439
EL,1578349.5,1578350.179,1578350.302,-391,4,15,19.258,30.56451,1.2838,20.01253,106.02549,-0.5667,107.29902,-11.12006
ML,1578398.5,1578398.542,1578398.666,-391,6,3,3.9742,50.56153,-0.88862,66.17194,248.79701,-0.5667,236.00947,-9.65435
EF,1578423.5,1578424.213,1578424.337,-391,6,28,20.08422,102.84102,1.79765,90.64292,120.69902,-0.5667,127.8617,-10.63129
EL,1578464.5,1578465.205,1578465.328,-391,8,8,19.87763,154.16988,-3.47383,130.13682,98.6103,-0.5667,120.50863,-11.34038
MF,1578489.5,1578489.559,1578489.682,-391,9,2,4.37655,139.8079,-0.44937,154.00821,252.00567,-0.5667,247.51448,-14.06112
ML,1578514.5,1578514.59,1578514.713,-391,9,27,5.11106,170.04915,1.62837,178.90673,263.05671,-0.5667,263.09456,-9.57146
EF,1578561.5,1578562.124,1578562.247,-391,11,13,17.92652,244.70179,-2.2855,227.03144,61.79976,-0.5667,76.4845,-10.78236
EL,1578579.5,1578580.122,1578580.246,-391,12,1,17.89892,259.97506,0.3366,245.40832,62.50824,-0.5667,71.90246,-11.763
MF,1578593.5,1578593.621,1578593.745,-391,12,15,5.8691,246.00716,3.38446,259.18343,291.61274,-0.5667,288.95311,-13.90602
ML,1578637.5,1578637.64,1578637.764,-390,1,28,6.33008,288.42815,-1.87477,303.75403,299.09825,-0.5667,286.86588,-10.07049
EF,1578666.5,1578667.156,1578667.28,-390,2,26,18.71613,343.91972,0.0318,333.0993,82.73995,-0.5667,84.72317,-11.20635
EL,1578694.5,1578695.172,1578695.295,-390,3,26,19.0841,11.45778,2.76202,0.48004,98.91242,-0.5667,98.17713,-11.85888
ML,1578744.5,1578744.553,1578744.676,-390,5,15,4.2358,29.25448,-1.88317,47.86312,258.11877,-0.5667,241.6878,-9.64715
EF,1578771.5,1578772.209,1578772.333,-390,6,11,19.98633,85.62015,1.8931,74.1881,121.53033,-0.5667,126.79204,-10.90573
EL,1578814.5,1578815.213,1578815.336,-390,7,24,20.07086,137.61326,-3.61835,115.37044,105.1642,-0.5667,125.11125,-11.27896
MF,1578838.5,1578838.55,1578838.673,-390,8,17,4.16353,123.59492,-1.29467,138.03922,247.47595,-0.5667,240.75317,-13.44894
ML,1578861.5,1578861.579,1578861.702,-390,9,9,4.8509,151.80758,1.8498,160.70822,254.36967,-0.5667,254.13543,-9.65302
EF,1578910.5,1578911.132,1578911.256,-390,10,28,18.13304,229.92112,-2.40907,210.49846,65.92288,-0.5667,82.80129,-10.63755
EL,1578927.5,1578928.124,1578928.248,-390,11,14,17.94624,244.25118,-0.81177,227.80567,63.7022,-0.5667,76.42995,-11.11432
MF,1578942.5,1578942.613,1578942.736,-390,11,29,5.67271,229.75773,3.0237,242.59359,287.64025,-0.5667,286.27333,-13.67841
ML,1578986.5,1578986.643,1578986.767,-389,1,12,6.40093,274.08742,-1.62828,287.40279,300.33908,-0.5667,290.62726,-9.87133
EF,1579015.5,1579016.147,1579016.27,-389,2,10,18.49183,327.80746,-0.50815,317.00346,74.9331,-0.5667,78.01895,-10.93884
EL,1579041.5,1579042.16,1579042.284,-389,3,8,18.81295,352.68995,3.44826,342.68823,90.64172,-0.5667,88.96023,-11.00763
ML,1579091.5,1579091.568,1579091.692,-389,4,27,4.59912,9.98369,-2.39696,30.46295,267.46923,-0.5667,248.89024,-9.69059
EF,1579120.5,1579121.203,1579121.326,-389,5,26,19.828,70.00835,1.85646,58.72114,119.64519,-0.5667,123.50285,-11.34289
EL,1579163.5,1579164.218,1579164.341,-389,7,8,20.19118,119.99013,-3.53338,99.75545,110.82805,-0.5667,128.27997,-11.57707
MF,1579188.5,1579188.539,1579188.662,-389,8,2,3.89104,107.23328,-1.75361,123.1934,244.3402,-0.5667,234.93072,-13.64093
ML,1579209.5,1579209.568,1579209.692,-389,8,23,4.60416,134.84691,1.83892,143.69597,247.4708,-0.5667,246.42885,-9.54365
EF,1579258.5,1579259.145,1579259.269,-389,10,11,18.45238,214.01092,-2.40945,193.05249,72.00883,-0.5667,90.68903,-10.5702
EL,1579273.5,1579274.135,1579274.258,-389,10,26,18.20202,228.11456,-2.13197,208.22478,66.87294,-0.5667,84.03051,-11.0283
MF,1579291.5,1579291.605,1579291.729,-389,11,13,5.48709,213.78514,2.49287,226.00522,282.33092,-0.5667,281.75373,-13.02154
ML,1579334.5,1579334.64,1579334.764,-389,12,26,6.33373,258.35637,-1.27305,269.90928,299.32061,-0.5667,292.10751,-9.70834
EF,1579364.5,1579365.137,1579365.261,-388,1,25,18.25871,311.86761,-1.00579,300.75119,68.18989,-0.5667,72.75342,-10.76508
EL,1579388.5,1579389.153,1579389.276,-388,2,18,18.6225,334.93907,3.65217,324.70607,82.68018,-0.5667,81.24896,-11.33193
MF,1579409.5,1579409.603,1579409.726,-388,3,10,5.42535,323.28341,0.25148,344.83929,286.06852,-0.5667,268.50905,-13.30332
ML,1579440.5,1579440.584,1579440.708,-388,4,10,4.98529,354.21022,-2.47512,14.89452,275.1279,-0.5667,256.28051,-9.62513
EF,1579469.5,1579470.193,1579470.317,-388,5,9,19.59657,54.15074,1.69665,43.24346,115.42793,-0.5667,117.9272,-11.32085
EL,1579512.5,1579513.215,1579513.338,-388,6,21,20.11581,101.3215,-3.31717,84.21882,114.50811,-0.5667,128.32457,-11.28567
MF,1579538.5,1579538.53,1579538.654,-388,7,17,3.69267,90.97496,-2.13048,108.46435,243.4323,-0.5667,231.227,-13.37881
ML,1579557.5,1579557.557,1579557.68,-388,8,5,4.32051,117.47882,1.62969,126.85531,242.28893,-0.5667,239.73176,-9.73613
EF,1579602.5,1579603.165,1579603.288,-388,9,19,18.92275,193.12603,-1.90429,171.75116,81.99398,-0.5667,101.10772,-10.53662
EL,1579617.5,1579618.153,1579618.276,-388,10,4,18.62811,209.78238,-2.87846,186.76541,73.28739,-0.5667,94.08231,-11.09998
MF,1579641.5,1579641.593,1579641.716,-388,10,28,5.19528,197.28943,2.00567,210.47184,275.63987,-0.5667,275.11171,-13.88789
ML,1579680.5,1579680.63,1579680.754,-388,12,6,6.08654,239.69755,-0.67399,250.27835,294.98598,-0.5667,290.1492,-10.0145
EF,1579713.5,1579714.128,1579714.251,-387,1,8,18.03373,296.15208,-1.43356,284.36099,63.04326,-0.5667,69.41179,-10.61602
EL,1579736.5,1579737.143,1579737.266,-387,1,31,18.39072,317.6535,3.45823,307.53007,75.43897,-0.5667,75.00179,-11.24986
MF,1579752.5,1579752.619,1579752.743,-387,2,16,5.82052,305.46895,2.28646,322.95162,289.99432,-0.5667,278.01752,-13.60878
ML,1579789.5,1579789.6,1579789.723,-387,3,25,5.36329,338.68754,-2.44526,359.2216,282.42866,-0.5667,263.84528,-9.82123
EF,1579818.5,1579819.183,1579819.306,-387,4,23,19.34362,38.10634,1.40904,27.72331,109.31353,-0.5667,110.81791,-10.9367
EL,1579859.5,1579860.21,1579860.334,-387,6,3,20.00603,82.0875,-2.43479,66.83488,115.9008,-0.5667,126.35408,-12.00543
MF,1579889.5,1579889.526,1579889.649,-387,7,3,3.57851,75.66624,-2.17136,94.79314,244.43537,-0.5667,229.72198,-13.13184
ML,1579905.5,1579905.546,1579905.669,-387,7,19,4.06107,99.77119,1.20317,110.17249,239.71572,-0.5667,234.96655,-9.91032
EF,1579940.5,1579941.19,1579941.314,-387,8,23,19.52667,163.59429,-0.33336,144.8092,97.82963,-0.5667,113.86232,-10.51717
EL,1579965.5,1579966.169,1579966.292,-387,9,17,19.01898,193.74522,-3.06048,169.51592,80.42572,-0.5667,102.60239,-11.08328
MF,1579990.5,1579990.586,1579990.71,-387,10,12,5.03353,181.52366,1.23957,194.01099,269.0031,-0.5667,268.1045,-13.0828
