Mars,Alexandria,,,,,,,,,,,
Almagest,ut,year,month,day,hour,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,1429301.706,-799,3,20,4.95539,330.6692,-0.14291,354.47528,283.19954,-0.5667,263.68892,-14.5187
AR,1429592.23,-798,1,4,17.52314,109.76757,4.29244,279.91638,238.00349,-0.5667,66.29504,-6.27378
CS,1429608.765,-798,1,21,6.3568,103.27394,4.28401,296.72577,123.01831,-0.5667,290.82188,-6.56173
EF,1429926.257,-798,12,4,18.17045,263.87401,-0.11147,247.8954,62.20392,-0.5667,72.07159,-13.20662
MF,1430097.661,-797,5,25,3.86091,33.65746,0.01197,57.08741,254.43476,-0.5667,235.42161,-14.55386
AR,1430357.245,-796,2,8,17.883,143.56492,3.69738,314.82709,249.19037,-0.5667,74.78176,-7.10136
CS,1430374.748,-796,2,26,5.94032,136.89307,3.34826,332.22814,113.0228,-0.5667,278.89708,-6.3119
EF,1430736.273,-795,2,21,18.55333,341.46141,-0.04291,328.54676,81.65261,-0.5667,83.68169,-13.32407
MF,1430861.649,-795,6,27,3.58025,69.36756,0.15765,88.80731,243.15725,-0.5667,229.63734,-14.68524
AR,1431129.267,-794,3,21,18.40487,182.63409,1.43408,355.76522,269.36786,-0.5667,91.67525,-6.06069
CS,1431144.721,-794,4,6,5.30996,177.15458,0.86176,10.70855,92.61102,-0.5667,260.96503,-6.45756
EF,1431521.309,-793,4,17,19.42042,34.67907,0.09405,21.59186,106.07195,-0.5667,108.83668,-13.36456
MF,1431620.657,-793,7,26,3.76732,99.85112,0.21186,116.01386,241.58105,-0.5667,233.38483,-14.55276
AR,1431917.305,-792,5,17,19.3111,236.69243,-4.16169,50.84712,297.76404,-0.5667,115.87986,-6.35358
CS,1431925.692,-792,5,26,4.61403,234.0545,-4.66364,58.78933,62.44655,-0.5667,241.90007,-6.05305
EF,1432291.335,-791,5,26,20.04454,73.3766,0.18164,59.16438,117.55235,-0.5667,124.04203,-13.24305
MF,1432381.677,-791,8,25,4.24554,131.05801,0.20676,145.59215,248.50184,-0.5667,244.34813,-14.50998
AR,1432729.305,-790,8,7,19.31511,311.33698,-6.48403,128.45228,297.87928,-0.5667,116.06844,-6.29345
CS,1432735.699,-790,8,14,4.76979,309.43867,-6.21768,134.64949,61.7744,-0.5667,246.07878,-6.30692
EF,1433051.346,-789,6,25,20.29335,104.04145,0.20659,87.11451,117.94727,-0.5667,129.06731,-13.4229
MF,1433147.702,-789,9,30,4.85762,166.48723,0.13629,180.8073,263.16288,-0.5667,261.21295,-14.75712
AR,1433518.266,-788,10,4,18.38276,16.91015,-0.63026,186.15228,262.42709,-0.5667,90.84175,-6.18388
CS,1433531.741,-788,10,18,5.78306,12.32332,0.15835,199.77837,96.30894,-0.5667,275.10416,-6.79247
EF,1433810.339,-787,7,23,20.13181,134.20624,0.17377,114.28813,110.38081,-0.5667,125.86572,-13.27474
MF,1433920.729,-787,11,11,5.49559,209.61541,-0.00584,224.01359,283.16938,-0.5667,280.40889,-14.70395
AR,1434290.243,-786,11,15,17.82925,62.07866,2.62625,228.39166,241.80666,-0.5667,73.58254,-6.92024
CS,1434306.763,-786,12,2,6.31743,55.90495,3.07676,245.37164,117.03158,-0.5667,290.86716,-7.25552
EF,1434574.318,-785,8,26,19.62685,169.20446,0.0596,146.72866,95.49114,-0.5667,114.19322,-13.29541
MF,1434723.737,-784,1,23,5.68239,280.14808,-0.10881,298.26197,297.489,-0.5667,285.84402,-14.55139
AR,1435057.231,-784,12,21,17.54817,97.24451,4.11615,265.89676,236.58372,-0.5667,66.20703,-6.7325
CS,1435073.769,-783,1,7,6.44961,90.77478,4.24919,282.81201,123.83735,-0.5667,293.23578,-6.55679
EF,1435365.275,-783,10,25,18.61129,227.14789,-0.09129,207.20447,69.97514,-0.5667,85.47399,-13.2975
MF,1435559.671,-782,5,8,4.11124,16.36577,-0.0504,41.26815,262.04969,-0.5667,241.26636,-14.641
AR,1435822.238,-781,1,25,17.71677,130.23378,4.10651,301.05185,243.72332,-0.5667,70.45086,-6.91463
CS,1435839.755,-781,2,12,6.11399,123.44314,3.88504,318.63307,118.17654,-0.5667,284.18655,-6.54242
EF,1436188.26,-780,1,26,18.25102,315.06641,-0.0815,301.83459,70.75802,-0.5667,74.36499,-13.30729
MF,1436328.651,-780,6,15,3.6214,56.71677,0.11465,77.71654,246.20292,-0.5667,230.47098,-14.68018
AR,1436590.259,-779,3,3,18.21061,166.55679,2.55189,338.45608,260.59254,-0.5667,84.28029,-7.08542
CS,1436607.731,-779,3,21,5.5429,160.16842,2.0091,355.53599,101.76158,-0.5667,268.04541,-6.69708
EF,1436981.296,-778,3,29,19.09486,16.45049,0.03471,3.59759,98.08104,-0.5667,99.99338,-13.27928
MF,1437088.652,-778,7,15,3.64527,88.41907,0.19937,105.76232,241.1528,-0.5667,230.98276,-14.70074
AR,1437370.289,-777,4,22,18.94529,213.2995,-1.37812,26.40298,286.21868,-0.5667,106.2798,-6.46526
CS,1437382.702,-777,5,5,4.8515,209.19489,-2.20946,38.22583,74.58801,-0.5667,248.62746,-6.57577
EF,1437756.327,-776,5,12,19.84684,59.76597,0.15701,46.17947,114.67903,-0.5667,119.56584,-13.2625
MF,1437848.668,-776,8,13,4.02967,119.04013,0.21674,134.17933,244.9429,-0.5667,239.38201,-14.67429
AR,1438176.316,-775,7,6,19.5948,280.99851,-7.07994,98.06105,305.91182,-0.5667,122.57445,-6.33359
CS,1438181.684,-775,7,12,4.42466,279.39649,-7.09572,103.17746,53.90406,-0.5667,237.89399,-6.4128
EF,1438519.343,-774,6,14,20.24205,92.7086,0.20277,76.97079,118.82856,-0.5667,128.11411,-13.33901
MF,1438611.692,-774,9,15,4.61654,151.92357,0.1727,166.1203,256.59651,-0.5667,254.07154,-14.54325
AR,1438977.281,-773,9,15,18.73683,354.49171,-3.09178,166.45972,275.5676,-0.5667,100.42456,-6.5406
CS,1438988.726,-773,9,27,5.43289,350.81124,-2.31961,177.87722,83.52599,-0.5667,264.87502,-6.74557
EF,1439278.343,-772,7,12,20.22256,122.65713,0.19304,104.05378,114.065,-0.5667,127.8426,-13.20931
MF,1439381.719,-772,10,24,5.25305,191.56893,0.05434,205.91085,275.03922,-0.5667,273.08578,-14.77817
AR,1439754.249,-771,10,31,17.97633,46.18422,1.64212,213.3404,247.80479,-0.5667,78.78988,-6.31759
CS,1439769.756,-771,11,16,6.15269,40.55622,2.16003,229.22678,110.70708,-0.5667,286.46426,-7.30081
EF,1440038.328,-770,8,11,19.88018,154.22544,0.11821,132.41374,102.34813,-0.5667,120.18581,-13.35962
MF,1440165.741,-770,12,17,5.78205,245.49073,-0.06341,260.823,295.1833,-0.5667,288.93866,-14.60126
AR,1440522.234,-769,12,8,17.61037,84.29067,3.71744,251.82712,236.97928,-0.5667,67.67948,-6.84623
CS,1440538.769,-769,12,25,6.45674,77.89843,3.98119,268.80639,122.79022,-0.5667,293.81485,-6.81134
EF,1440814.295,-768,9,25,19.08399,199.39098,-0.04018,177.21182,81.27004,-0.5667,99.60645,-13.29694
MF,1441012.69,-767,4,12,4.56413,351.71229,-0.11812,16.77054,273.69134,-0.5667,252.65169,-14.54082
AR,1441287.235,-766,1,11,17.64138,117.55099,4.28051,287.16359,239.73754,-0.5667,67.78455,-7.28119
CS,1441304.762,-766,1,29,6.27757,110.69587,4.20326,304.90671,121.70973,-0.5667,288.70439,-6.56047
EF,1441635.254,-766,12,25,18.10455,284.04722,-0.10725,269.57015,62.9476,-0.5667,69.94725,-13.27579
MF,1441794.656,-765,6,3,3.73259,43.0286,0.05557,65.70038,250.74638,-0.5667,232.80561,-14.69307
AR,1442054.247,-764,2,17,17.9382,151.56608,3.35234,323.9104,252.94209,-0.5667,77.68898,-6.31308
CS,1442070.743,-764,3,5,5.84201,145.34099,2.95244,340.21021,109.24948,-0.5667,275.57608,-6.01224
EF,1442438.281,-763,3,7,18.75021,355.28198,-0.01969,342.45896,88.09325,-0.5667,89.80377,-13.27729
MF,1442555.65,-763,7,3,3.60116,76.18024,0.17384,94.61022,242.06375,-0.5667,229.90129,-14.53419
AR,1442827.277,-762,3,31,18.64687,193.39354,0.71583,5.56322,275.17434,-0.5667,96.98151,-7.08658
CS,1442842.715,-762,4,16,5.15165,188.06145,0.10852,20.40381,86.65762,-0.5667,256.46168,-6.41822
EF,1443219.316,-761,4,27,19.5933,44.48083,0.12072,31.24843,109.85397,-0.5667,113.32343,-13.34565
MF,1443315.66,-761,8,2,3.8495,107.07111,0.21663,122.85399,242.47472,-0.5667,235.29875,-14.66726
AR,1443622.312,-760,6,3,19.49956,251.93843,-5.59745,67.04743,303.08038,-0.5667,120.37448,-6.35305
CS,1443629.684,-760,6,11,4.41483,249.67033,-5.93,74.02363,56.93387,-0.5667,238.06519,-6.69786
EF,1443986.339,-759,6,2,20.13915,80.67982,0.19184,65.89303,118.44218,-0.5667,125.96862,-13.33818
MF,1444077.682,-759,9,2,4.37301,138.99021,0.19837,153.55328,251.33497,-0.5667,247.85297,-14.71858
AR,1444433.295,-758,8,23,19.06936,328.00108,-5.43255,144.10317,290.16628,-0.5667,110.10955,-6.11593
CS,1444441.707,-758,9,1,4.97064,325.47097,-4.94053,152.35131,69.31743,-0.5667,252.67129,-7.20743
EF,1444746.345,-757,7,2,20.27077,111.2526,0.20314,93.86337,116.77974,-0.5667,128.8286,-13.21404
MF,1444843.709,-757,10,8,5.01069,174.88612,0.11048,188.97063,267.12179,-0.5667,265.35138,-14.54244
AR,1445216.26,-756,10,14,18.23478,28.54279,0.39028,196.35586,256.15753,-0.5667,86.19999,-6.3762
CS,1445230.748,-756,10,29,5.95454,23.478,0.95057,211.09282,102.24723,-0.5667,280.01594,-6.77677
EF,1445505.335,-755,7,30,20.03837,141.63702,0.15657,121.11451,107.60444,-0.5667,123.92588,-13.20701
MF,1445619.735,-755,11,22,5.62984,221.02466,-0.02507,235.42294,287.75241,-0.5667,284.19251,-14.52815
AR,1445987.237,-754,11,24,17.68881,70.46468,3.10148,237.74177,239.40782,-0.5667,70.48536,-6.4403
CS,1446002.769,-754,12,10,6.44822,64.56185,3.46635,253.71365,119.79958,-0.5667,292.8955,-6.37473
EF,1446272.31,-753,9,5,19.44446,179.24472,0.01808,156.65512,90.72003,-0.5667,109.58941,-13.25283
MF,1446444.721,-752,2,25,5.31016,309.72596,-0.13954,331.35884,291.12188,-0.5667,274.41608,-14.53831
AR,1446753.23,-752,12,29,17.53038,104.71384,4.24293,274.20077,237.22777,-0.5667,66.08176,-6.52159
CS,1446769.767,-751,1,15,6.4053,98.22377,4.2972,291.05791,123.56583,-0.5667,292.02297,-6.51596
EF,1447075.264,-751,11,16,18.33009,247.55187,-0.10818,229.8162,64.33373,-0.5667,76.81329,-13.28513
MF,1447257.665,-750,5,18,3.95622,26.78742,-0.01614,50.84733,257.3591,-0.5667,237.5635,-14.56296
AR,1447518.242,-749,2,2,17.80315,138.02218,3.90562,309.21763,246.76953,-0.5667,72.81835,-6.93202
CS,1447535.751,-749,2,20,6.01228,131.29192,3.61006,326.6938,115.33941,-0.5667,281.13247,-6.42468
EF,1447892.267,-748,2,11,18.41496,330.94625,-0.06024,318.00691,77.00864,-0.5667,79.50424,-13.26782
MF,1448023.649,-748,6,22,3.5854,64.35022,0.14071,84.44953,244.21745,-0.5667,229.7723,-14.71403
AR,1448288.263,-747,3,13,18.32097,175.7683,1.96211,348.36538,265.55565,-0.5667,88.46724,-6.51764
CS,1448304.725,-747,3,30,5.40532,169.84835,1.39221,4.35425,96.62168,-0.5667,263.9044,-6.59212
EF,1448680.304,-746,4,9,19.28974,27.31747,0.06986,14.30702,102.96416,-0.5667,105.3162,-13.36707
MF,1448782.655,-746,7,21,3.71652,95.0613,0.20661,111.60661,241.25277,-0.5667,232.30013,-14.54669
AR,1449072.299,-745,5,6,19.16885,226.42724,-2.93021,39.84422,293.00897,-0.5667,112.01054,-6.56713
CS,1449082.696,-745,5,17,4.70104,223.08769,-3.60585,49.7081,67.43675,-0.5667,244.49175,-6.37116
EF,1449452.332,-744,5,20,19.97349,67.85274,0.17229,53.86644,116.56779,-0.5667,122.39969,-13.30544
MF,1449543.673,-744,8,20,4.15206,126.26372,0.21263,141.10042,246.96484,-0.5667,242.25874,-14.65673
AR,1449883.31,-743,7,25,19.43674,298.41322,-6.98525,116.32072,302.47648,-0.5667,119.35359,-6.02352
CS,1449888.691,-743,7,31,4.58317,296.82406,-6.85132,121.49592,57.27372,-0.5667,241.6783,-6.45741
EF,1450213.345,-742,6,20,20.28695,99.28319,0.20669,82.75806,118.46344,-0.5667,128.88059,-13.47811
MF,1450307.698,-742,9,23,4.76201,160.09061,0.15365,174.20165,260.21712,-0.5667,258.09193,-14.52124
AR,1450677.271,-741,9,27,18.50427,7.84801,-1.67328,178.52967,267.74677,-0.5667,94.43924,-6.13961
CS,1450689.735,-741,10,10,5.6414,3.70668,-0.83143,191.06995,91.20603,-0.5667,271.07335,-6.84192
EF,1450972.341,-740,7,18,20.18048,129.32563,0.18431,109.8888,112.04167,-0.5667,126.87759,-13.28958
MF,1451079.725,-740,11,3,5.39536,201.84957,0.01823,216.23249,279.76922,-0.5667,277.43197,-14.76291
AR,1451451.244,-739,11,9,17.85458,55.61657,2.23653,222.65516,244.04007,-0.5667,75.23639,-6.36383
CS,1451466.762,-739,11,25,6.28564,49.87649,2.70291,238.58984,114.68728,-0.5667,289.45666,-6.91229
EF,1451734.323,-738,8,19,19.74638,162.60735,0.08828,140.29075,98.56977,-0.5667,117.03264,-13.3603
MF,1451872.741,-737,1,5,5.77442,263.75559,-0.08826,280.38975,297.76123,-0.5667,288.8056,-14.64956
AR,1452218.232,-737,12,16,17.57261,92.05405,3.96847,260.15678,236.52887,-0.5667,66.64655,-6.8598
CS,1452234.769,-736,1,2,6.46628,85.61204,4.16074,277.10359,123.63531,-0.5667,293.72404,-6.59587
EF,1452518.284,-736,10,11,18.8149,214.49308,-0.0706,193.4106,74.74278,-0.5667,91.73148,-13.2669
MF,1452716.678,-735,4,28,4.28121,7.02623,-0.08054,32.15217,266.42566,-0.5667,245.32073,-14.56717
AR,1452983.237,-734,1,19,17.67832,125.03026,4.21148,295.39446,241.91644,-0.5667,69.1738,-7.04874
CS,1453000.758,-734,2,6,6.18556,118.20452,4.0517,313.04461,119.82204,-0.5667,286.16474,-6.53986
EF,1453342.257,-733,1,13,18.15772,302.63709,-0.0948,289.07677,66.79388,-0.5667,71.56636,-13.27661
MF,1453489.653,-733,6,10,3.67413,50.87889,0.0891,72.42314,248.0021,-0.5667,231.43962,-14.5686
AR,1453750.255,-732,2,25,18.12922,160.37684,2.9419,331.95267,257.32005,-0.5667,81.56412,-7.28423
CS,1453767.736,-732,3,14,5.67206,153.89921,2.45373,349.12004,105.05009,-0.5667,271.26448,-6.37834
EF,1454139.29,-731,3,20,18.95137,8.05534,0.00397,355.26259,94.14852,-0.5667,95.8842,-13.24337
MF,1454250.651,-731,7,10,3.61577,83.56663,0.18984,101.37762,241.34727,-0.5667,230.35371,-14.67964
AR,1454527.284,-730,4,12,18.81719,204.62803,-0.21007,17.21867,281.24542,-0.5667,102.29478,-6.77129
CS,1454540.709,-730,4,26,5.01715,200.1018,-1.10357,30.05331,79.79806,-0.5667,252.34348,-6.13121
EF,1454916.323,-729,5,6,19.75295,53.44656,0.14284,39.918,112.86586,-0.5667,117.16018,-13.41012
MF,1455010.665,-729,8,9,3.94909,114.278,0.21823,129.72292,243.82076,-0.5667,237.61432,-14.74275
AR,1455328.318,-728,6,21,19.64269,268.45482,-6.64905,84.19893,305.97478,-0.5667,123.07981,-6.77471
CS,1455334.682,-728,6,28,4.37419,266.53534,-6.8037,90.23764,53.88138,-0.5667,236.93267,-6.55088
EF,1455681.342,-727,6,9,20.20634,87.93429,0.19894,72.62081,118.83835,-0.5667,127.39638,-13.32153
MF,1455772.688,-727,9,9,4.51893,146.34661,0.18483,160.57178,254.24451,-0.5667,251.37805,-14.50784
AR,1456135.285,-726,9,6,18.84236,343.65261,-4.13782,157.95284,281.76762,-0.5667,104.07247,-6.086
CS,1456144.72,-726,9,16,5.27649,340.70473,-3.5187,167.3003,77.54768,-0.5667,260.00223,-6.49213
EF,1456440.344,-725,7,8,20.25565,117.851,0.19943,99.67474,115.33271,-0.5667,128.45744,-13.2708
MF,1456540.715,-725,10,17,5.15764,184.11678,0.08097,198.18923,271.51541,-0.5667,269.73783,-14.5292
AR,1456914.253,-724,10,24,18.06819,39.10543,1.1273,206.61766,251.01709,-0.5667,81.55959,-6.24919
CS,1456928.755,-724,11,8,6.12531,33.91202,1.65041,221.43695,107.49073,-0.5667,284.27584,-6.43596
EF,1457200.331,-723,8,6,19.93879,149.15702,0.13603,127.96805,104.53697,-0.5667,121.69369,-13.2215
MF,1457320.739,-723,12,5,5.73686,234.17057,-0.04565,248.90525,292.22848,-0.5667,287.39467,-14.50472
AR,1457683.235,-722,12,2,17.64243,78.77534,3.47403,246.07637,237.73439,-0.5667,68.68693,-6.76078
CS,1457699.768,-722,12,19,6.4268,72.43247,3.78961,263.06818,121.77466,-0.5667,293.44718,-7.06835
EF,1457971.302,-721,9,16,19.25135,190.2009,-0.01665,167.64724,85.52214,-0.5667,104.31522,-13.3018
MF,1458163.701,-720,3,27,4.82926,337.36628,-0.14046,1.75884,280.29012,-0.5667,260.07548,-14.55373
AR,1458449.23,-719,1,6,17.53018,112.12146,4.29842,282.4807,238.46294,-0.5667,66.53357,-6.24122
CS,1458465.764,-719,1,23,6.33825,105.62894,4.27243,299.26674,122.67417,-0.5667,290.24701,-6.50981
EF,1458786.256,-719,12,9,18.14293,269.13358,-0.11142,253.5635,62.03242,-0.5667,71.1418,-13.25576
MF,1458954.659,-718,5,27,3.82729,36.30289,0.02132,59.46499,253.35745,-0.5667,234.68016,-14.54981
AR,1459214.247,-717,2,10,17.92272,146.09607,3.63028,317.34081,250.30631,-0.5667,75.73561,-7.2049
CS,1459231.746,-717,2,28,5.9103,139.44308,3.2669,334.70783,111.95949,-0.5667,277.88506,-6.21998
EF,1459594.275,-716,2,25,18.60811,345.01293,-0.0384,332.02509,83.27956,-0.5667,85.20913,-13.41323
MF,1459717.65,-716,6,28,3.5946,71.22818,0.1597,90.24478,242.82182,-0.5667,229.77593,-14.54129
AR,1459986.271,-715,3,23,18.50095,185.78814,1.29558,358.20909,271.00317,-0.5667,93.27714,-6.77918
CS,1460001.721,-715,4,8,5.29487,180.34687,0.71734,13.12537,90.94666,-0.5667,260.02627,-6.13855
EF,1460379.311,-714,4,20,19.47033,37.95301,0.10062,24.95307,107.38189,-0.5667,110.33401,-13.23382
MF,1460477.658,-714,7,28,3.78617,102.30221,0.2138,118.42947,241.83161,-0.5667,233.93466,-14.68043
AR,1460776.306,-713,5,22,19.35555,240.62456,-4.50729,55.12354,299.269,-0.5667,117.14948,-6.21845
CS,1460784.689,-713,5,31,4.52615,237.9974,-4.98166,63.05701,60.89395,-0.5667,240.42703,-6.5139
EF,1461147.337,-712,5,27,20.08802,75.2088,0.18514,60.59831,117.82148,-0.5667,124.69346,-13.49695
MF,1461238.679,-712,8,27,4.28469,133.51941,0.20524,148.05548,249.34296,-0.5667,245.40966,-14.57441
AR,1461588.302,-711,8,11,19.24737,315.78914,-6.28174,132.82139,296.02919,-0.5667,114.5121,-6.21114
CS,1461594.702,-711,8,18,4.85534,313.88158,-5.98919,139.04289,63.60095,-0.5667,247.90823,-6.06075
EF,1461908.345,-710,6,27,20.2815,106.48702,0.20556,89.49963,117.60191,-0.5667,128.97506,-13.28272
MF,1462004.704,-710,10,2,4.90222,169.04469,0.13087,183.33345,264.35773,-0.5667,262.47485,-14.73432
AR,1462375.266,-709,10,7,18.37454,20.45037,-0.37553,188.68498,260.54774,-0.5667,89.90178,-6.60432
CS,1462389.742,-709,10,22,5.8101,15.49797,0.3501,203.3495,97.98419,-0.5667,276.482,-7.14839
EF,1462666.339,-708,7,24,20.12684,136.04969,0.17263,115.74021,109.72181,-0.5667,125.61515,-13.40238
MF,1462777.731,-708,11,13,5.53951,212.34797,-0.0094,226.5935,284.31382,-0.5667,281.4157,-14.52105
AR,1463148.238,-707,11,18,17.72001,64.41312,2.7643,231.99482,241.07668,-0.5667,71.9336,-6.08686
CS,1463163.765,-707,12,4,6.35708,58.57657,3.16881,247.95824,117.90951,-0.5667,291.53435,-7.01704
EF,1463431.316,-706,8,28,19.58617,171.81513,0.05188,149.19073,94.26072,-0.5667,113.11739,-13.33645
MF,1463585.734,-705,1,30,5.6178,286.98581,-0.11638,305.83877,296.64667,-0.5667,283.82824,-14.52458
AR,1463914.231,-705,12,24,17.54568,99.62265,4.15008,268.47367,236.73868,-0.5667,66.14108,-6.73237
CS,1463930.768,-704,1,10,6.44229,93.14698,4.26613,285.37236,123.8123,-0.5667,292.95065,-6.49543
EF,1464225.272,-704,10,30,18.53516,232.25414,-0.09605,212.82616,68.29866,-0.5667,83.10463,-13.3098
MF,1464416.67,-703,5,10,4.07844,19.08303,-0.04303,43.65261,260.80387,-0.5667,240.36417,-14.54286
AR,1464679.239,-702,1,27,17.74225,132.65282,4.06859,303.58801,244.60633,-0.5667,71.13974,-6.92282
CS,1464696.754,-702,2,14,6.08571,125.87429,3.83043,321.13727,117.37498,-0.5667,283.28751,-6.47649
EF,1465047.262,-701,1,30,18.28995,319.49056,-0.07686,306.38348,72.38317,-0.5667,75.62895,-13.27354
MF,1465184.651,-701,6,17,3.62742,58.60694,0.11827,79.15016,245.67503,-0.5667,230.43649,-14.53266
AR,1465448.258,-700,3,6,18.19284,169.05629,2.41575,341.9065,261.90701,-0.5667,85.29053,-6.17997
CS,1465464.73,-700,3,23,5.51788,163.03966,1.88702,357.97534,100.31728,-0.5667,267.00316,-6.50383
EF,1465839.298,-699,4,1,19.15051,19.82192,0.04324,6.99245,99.62365,-0.5667,101.63927,-13.23991
MF,1465944.653,-699,7,16,3.67438,90.24733,0.19949,107.20957,241.14116,-0.5667,231.40489,-14.5341
AR,1466228.293,-698,4,25,19.02377,216.87923,-1.70027,29.75804,288.02547,-0.5667,107.9471,-6.75323
CS,1466240.7,-698,5,8,4.78936,212.80619,-2.52908,41.56084,72.71122,-0.5667,247.21879,-6.71004
EF,1466613.329,-697,5,15,19.88812,62.27502,0.1607,48.56398,115.31768,-0.5667,120.491,-13.28509
MF,1466705.669,-697,8,16,4.06329,121.48811,0.21661,136.62291,245.58544,-0.5667,240.28606,-14.7679
AR,1467035.317,-696,7,10,19.61441,285.6948,-7.1174,102.36298,305.33237,-0.5667,122.47612,-6.75299
CS,1467041.684,-696,7,17,4.40592,283.80362,-7.09511,108.44348,54.41773,-0.5667,238.23729,-6.99881
EF,1467376.344,-695,6,16,20.24491,95.15606,0.20297,79.35136,118.73824,-0.5667,128.30125,-13.21901
MF,1467468.694,-695,9,17,4.66022,154.4324,0.16882,168.62075,257.6868,-0.5667,255.29721,-14.55796
AR,1467835.278,-694,9,18,18.6702,358.2541,-2.7764,169.95185,273.45139,-0.5667,98.70889,-6.4367
CS,1467846.73,-694,9,30,5.51046,354.53868,-2.00166,181.40337,85.6215,-0.5667,266.70975,-6.49955
EF,1468134.343,-693,7,14,20.22363,124.48274,0.19298,105.49879,113.54314,-0.5667,127.73172,-13.33113
MF,1468238.721,-693,10,27,5.29755,194.22571,0.04719,208.47371,276.27762,-0.5667,274.26361,-14.675
AR,1468611.248,-692,11,2,17.96155,49.12535,1.7701,215.90888,246.6422,-0.5667,77.91969,-6.58087
CS,1468626.759,-692,11,18,6.21695,43.46885,2.2803,231.81064,111.94125,-0.5667,287.53498,-6.87773
EF,1468895.327,-691,8,13,19.83707,156.77885,0.11194,134.85132,101.2188,-0.5667,119.22073,-13.33088
MF,1469024.741,-691,12,21,5.79166,249.87893,-0.06855,265.45583,296.06315,-0.5667,289.22523,-14.6004
AR,1469379.233,-690,12,10,17.60072,86.74537,3.7786,254.41065,236.79553,-0.5667,67.32688,-6.9026
CS,1469395.769,-690,12,27,6.4649,80.34079,4.02719,271.38153,123.10611,-0.5667,293.87206,-6.71398
EF,1469673.292,-689,9,30,19.00299,203.57458,-0.04729,181.73355,79.39499,-0.5667,97.35057,-13.24283
MF,1469871.687,-688,4,16,4.48836,356.01428,-0.11027,21.09214,271.65817,-0.5667,250.57251,-14.50645
AR,1470144.236,-687,1,13,17.65451,119.91376,4.27154,289.71936,240.36645,-0.5667,68.18406,-7.25427
CS,1470161.761,-687,1,31,6.25429,113.0637,4.17598,307.43463,121.1888,-0.5667,287.98838,-6.50694
EF,1470495.254,-687,12,30,18.10427,289.32167,-0.10442,275.21398,63.75201,-0.5667,70.04051,-13.22485
MF,1470650.656,-686,6,4,3.73237,44.95522,0.06107,67.13231,250.04429,-0.5667,232.61424,-14.52588
AR,1470911.249,-685,2,19,17.98788,154.18919,3.26801,326.40839,254.18408,-0.5667,78.79756,-6.50118
CS,1470928.739,-685,3,9,5.73198,147.6278,2.82126,343.65251,108.15267,-0.5667,273.58472,-6.72865
EF,1471296.284,-684,3,10,18.80683,358.76723,-0.01497,345.90251,89.74449,-0.5667,91.44047,-13.32128
MF,1471412.65,-684,7,5,3.59534,78.67515,0.17835,97.00118,241.7672,-0.5667,229.92258,-14.66587
AR,1471685.278,-683,4,3,18.67899,196.45222,0.5294,8.95305,276.78027,-0.5667,98.40202,-6.7748
CS,1471699.714,-683,4,18,5.14465,191.4857,-0.07306,22.80854,84.86271,-0.5667,255.63088,-6.01143
EF,1472076.319,-682,4,29,19.64508,47.04067,0.12593,33.64411,110.76044,-0.5667,114.47725,-13.44825
MF,1472172.661,-682,8,4,3.87479,109.51768,0.21783,125.2795,242.88205,-0.5667,235.99582,-14.78502
AR,1472481.315,-681,6,8,19.55933,256.24168,-5.86327,71.32074,304.07156,-0.5667,121.41393,-6.6079
CS,1472488.683,-681,6,16,4.38088,253.98671,-6.16581,78.29583,55.88636,-0.5667,237.41297,-6.79492
EF,1472843.34,-680,6,4,20.15785,83.14102,0.19333,68.27195,118.63044,-0.5667,126.45284,-13.25847
MF,1472934.684,-680,9,4,4.41451,141.46554,0.19598,156.03092,252.28471,-0.5667,248.99584,-14.76604
AR,1473291.294,-679,8,26,19.04544,332.42438,-5.18493,147.54093,287.98052,-0.5667,108.92804,-6.48824
CS,1473299.713,-679,9,4,5.11016,329.85171,-4.68716,155.8163,71.44984,-0.5667,254.89408,-6.18948
EF,1473602.345,-678,7,3,20.2802,113.06751,0.20403,95.30292,116.41873,-0.5667,128.88194,-13.34322
MF,1473701.71,-678,10,11,5.04586,178.15296,0.10386,192.5203,268.67193,-0.5667,266.88321,-14.82524
AR,1474073.259,-677,10,17,18.22641,31.83212,0.53918,198.90398,254.60376,-0.5667,85.28058,-6.77636
CS,1474087.752,-677,11,1,6.04888,26.72961,1.0946,213.66364,103.83384,-0.5667,281.49802,-6.05415
EF,1474361.335,-676,7,31,20.03086,143.49407,0.15472,122.57211,106.8722,-0.5667,123.59906,-13.34531
MF,1474477.736,-676,11,25,5.66069,224.53984,-0.0296,239.03603,289.04323,-0.5667,285.16915,-14.54771
AR,1474844.236,-675,11,26,17.67433,73.05331,3.18931,240.32536,238.85533,-0.5667,69.88618,-6.56186
CS,1474859.77,-675,12,12,6.47571,67.13349,3.54248,256.29822,120.4655,-0.5667,293.34354,-6.20782
EF,1475129.309,-674,9,7,19.40722,181.89441,0.00957,159.13512,89.45793,-0.5667,108.47429,-13.34409
MF,1475308.715,-673,3,6,5.17118,318.08852,-0.14516,340.72619,288.21781,-0.5667,270.21956,-14.56236
AR,1475610.231,-672,1,1,17.53327,107.07204,4.26126,276.7709,237.56682,-0.5667,66.19548,-6.49846
CS,1475626.766,-672,1,18,6.39085,100.57997,4.29802,293.60726,123.34929,-0.5667,291.55923,-6.46199
