Mars,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
AR,1649517.5,1649518.138,1649518.261,-196,2,19,18.26239,155.3024,4.21619,327.07507,253.27992,-0.5667,79.1748,-6.55602
CS,1649536.5,1649537.624,1649537.747,-196,3,10,5.9292,148.01418,3.82051,346.27966,109.51122,-0.5667,272.24755,-6.56788
EL,1649901.5,1649902.17,1649902.293,-195,3,9,19.03389,358.66875,-0.47841,345.59529,89.20756,-0.5667,91.90556,-13.37294
MF,1650018.5,1650018.52,1650018.643,-195,7,4,3.44236,78.61697,0.66988,97.21562,240.57477,-0.5667,228.26899,-14.65095
AR,1650290.5,1650291.158,1650291.282,-194,4,2,18.75998,196.42637,1.93752,8.70473,275.30879,-0.5667,98.6399,-6.66551
CS,1650306.5,1650307.587,1650307.71,-194,4,19,5.05085,190.67209,1.2074,24.53659,86.58605,-0.5667,254.30879,-6.02363
EL,1650682.5,1650683.196,1650683.319,-193,4,29,19.65552,47.88547,0.46884,34.46987,111.87857,-0.5667,115.89131,-13.38852
MF,1650777.5,1650777.536,1650777.659,-193,8,2,3.81534,109.07966,1.09424,124.67428,241.15773,-0.5667,234.4103,-14.70445
AR,1651083.5,1651084.188,1651084.312,-192,6,3,19.4787,254.11112,-4.00001,68.55363,302.13526,-0.5667,121.52379,-6.24968
CS,1651092.5,1651093.551,1651093.674,-192,6,13,4.17933,251.4697,-4.55239,77.46923,57.61705,-0.5667,236.45145,-6.86903
EL,1651449.5,1651450.217,1651450.341,-191,6,4,20.17568,84.21882,1.03003,69.30398,120.34396,-0.5667,128.21528,-13.32219
MF,1651539.5,1651539.558,1651539.681,-191,9,2,4.35376,141.22906,1.16914,155.48844,250.71109,-0.5667,247.81871,-14.58423
AR,1651895.5,1651896.174,1651896.297,-190,8,24,19.13338,330.86666,-5.89071,147.00411,289.82484,-0.5667,109.78681,-6.4736
CS,1651902.5,1651903.587,1651903.71,-190,9,1,5.04154,328.65238,-5.55611,154.29193,69.57904,-0.5667,253.62067,-6.23768
EL,1652208.5,1652209.226,1652209.349,-189,7,3,20.3843,114.30794,1.19372,96.51081,117.90813,-0.5667,130.41976,-13.39525
MF,1652306.5,1652306.58,1652306.703,-189,10,9,4.87976,177.8309,0.80926,191.90972,267.69577,-0.5667,266.07931,-14.57744
AR,1652679.5,1652680.125,1652680.249,-188,10,16,17.96777,31.26827,-0.79624,200.28221,256.04447,-0.5667,84.59456,-6.39717
CS,1652692.5,1652693.618,1652693.741,-188,10,30,5.79031,26.21025,-0.13097,213.95919,102.5128,-0.5667,280.94914,-7.02471
EL,1652966.5,1652967.218,1652967.341,-187,7,30,20.18251,143.9963,0.99349,122.96441,107.96843,-0.5667,124.84967,-13.36317
MF,1653083.5,1653083.608,1653083.731,-187,11,24,5.54347,224.50915,-0.04516,239.17151,289.38287,-0.5667,284.86759,-14.53294
AR,1653449.5,1653450.106,1653450.229,-186,11,25,17.49672,73.6046,2.57849,240.45006,238.85461,-0.5667,69.9959,-6.91692
CS,1653465.5,1653466.644,1653466.768,-186,12,12,6.42167,67.12227,3.06399,257.33669,120.53222,-0.5667,293.0688,-7.061
EL,1653730.5,1653731.19,1653731.314,-185,9,2,19.52913,179.14258,0.3807,155.67162,91.20279,-0.5667,111.08746,-13.34039
MF,1653935.5,1653935.583,1653935.706,-184,3,25,4.94261,333.99052,-1.14925,0.97325,283.09398,-0.5667,259.70417,-14.5154
AR,1654216.5,1654217.109,1654217.232,-184,12,31,17.56629,107.96352,4.25973,277.67451,237.00365,-0.5667,65.87437,-6.17151
CS,1654233.5,1654234.654,1654234.777,-183,1,18,6.64643,101.12458,4.40554,295.43943,124.17052,-0.5667,291.09156,-6.75405
EL,1654526.5,1654527.134,1654527.258,-183,11,6,18.18151,241.36214,-0.77583,221.3832,64.48117,-0.5667,80.08823,-13.24435
MF,1654725.5,1654725.527,1654725.65,-182,5,24,3.60522,32.74846,-0.34513,58.0087,254.91138,-0.5667,233.64335,-14.57165
AR,1654981.5,1654982.131,1654982.255,-181,2,4,18.10816,141.76933,4.51093,312.49811,247.06573,-0.5667,73.9827,-7.08233
CS,1655000.5,1655001.637,1655001.76,-181,2,24,6.2452,134.36456,4.28553,331.89184,115.56843,-0.5667,278.89965,-6.37645
EL,1655354.5,1655355.157,1655355.28,-180,2,12,18.72953,333.60338,-0.8563,320.26382,77.06369,-0.5667,80.81756,-13.40577
MF,1655486.5,1655486.518,1655486.641,-180,6,23,3.39259,66.81852,0.42906,87.06178,242.79182,-0.5667,228.05155,-14.6251
AR,1655751.5,1655752.15,1655752.273,-179,3,15,18.5533,179.25932,3.13749,351.56598,265.83093,-0.5667,90.21637,-6.49133
CS,1655769.5,1655770.601,1655770.724,-179,4,3,5.37699,172.56913,2.50339,9.49599,96.69433,-0.5667,261.08771,-6.50466
EL,1656143.5,1656144.186,1656144.309,-178,4,11,19.42486,30.78308,0.13401,17.54215,104.80018,-0.5667,107.8537,-13.45838
MF,1656244.5,1656244.529,1656244.652,-178,7,21,3.64709,97.05018,0.96351,113.43167,239.82549,-0.5667,231.15781,-14.56023
AR,1656534.5,1656535.173,1656535.297,-177,5,7,19.12186,228.81418,-1.20564,42.21767,292.25813,-0.5667,113.27438,-6.06141
CS,1656546.5,1656547.561,1656547.684,-177,5,20,4.42651,224.93554,-1.96033,54.02496,68.23406,-0.5667,242.16738,-6.48799
EL,1656915.5,1656916.21,1656916.333,-176,5,22,20.00068,71.39757,0.86395,57.27869,118.63706,-0.5667,124.86235,-13.29655
MF,1657005.5,1657005.549,1657005.673,-176,8,20,4.14546,128.49669,1.18676,143.06196,246.05131,-0.5667,241.94409,-14.6037
AR,1657344.5,1657345.193,1657345.317,-175,7,25,19.60522,301.16482,-6.87423,118.19001,302.25351,-0.5667,120.25776,-6.65102
CS,1657350.5,1657351.567,1657351.69,-175,8,1,4.5588,299.45696,-6.83987,124.35074,57.30035,-0.5667,241.43697,-6.75319
EL,1657676.5,1657677.225,1657677.348,-174,6,22,20.35437,102.99051,1.17327,86.34889,119.86663,-0.5667,130.60586,-13.41827
MF,1657770.5,1657770.571,1657770.695,-174,9,24,4.67592,163.1077,1.00471,177.20919,260.46785,-0.5667,258.72506,-14.59782
AR,1658140.5,1658141.14,1658141.263,-173,9,29,18.31734,10.68635,-2.66847,182.53838,267.43977,-0.5667,92.81232,-6.11899
CS,1658151.5,1658152.606,1658152.729,-173,10,11,5.50497,6.63273,-2.03047,194.05985,91.33256,-0.5667,272.06175,-7.09701
EL,1658434.5,1658435.223,1658435.346,-172,7,19,20.30355,132.45422,1.11467,112.70824,112.51914,-0.5667,127.76283,-13.33951
MF,1658542.5,1658542.595,1658542.718,-172,11,4,5.24374,204.76041,0.34299,219.12828,280.87007,-0.5667,278.14766,-14.68438
AR,1658913.5,1658914.11,1658914.234,-171,11,10,17.61357,58.77694,1.49873,225.5119,243.46442,-0.5667,74.55249,-6.90149
CS,1658928.5,1658929.636,1658929.76,-171,11,26,6.22831,52.73298,2.0791,241.35296,115.4148,-0.5667,290.3589,-6.72304
EL,1659195.5,1659196.202,1659196.326,-170,8,19,19.81809,164.8298,0.66789,142.29168,98.35246,-0.5667,117.19243,-13.21945
MF,1659345.5,1659345.626,1659345.75,-169,1,16,5.99334,274.23553,-0.85206,292.98872,299.33214,-0.5667,286.68009,-14.56378
AR,1659681.5,1659682.104,1659682.228,-169,12,18,17.46693,95.1744,3.78905,263.78706,236.1274,-0.5667,65.92094,-6.38248
CS,1659697.5,1659698.655,1659698.778,-168,1,4,6.68112,88.67555,4.06736,280.62655,124.35559,-0.5667,293.77258,-6.32885
EL,1659971.5,1659972.159,1659972.283,-168,10,3,18.78544,210.28461,-0.25999,187.36446,76.03993,-0.5667,95.28262,-13.29994
MF,1660188.5,1660188.539,1660188.662,-167,5,8,3.8903,16.11447,-0.68652,43.12875,262.70462,-0.5667,239.30475,-14.53284
AR,1660446.5,1660447.123,1660447.246,-166,1,21,17.91484,128.74844,4.57123,298.80809,242.08937,-0.5667,69.91924,-7.08048
CS,1660465.5,1660466.645,1660466.768,-166,2,10,6.43445,121.26783,4.49368,318.37012,120.17066,-0.5667,284.08783,-6.81948
EL,1660802.5,1660803.14,1660803.263,-165,1,12,18.31185,303.63148,-1.09671,289.49473,65.46805,-0.5667,71.8631,-13.25108
MF,1660954.5,1660954.518,1660954.642,-165,6,13,3.4001,54.74622,0.15515,76.93754,246.26159,-0.5667,228.93203,-14.6756
AR,1661214.5,1661215.141,1661215.265,-164,2,28,18.3503,163.87431,3.91092,336.21934,257.60569,-0.5667,82.89562,-6.20974
CS,1661232.5,1661233.617,1661233.741,-164,3,18,5.77861,157.00494,3.44831,354.33832,105.07768,-0.5667,268.69893,-6.11511
EL,1661602.5,1661603.176,1661603.299,-163,3,22,19.18276,11.57764,-0.2466,358.54225,95.64671,-0.5667,98.24831,-13.3472
MF,1661712.5,1661712.523,1661712.646,-163,7,10,3.50666,85.54128,0.78915,103.2149,239.90423,-0.5667,229.02542,-14.61294
AR,1661989.5,1661990.165,1661990.289,-162,4,13,18.92946,207.73737,1.01478,19.57587,281.42478,-0.5667,104.20285,-7.17621
CS,1662005.5,1662006.575,1662006.698,-162,4,30,4.7581,202.18351,0.18067,35.31609,80.10845,-0.5667,249.1043,-6.63792
EL,1662379.5,1662380.201,1662380.325,-161,5,8,19.79473,57.01244,0.631,43.32828,114.98007,-0.5667,119.76633,-13.41883
MF,1662472.5,1662472.54,1662472.664,-161,8,9,3.93342,116.4904,1.14522,131.71434,242.66847,-0.5667,236.98469,-14.76141
AR,1662789.5,1662790.196,1662790.319,-160,6,21,19.66451,270.65193,-5.52971,85.95947,305.32296,-0.5667,123.97847,-6.55567
CS,1662796.5,1662797.553,1662797.677,-160,6,29,4.24114,268.67626,-5.86141,92.98318,54.25882,-0.5667,236.05021,-6.47919
EL,1663144.5,1663145.221,1663145.344,-159,6,11,20.25457,91.6469,1.09929,76.21943,120.57139,-0.5667,129.46206,-13.27995
MF,1663235.5,1663235.563,1663235.686,-159,9,10,4.47347,149.39486,1.12817,163.63412,254.15039,-0.5667,251.80487,-14.6602
AR,1663597.5,1663598.162,1663598.285,-158,9,7,18.84025,346.77404,-4.79466,161.0159,281.23584,-0.5667,103.4979,-6.57271
CS,1663606.5,1663607.594,1663607.718,-158,9,17,5.22014,343.75687,-4.2837,170.36934,77.89943,-0.5667,260.87012,-6.72753
EL,1663902.5,1663903.226,1663903.349,-157,7,9,20.37494,121.04885,1.18086,102.49756,116.19508,-0.5667,129.77466,-13.39725
MF,1664003.5,1664003.585,1664003.709,-157,10,18,5.007,187.14883,0.66295,201.21754,272.33374,-0.5667,270.53933,-14.53851
AR,1664377.5,1664378.116,1664378.24,-156,10,26,17.75653,41.9936,0.16288,210.62348,250.62738,-0.5667,79.84948,-6.10821
CS,1664390.5,1664391.626,1664391.749,-156,11,9,5.987,36.82179,0.77158,224.3611,108.04494,-0.5667,285.29785,-6.49846
EL,1664661.5,1664662.212,1664662.336,-155,8,6,20.06194,151.58752,0.89246,129.97965,104.63231,-0.5667,122.29338,-13.28023
MF,1664786.5,1664786.616,1664786.739,-155,12,9,5.7386,239.22387,-0.31545,254.7121,294.40263,-0.5667,287.92653,-14.67346
AR,1665146.5,1665147.102,1665147.226,-154,12,4,17.41426,81.80349,3.11182,249.86065,237.19379,-0.5667,67.49835,-6.24337
CS,1665161.5,1665162.651,1665162.775,-154,12,20,6.5947,75.68059,3.49788,265.72495,122.61322,-0.5667,294.34264,-6.12926
EL,1665428.5,1665429.18,1665429.304,-153,9,12,19.28706,189.35235,0.17247,165.78266,86.07618,-0.5667,106.09169,-13.31642
MF,1665645.5,1665645.559,1665645.683,-152,4,16,4.38238,354.36326,-1.00962,22.43851,273.44458,-0.5667,248.82587,-14.60037
AR,1665912.5,1665913.112,1665913.236,-151,1,8,17.65548,115.69181,4.43846,286.0254,238.4103,-0.5667,66.7183,-6.07911
CS,1665929.5,1665930.653,1665930.776,-151,1,26,6.63314,108.87765,4.50492,303.72703,123.14044,-0.5667,289.24295,-6.35667
EL,1666240.5,1666241.127,1666241.25,-151,12,2,18.00687,265.30538,-1.01975,248.12254,60.48124,-0.5667,72.27279,-13.20813
MF,1666421.5,1666421.522,1666421.645,-150,6,1,3.48844,41.64554,-0.15183,65.87035,251.1255,-0.5667,231.20809,-14.68405
AR,1666678.5,1666679.133,1666679.257,-149,2,13,18.15893,149.71822,4.36657,321.71414,250.61107,-0.5667,76.76403,-6.16256
CS,1666696.5,1666697.631,1666697.755,-149,3,4,6.11036,142.72824,4.05972,340.01823,112.01716,-0.5667,275.51101,-6.02054
EL,1667058.5,1667059.165,1667059.288,-148,2,28,18.9128,349.32164,-0.64094,336.35997,84.55197,-0.5667,87.48788,-13.2138
MF,1667180.5,1667180.519,1667180.643,-148,6,29,3.42087,73.86249,0.57077,93.04683,241.32845,-0.5667,228.08551,-14.60073
AR,1667449.5,1667450.155,1667450.278,-147,3,25,18.67194,189.22776,2.50108,1.55606,271.30565,-0.5667,95.09367,-6.55943
CS,1667466.5,1667467.592,1667467.716,-147,4,12,5.1763,183.01185,1.80496,18.42038,90.90218,-0.5667,256.96459,-6.29377
EL,1667842.5,1667843.192,1667843.315,-146,4,22,19.55858,41.55701,0.33916,28.36946,109.40746,-0.5667,112.96663,-13.27868
MF,1667939.5,1667939.533,1667939.656,-146,7,28,3.74293,104.48795,1.04674,120.44148,240.4973,-0.5667,232.99131,-14.72787
AR,1668237.5,1668238.182,1668238.306,-145,5,22,19.33385,243.02745,-2.7375,56.77565,298.3141,-0.5667,118.49596,-6.25358
CS,1668247.5,1668248.555,1668248.679,-145,6,2,4.29171,239.95944,-3.3889,66.65091,61.69222,-0.5667,238.81,-6.35661
EL,1668610.5,1668611.215,1668611.338,-144,5,29,20.12107,78.93546,0.96513,64.19747,119.81872,-0.5667,127.0854,-13.46371
MF,1668701.5,1668701.554,1668701.678,-144,8,28,4.26394,136.58071,1.18417,151.16022,248.90579,-0.5667,245.54161,-14.81027
AR,1669050.5,1669051.182,1669051.305,-143,8,12,19.32699,318.51705,-6.53344,135.87835,295.78143,-0.5667,114.18202,-6.29404
CS,1669056.5,1669057.578,1669057.702,-143,8,19,4.8438,316.71171,-6.32581,142.12138,63.75211,-0.5667,248.13393,-6.50699
EL,1669371.5,1669372.225,1669372.348,-142,6,29,20.36062,110.36722,1.19099,93.27763,118.71186,-0.5667,130.38267,-13.20618
MF,1669467.5,1669467.576,1669467.7,-142,10,3,4.78913,172.19744,0.89708,186.4619,264.89397,-0.5667,263.26044,-14.76727
AR,1669838.5,1669839.132,1669839.256,-141,10,9,18.1386,23.37322,-1.58171,192.80295,260.37878,-0.5667,88.25596,-6.67301
CS,1669850.5,1669851.616,1669851.739,-141,10,22,5.73852,18.78187,-0.92881,205.41065,98.26148,-0.5667,277.88785,-6.11614
EL,1670128.5,1670129.22,1670129.343,-140,7,25,20.24156,139.29313,1.05227,118.72648,109.90727,-0.5667,126.18137,-13.38354
MF,1670241.5,1670241.602,1670241.725,-140,11,15,5.40931,216.04124,0.12799,230.56237,285.91729,-0.5667,282.26686,-14.63283
AR,1670610.5,1670611.106,1670611.229,-139,11,19,17.50226,67.75537,2.17395,234.90384,240.44332,-0.5667,71.33261,-6.62501
CS,1670625.5,1670626.642,1670626.766,-139,12,5,6.37806,61.67079,2.68319,250.76654,118.75378,-0.5667,292.4625,-6.5361
EL,1670891.5,1670892.195,1670892.318,-138,8,27,19.64129,173.38329,0.50768,150.35772,94.11047,-0.5667,113.52901,-13.23238
MF,1671075.5,1671075.607,1671075.73,-137,2,27,5.52741,310.89992,-1.14274,335.14315,292.27945,-0.5667,272.20621,-14.53548
AR,1671377.5,1671378.107,1671378.23,-137,12,26,17.52984,103.0418,4.08754,272.15549,236.46912,-0.5667,65.78279,-6.40518
CS,1671394.5,1671395.653,1671395.777,-136,1,13,6.64362,96.19022,4.2912,289.96095,124.45325,-0.5667,292.09716,-6.89674
EL,1671677.5,1671678.144,1671678.267,-136,10,21,18.41112,227.16321,-0.55742,205.72717,69.07564,-0.5667,86.55208,-13.21928
MF,1671886.5,1671886.53,1671886.654,-135,5,18,3.68468,26.71547,-0.48518,52.90018,257.66494,-0.5667,235.33048,-14.65582
AR,1672142.5,1672143.128,1672143.251,-134,1,29,18.03216,136.61267,4.55944,307.07702,244.96008,-0.5667,72.23799,-7.10199
CS,1672161.5,1672162.64,1672162.764,-134,2,18,6.3307,129.17299,4.39558,326.54539,117.55427,-0.5667,281.07428,-6.50551
EL,1672509.5,1672510.15,1672510.274,-133,1,31,18.56477,322.27166,-0.98063,308.86508,72.13532,-0.5667,76.6813,-13.2316
MF,1672648.5,1672648.518,1672648.641,-133,6,19,3.39343,61.93972,0.31454,82.90096,244.06812,-0.5667,228.31886,-14.6047
AR,1672911.5,1672912.146,1672912.269,-132,3,8,18.46704,172.90596,3.50107,345.30889,262.37053,-0.5667,87.1307,-6.3127
CS,1672929.5,1672930.608,1672930.731,-132,3,27,5.54438,166.12796,2.94181,3.32148,100.2537,-0.5667,264.20671,-6.32315
EL,1673302.5,1673303.182,1673303.305,-131,4,3,19.32526,23.49116,-0.01978,10.42717,101.41987,-0.5667,104.20753,-13.33557
MF,1673406.5,1673406.526,1673406.65,-131,7,16,3.59099,92.41849,0.89407,109.22453,239.7045,-0.5667,230.20811,-14.53312
AR,1673690.5,1673691.17,1673691.293,-130,4,26,19.03819,219.68425,-0.15947,32.3071,287.69202,-0.5667,109.5564,-6.57374
CS,1673704.5,1673705.566,1673705.689,-130,5,11,4.54415,214.99861,-0.97961,46.0614,73.2462,-0.5667,244.79966,-6.66425
EL,1674076.5,1674077.207,1674077.33,-129,5,17,19.92061,66.01515,0.77569,52.16696,117.45493,-0.5667,123.07117,-13.27148
MF,1674167.5,1674167.546,1674167.669,-129,8,16,4.05963,123.90698,1.17655,138.78214,244.63514,-0.5667,239.93229,-14.74473
AR,1674496.5,1674497.198,1674497.322,-128,7,10,19.71601,288.1515,-6.58724,104.37855,304.997,-0.5667,123.23666,-6.81427
CS,1674502.5,1674503.56,1674503.684,-128,7,17,4.41391,286.47993,-6.71183,110.48511,54.55396,-0.5667,238.22564,-6.33155
EL,1674838.5,1674839.224,1674839.347,-127,6,17,20.32879,98.42575,1.14818,82.19208,120.29483,-0.5667,130.34567,-13.44069
MF,1674931.5,1674931.568,1674931.691,-127,9,18,4.59505,157.65326,1.06435,171.82505,257.8883,-0.5667,255.957,-14.64875
AR,1675299.5,1675299.148,1675299.272,-126,9,20,18.51612,1.20706,-3.57393,174.14887,272.96315,-0.5667,96.97366,-6.25245
CS,1675308.5,1675309.602,1675309.725,-126,10,1,5.40289,357.64662,-2.98102,184.59883,85.9731,-0.5667,267.74161,-6.78598
EL,1675596.5,1675597.224,1675597.348,-125,7,15,20.34486,127.83341,1.14989,108.50408,114.11196,-0.5667,128.74716,-13.40474
MF,1675701.5,1675701.591,1675701.714,-125,10,28,5.14108,197.36257,0.48791,211.58251,277.341,-0.5667,275.09987,-14.62128
AR,1676074.5,1676075.111,1676075.235,-124,11,4,17.62811,52.1263,0.98851,219.99075,246.09309,-0.5667,76.18288,-6.27471
CS,1676088.5,1676089.632,1676089.755,-124,11,19,6.12202,46.50726,1.577,234.7876,112.68558,-0.5667,288.53253,-6.77224
EL,1676356.5,1676357.207,1676357.33,-123,8,13,19.93029,159.26805,0.77263,137.02554,101.04835,-0.5667,119.49081,-13.2787
MF,1676492.5,1676492.624,1676492.747,-123,12,27,5.93284,256.59736,-0.60459,273.29147,298.24212,-0.5667,289.00399,-14.5533
AR,1676842.5,1676843.103,1676843.227,-122,12,12,17.44452,90.02186,3.53242,258.24606,236.33056,-0.5667,66.43501,-6.45254
CS,1676858.5,1676859.653,1676859.776,-122,12,29,6.62724,83.52457,3.86247,275.10534,123.88023,-0.5667,293.98464,-6.59615
EL,1677128.5,1677129.168,1677129.291,-121,9,24,18.99375,201.18847,-0.06856,177.94447,80.28393,-0.5667,99.94424,-13.25697
MF,1677347.5,1677347.545,1677347.668,-120,4,30,4.04337,8.35442,-0.82719,36.08524,266.52524,-0.5667,242.32447,-14.6157
AR,1677607.5,1677608.12,1677608.244,-119,1,15,17.85399,123.78972,4.52986,293.33266,240.53947,-0.5667,68.80885,-7.28196
CS,1677625.5,1677626.651,1677626.774,-119,2,3,6.58078,116.63158,4.53295,311.96621,121.46826,-0.5667,286.88848,-6.01769
EL,1677952.5,1677953.132,1677953.255,-119,12,26,18.13066,288.02169,-1.11638,272.82239,61.80521,-0.5667,70.22731,-13.3199
MF,1678115.5,1678115.52,1678115.644,-118,6,7,3.45092,49.02896,0.01859,71.8177,248.26683,-0.5667,230.02796,-14.50001
AR,1678374.5,1678375.14,1678375.263,-117,2,21,18.31994,158.31502,4.13396,329.88899,254.75768,-0.5667,80.53684,-6.83005
CS,1678393.5,1678394.621,1678394.745,-117,3,13,5.87673,151.03867,3.71747,349.06906,108.06795,-0.5667,271.01837,-6.42581
EL,1678759.5,1678760.172,1678760.295,-116,3,12,19.07985,2.46379,-0.4212,349.37152,91.09673,-0.5667,93.75095,-13.39914
MF,1678874.5,1678874.521,1678874.645,-116,7,5,3.47023,80.82788,0.70018,99.02635,240.32731,-0.5667,228.54485,-14.56537
AR,1679148.5,1679149.159,1679149.282,-115,4,5,18.76649,199.6767,1.69122,12.45779,277.07411,-0.5667,100.12511,-6.19217
CS,1679164.5,1679165.582,1679165.705,-115,4,22,4.92478,193.96313,0.93248,28.26182,84.73343,-0.5667,252.26108,-6.53028
EL,1679539.5,1679540.198,1679540.321,-114,5,1,19.70594,50.80007,0.51259,37.24239,112.91081,-0.5667,117.18569,-13.45646
MF,1679634.5,1679634.537,1679634.661,-114,8,4,3.85364,111.90632,1.11124,127.46237,241.68981,-0.5667,235.30004,-14.82564
AR,1679942.5,1679943.19,1679943.314,-113,6,8,19.52861,258.46596,-4.38061,73.22061,303.1899,-0.5667,122.35092,-6.21183
CS,1679950.5,1679951.552,1679951.676,-113,6,17,4.21757,256.12582,-4.85661,81.18726,56.50479,-0.5667,236.43365,-6.44317
EL,1680306.5,1680307.218,1680307.342,-112,6,6,20.20154,87.04937,1.05194,72.071,120.47741,-0.5667,128.65817,-13.20599
MF,1680396.5,1680396.56,1680396.683,-112,9,4,4.39682,144.06771,1.15939,158.30231,251.87694,-0.5667,249.19564,-14.59928
AR,1680754.5,1680755.168,1680755.291,-111,8,28,18.99503,335.17485,-5.62661,151.76878,287.57995,-0.5667,107.34166,-6.00339
CS,1680761.5,1680762.588,1680762.712,-111,9,5,5.07924,332.93674,-5.26188,159.07692,71.81742,-0.5667,255.58652,-6.58416
EL,1681065.5,1681066.225,1681066.349,-110,7,5,20.36588,117.11243,1.1904,99.27288,117.22924,-0.5667,129.9741,-13.22455
MF,1681163.5,1681163.582,1681163.705,-110,10,11,4.92139,180.73836,0.77284,194.75026,269.13556,-0.5667,267.50052,-14.50603
AR,1681536.5,1681537.124,1681537.248,-109,10,19,17.94156,34.955,-0.55726,203.12417,254.24345,-0.5667,83.55831,-6.77375
CS,1681549.5,1681550.622,1681550.746,-109,11,2,5.89892,29.86686,0.09714,216.81091,104.35994,-0.5667,282.6485,-6.16461
EL,1681823.5,1681824.215,1681824.339,-108,8,1,20.13012,146.83805,0.96511,125.73996,106.748,-0.5667,123.79249,-13.25387
MF,1681942.5,1681942.61,1681942.733,-108,11,28,5.59248,229.04326,-0.11835,244.06808,291.04981,-0.5667,285.94177,-14.71824
AR,1682307.5,1682308.102,1682308.225,-107,11,28,17.41092,76.28455,2.76478,244.32294,238.24269,-0.5667,68.55223,-6.11892
CS,1682322.5,1682323.647,1682323.77,-107,12,14,6.48902,70.17807,3.19658,260.18915,121.30676,-0.5667,293.63657,-6.6268
EL,1682588.5,1682589.186,1682589.31,-106,9,5,19.42963,182.76936,0.3209,159.45481,89.39228,-0.5667,109.15554,-13.2321
MF,1682796.5,1682796.575,1682796.699,-105,4,1,4.77383,340.18728,-1.12427,7.60782,280.25775,-0.5667,256.34956,-14.50792
AR,1683073.5,1683074.11,1683074.234,-104,1,3,17.61035,110.80877,4.31554,280.5244,237.484,-0.5667,66.24177,-6.34575
CS,1683090.5,1683091.654,1683091.777,-104,1,21,6.65645,103.97715,4.4405,298.27347,123.84409,-0.5667,290.61359,-6.45683
EL,1683387.5,1683388.131,1683388.254,-104,11,12,18.10564,247.5775,-0.84544,228.29511,62.96922,-0.5667,77.64074,-13.26678
MF,1683582.5,1683582.525,1683582.648,-103,5,26,3.55879,35.73366,-0.2936,60.75819,253.62404,-0.5667,232.69841,-14.65515
AR,1683838.5,1683839.133,1683839.257,-102,2,6,18.16475,144.70896,4.47091,315.32097,248.33829,-0.5667,75.12476,-7.31497
CS,1683857.5,1683858.635,1683858.759,-102,2,26,6.20509,137.31545,4.22394,334.69203,114.36911,-0.5667,277.79662,-6.18407
EL,1684213.5,1684214.159,1684214.283,-101,2,16,18.7822,338.25236,-0.80481,325.0639,79.2112,-0.5667,82.67862,-13.32506
MF,1684342.5,1684342.519,1684342.642,-101,6,25,3.40732,69.04105,0.46457,88.86723,242.30256,-0.5667,228.08997,-14.5612
AR,1684608.5,1684609.153,1684609.276,-100,3,17,18.63123,182.6097,2.9816,354.35321,267.61426,-0.5667,91.94186,-7.07255
CS,1684626.5,1684627.598,1684627.722,-100,4,5,5.32455,175.94476,2.33032,12.26353,94.8803,-0.5667,259.88056,-6.32065
EL,1685001.5,1685002.188,1685002.311,-99,4,14,19.46512,34.42351,0.19274,21.27714,106.39562,-0.5667,109.59029,-13.32798
MF,1685101.5,1685101.53,1685101.653,-99,7,23,3.67471,99.87032,0.98997,116.2047,240.03067,-0.5667,231.73234,-14.72608
AR,1685392.5,1685393.177,1685393.3,-98,5,10,19.20561,232.82589,-1.54304,45.93261,293.97666,-0.5667,114.96595,-6.427
CS,1685404.5,1685405.558,1685405.682,-98,5,23,4.36496,228.98996,-2.30498,57.73306,66.39306,-0.5667,240.91254,-6.63059
EL,1685772.5,1685773.212,1685773.335,-97,5,25,20.03984,74.24833,0.89519,60.03326,119.12988,-0.5667,125.67452,-13.24823
MF,1685862.5,1685862.551,1685862.675,-97,8,23,4.18877,131.32015,1.18782,145.87078,247.00724,-0.5667,243.17704,-14.66512
AR,1686203.5,1686204.191,1686204.315,-96,7,29,19.55358,305.8259,-6.86828,122.90547,300.79589,-0.5667,118.91575,-6.65418
CS,1686209.5,1686210.57,1686210.693,-96,8,5,4.6384,304.10083,-6.7913,129.08412,58.74638,-0.5667,243.07018,-6.65971
EL,1686533.5,1686534.225,1686534.348,-95,6,24,20.35406,105.8095,1.17996,89.11453,119.47502,-0.5667,130.4897,-13.25625
MF,1686627.5,1686627.573,1686627.697,-95,9,26,4.71741,165.99063,0.97816,180.04975,261.85347,-0.5667,260.18722,-14.5625
AR,1686997.5,1686998.139,1686998.262,-94,10,1,18.28873,14.67936,-2.41084,185.37416,265.28197,-0.5667,91.73703,-6.56408
CS,1687009.5,1687010.607,1687010.731,-94,10,14,5.53918,10.23673,-1.72393,197.91837,93.38376,-0.5667,273.72932,-7.29732
EL,1687290.5,1687291.222,1687291.346,-93,7,21,20.29518,134.64518,1.10095,114.52049,111.70876,-0.5667,127.3798,-13.4241
MF,1687399.5,1687399.597,1687399.721,-93,11,7,5.29536,207.75835,0.29456,221.98517,282.239,-0.5667,279.34271,-14.50535
AR,1687771.5,1687772.106,1687772.23,-92,11,13,17.51075,61.58639,1.72653,229.38589,242.44621,-0.5667,72.77205,-6.18204
CS,1687785.5,1687786.639,1687786.763,-92,11,28,6.3078,55.91245,2.25079,244.21438,116.60096,-0.5667,291.34035,-6.24354
