Modern Saturn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunction,,,,first station,,,,opposition,,,,second station,,,,conjunction,first station,opposition,second station,conjunction,,,,first station,,,,opposition,,,,second station,,,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean
-448,3,3,0.09386,-448,7,3,6.15738,-448,9,8,11.31004,-448,11,16,3.06468,1557487.42081,1557609.67346,1557676.88815,1557745.54459,335.34396,341.33642,337.3584,335.34396,345.42287,345.43154,94.71086,95.84186,342.09178,347.68305,160.09317,162.09178,338.54212,349.98284,229.34983,229.76277
-447,3,17,0.17702,-447,7,17,20.119,-447,9,22,15.71581,-447,11,29,19.19371,1557866.42427,1557989.25519,1558056.07172,1558124.21664,348.9074,354.03197,350.82163,348.9074,359.18983,358.14647,108.47553,109.97526,355.83274,0.38463,173.97414,175.83274,352.27335,2.6673,243.06115,242.99954
-446,3,31,8.60387,-446,8,1,15.57539,-446,10,7,3.77332,-446,12,13,19.28485,1558245.77539,1558369.06587,1558435.57412,1558503.22043,2.8135,6.73917,4.51832,2.8135,13.27428,10.86906,122.54373,124.33433,9.88795,13.0969,188.28377,189.88795,6.32782,15.36286,257.10622,256.5633
-445,4,14,23.79563,-445,8,16,13.67991,-445,10,21,21.58216,-445,12,28,2.4084,1558625.40838,1558748.98689,1558815.31615,1558882.51725,16.99743,19.45582,18.38281,16.99743,27.59664,23.59535,136.83401,138.80216,24.17936,25.81719,202.94018,204.17936,20.6289,28.06824,271.41931,270.41588
-444,4,28,19.61655,-444,8,30,11.552,-444,11,4,18.75964,-443,1,10,15.71424,1559005.23425,1559128.89823,1559195.19855,1559262.07166,31.37147,32.17892,32.35408,31.37147,42.05684,36.32132,151.23323,153.26043,38.60911,38.54219,217.81147,218.60911,35.07626,40.78225,285.92963,284.52236
-443,5,13,17.4595,-443,9,14,6.12428,-443,11,19,16.57233,-442,1,25,8.94704,1559385.14438,1559508.67208,1559575.10741,1559641.78969,45.82855,44.90484,46.35414,45.82855,56.54082,49.04268,165.62337,167.58319,53.06495,51.26807,232.76271,233.06495,49.55719,53.50174,300.51372,298.79011
-442,5,28,14.6055,-442,9,28,19.34581,-442,12,4,12.47099,-441,2,9,3.34899,1559765.02546,1559888.22297,1559954.93652,1560021.55644,60.25701,57.6298,60.287,60.25701,70.94088,61.75657,179.91737,181.68621,67.44218,63.99128,247.65799,247.44218,63.96663,66.22287,315.03505,313.10587
-441,6,12,8.71065,-441,10,13,1.83826,-441,12,19,4.25157,-440,2,23,20.64707,1560144.77984,1560267.49349,1560334.59405,1560401.27719,74.56059,70.3505,74.0951,74.56059,85.16518,74.46107,194.03572,195.51287,81.65029,76.70875,262.35954,261.65029,78.21052,78.94245,329.38565,327.3763
-440,6,25,21.65826,-440,10,26,0.47582,-439,1,1,13.89185,-439,3,9,10.37957,1560524.31933,1560646.43672,1560713.99573,1560780.84938,88.65235,83.06401,87.73284,88.65235,99.12998,87.15461,207.91091,209.01694,95.60623,89.41764,276.75732,275.60623,92.20279,91.65705,343.46984,341.5003
-439,7,10,3.60136,-439,11,8,14.69485,-438,1,15,15.8215,-438,3,23,18.51299,1560903.56695,1561025.02918,1561093.07613,1561160.18827,102.45645,95.76775,101.1357,102.45645,112.77081,99.83639,221.49106,222.17527,109.2455,102.11577,290.76489,289.2455,105.87713,104.36384,357.21496,355.39435
-438,7,24,1.28412,-438,11,21,19.96828,-437,1,29,9.10844,-437,4,6,20.10518,1561282.4704,1561403.24891,1561471.79642,1561539.25461,115.92131,108.45995,114.27725,115.92131,126.0483,112.50569,234.72737,234.96622,122.52983,114.80184,304.31467,302.52983,119.19278,117.0615,10.58743,9.01976
-437,8,6,14.06239,-437,12,4,15.62405,-436,2,11,17.35462,-436,4,19,14.58694,1561661.00283,1561781.0679,1561850.14001,1561918.02469,129.02047,121.13973,127.15291,129.02047,138.94764,125.16157,247.57101,247.36218,135.44286,127.4753,317.38967,315.44286,132.13265,129.74924,23.5927,22.35316
-436,8,18,17.79524,-436,12,16,2.36219,-435,2,23,16.66617,-435,5,3,1.47685,1562039.15837,1562158.51532,1562228.11132,1562296.47843,141.74815,133.80688,139.75187,141.74815,151.47545,137.80501,260.02374,259.39192,147.98897,140.13628,330.00375,327.98897,144.70106,142.42638,36.23758,35.37477
-435,8,31,12.82464,-435,12,28,6.46795,-434,3,8,7.60524,-434,5,16,4.29798,1562416.95126,1562535.6864,1562605.73378,1562674.59598,154.11839,146.46189,152.08626,154.11839,163.65556,150.43918,272.16382,271.14926,160.19123,152.78557,342.17734,340.19123,156.92058,155.09226,48.51144,48.06501
-434,9,12,23.88146,-433,1,9,5.58525,-433,3,20,15.04926,-433,5,28,22.48609,1562794.41196,1562912.64962,1562983.04395,1563052.35382,166.16121,159.10576,164.18447,166.16121,175.52482,163.06639,284.04983,282.70174,172.08567,165.42441,353.95652,352.08567,168.82718,167.74609,60.42332,60.4007
-433,9,25,3.96492,-432,1,20,23.84583,-432,3,31,16.08202,-432,6,9,8.86926,1563171.5821,1563289.41047,1563360.08698,1563429.78645,177.91764,171.73991,176.08003,177.91764,187.12896,175.68683,295.67246,294.05477,183.71682,178.05429,5.39854,3.71682,180.46466,180.38903,72.03478,72.41586
-432,10,6,2.25984,-431,1,31,13.8481,-431,4,12,11.96166,-431,6,21,13.81712,1563548.51106,1563665.9939,1563736.9153,1563806.99261,189.43635,184.36597,187.81597,189.43635,198.52072,188.30132,307.05726,305.2329,195.13633,190.67699,16.56699,15.13633,191.88524,193.02438,83.43854,84.20779
-431,10,17,20.06701,-430,2,12,2.35254,-430,4,24,4.02317,-430,7,3,14.44785,1563925.25302,1564042.51492,1564113.58453,1564184.01889,200.77075,196.98578,199.42676,200.77075,209.75711,200.91372,318.31295,316.34953,206.39904,203.29435,27.53382,26.39904,203.14451,205.65371,94.69518,95.82242
-430,10,29,10.74699,-429,2,23,15.86545,-429,5,5,17.66414,-429,7,15,10.42321,1564301.86469,1564419.07796,1564490.1529,1564560.8512,211.97672,209.60121,210.95683,211.97672,220.89592,213.52753,329.52422,327.50757,217.56234,215.90834,38.36008,37.56234,214.29923,218.27654,105.81352,107.24587
-429,11,9,23.71999,-428,3,6,6.31927,-428,5,16,6.29226,-428,7,26,2.64288,1564678.40523,1564795.6802,1564866.67908,1564937.52702,223.11259,222.21427,222.45986,223.11259,231.99511,226.14265,340.69891,338.70425,228.68405,228.52091,49.11728,48.68405,225.40676,230.89412,116.83678,118.51507
-428,11,20,12.37864,-427,3,17,21.96977,-427,5,27,19.29337,-427,8,6,17.92308,1565054.93267,1565172.33231,1565243.22079,1565314.16369,234.23555,234.82688,233.97494,234.23555,243.11318,238.75944,351.85753,349.95008,239.82107,241.13401,59.87724,59.82107,236.52449,243.5104,127.88229,129.74569
-427,12,2,2.11663,-426,3,29,17.85062,-426,6,8,10.10296,-426,8,18,10.21445,1565431.50509,1565549.16067,1565619.83785,1565690.8425,245.40283,247.44101,245.544,245.40283,254.30945,251.38214,3.10605,1.36965,251.03236,253.74963,70.70062,71.03236,247.71191,256.12808,139.03281,141.01784
-426,12,13,18.35058,-425,4,10,19.95308,-425,6,20,4.08783,-425,8,30,3.20375,1565808.18151,1565926.24828,1565996.58722,1566067.55039,256.67262,260.05861,257.21436,256.67262,265.64094,264.01352,14.53302,13.04473,262.37406,266.36968,81.66434,82.37406,259.02599,268.74675,150.28799,152.31866
-425,12,25,14.43091,-424,4,22,4.32719,-424,7,1,2.6022,-424,9,9,21.51155,1566185.01819,1566303.5972,1566373.52532,1566444.31321,268.10038,272.68159,269.01925,268.10038,277.16307,276.65365,26.15654,24.97737,273.90178,278.99605,92.83875,93.90178,270.52271,281.36725,161.68258,163.67362
-423,1,5,15.71535,-423,5,4,19.17956,-423,7,13,6.98463,-423,9,21,20.06903,1566562.0717,1566681.21605,1566750.70792,1566821.25311,279.74186,285.31183,281.00803,279.74186,288.9308,289.30283,37.99067,37.17607,285.67049,291.63061,104.27989,105.6705,282.25725,293.99368,173.32846,175.20311
-422,1,17,23.49529,-422,5,17,18.00473,-422,7,25,18.48303,-422,10,4,0.76715,1566939.39587,1567059.1671,1567128.18702,1567198.44886,291.65011,297.95113,293.21998,291.65011,300.99647,301.96313,50.10518,49.7022,297.73145,304.27511,116.06191,117.73145,294.28342,306.62868,185.30537,186.98479
-421,1,30,14.96114,-421,5,31,2.42735,-421,8,7,14.21558,-421,10,16,11.63127,1567317.04028,1567437.51804,1567506.00921,1567575.90153,303.874,310.60116,305.67282,303.874,313.40657,314.63683,62.57901,62.62248,310.13057,316.9311,128.25688,130.13057,306.64974,319.27229,197.61971,199.01969
-420,2,12,15.13126,-420,6,12,20.58027,-420,8,19,18.99978,-420,10,28,5.21866,1567695.04737,1567816.27441,1567884.20856,1567953.63434,316.45537,323.26335,318.40223,316.45537,326.19398,327.32411,75.44145,75.94238,322.90143,329.59972,140.90235,142.90143,319.39034,331.92529,210.27919,211.33072
-419,2,25,0.58216,-419,6,26,23.33139,-419,9,2,9.15257,-419,11,10,6.92137,1568073.44115,1568195.38904,1568262.79826,1568331.70529,329.41788,335.93848,331.42697,329.41788,339.37137,340.02339,88.67433,89.61539,336.05705,342.28141,154.02721,156.05705,332.5202,344.58961,223.33548,223.97502
-418,3,10,19.35519,-418,7,11,9.31109,-418,9,16,8.45272,-418,11,23,17.83753,1568452.22336,1568574.80486,1568641.76909,1568710.16013,342.76324,348.62663,344.72644,342.76324,352.92946,352.73276,102.24194,103.58527,349.58833,354.97588,167.64026,169.58833,346.03289,357.26679,236.82139,236.99772
-417,3,24,22.95575,-417,7,26,0.94252,-417,9,30,16.09708,-417,12,7,14.02014,1568831.37339,1568954.45617,1569021.08761,1569089.00107,356.47114,1.32709,358.27657,356.47114,6.83396,5.45002,116.11524,117.78726,3.4623,7.68199,181.71168,183.4623,359.89768,9.9569,250.70403,250.40097
-416,4,7,10.26219,-416,8,8,20.2902,-416,10,14,6.61057,-416,12,20,18.12878,1569210.84449,1569334.26232,1569400.69234,1569468.17226,10.49551,14.03831,12.03822,10.49551,21.02346,18.17247,130.24349,132.14186,17.61838,20.39769,196.18016,197.61838,14.05531,22.65808,264.90587,264.12973
-415,4,22,3.48127,-415,8,23,17.40766,-415,10,29,1.93325,-414,1,4,4.32774,1569590.56195,1569714.14222,1569780.49745,1569847.59722,24.7627,26.75779,25.94677,24.7627,35.41105,30.89738,144.55198,146.56916,31.97196,33.1201,210.94377,211.97196,28.42113,35.36775,279.32476,278.10861
-414,5,7,0.30945,-414,9,7,13.78428,-414,11,12,23.57119,-413,1,18,19.041,1569970.42979,1570093.99124,1570160.39903,1570227.21027,39.17811,39.4823,39.9281,39.17811,49.89146,43.62126,158.95325,160.96602,46.42063,45.84574,225.87123,226.42063,42.89112,48.08373,293.85259,292.27289
-413,5,21,22.10115,-413,9,22,6.59773,-413,11,27,20.80067,-412,2,2,12.13075,1570350.33778,1570473.6918,1570540.28359,1570606.92235,53.63309,52.20816,53.90225,53.63309,64.35065,56.34017,173.33989,175.21655,60.85252,58.57081,240.81961,240.85252,57.35212,60.80302,308.37993,306.53477
-412,6,4,18.16063,-412,10,5,17.57937,-412,12,11,15.02083,-411,2,16,5.59583,1570730.17359,1570853.14937,1570920.04277,1570986.65006,68.01693,64.9316,67.79478,68.01693,78.6791,69.05094,187.59357,189.22758,75.16082,71.29168,255.63659,255.16082,71.69432,73.52284,322.80942,320.81207
-411,6,19,10.00866,-411,10,19,20.53197,-411,12,26,3.93542,-410,3,2,21.35707,1571109.83393,1571232.2724,1571299.58087,1571366.30678,82.22782,77.64916,81.53581,82.22782,92.78127,81.75051,201.60982,202.90887,89.25123,84.00515,270.19697,269.25123,85.8214,86.24028,337.03871,335.01939
-410,7,3,19.57256,-410,11,2,14.2832,-409,1,9,9.77907,-409,3,17,9.12688,1571489.23242,1571611.01203,1571678.82436,1571745.79718,96.18062,90.35795,95.05905,96.18062,106.5841,94.43723,215.31982,216.21227,103.05125,96.70875,284.40193,283.05125,99.65905,98.95215,350.97856,349.06278
-409,7,17,21.40752,-409,11,15,23.06606,-408,1,23,7.39904,-408,3,30,14.85742,1571868.30888,1571989.37798,1572057.72519,1572125.03596,109.81601,103.05595,108.33374,109.81601,120.04082,107.11143,228.69296,229.14735,116.51353,109.40087,298.17753,296.51353,113.15741,111.65559,4.56547,2.85816
-408,7,30,14.65347,-408,11,27,23.54776,-407,2,4,20.18255,-407,4,13,12.942,1572247.02746,1572367.39805,1572436.25784,1572503.95615,123.09866,115.74197,121.34657,123.09865,133.12748,119.77405,241.73432,241.74151,129.61292,122.08066,311.49404,309.61292,126.28967,124.34836,17.75219,16.33952
-407,8,12,22.94765,-407,12,10,16.16565,-406,2,18,0.052,-406,4,27,2.63442,1572625.37305,1572745.09047,1572814.41906,1572882.52667,136.01367,128.41549,134.07802,136.01367,145.84177,132.42569,254.44398,254.01272,142.34621,134.748,324.34549,322.34621,139.0512,137.02942,30.53179,29.47623
-406,8,25,22.46352,-406,12,23,0.80914,-405,3,2,19.38151,-405,5,10,8.56459,1573003.35288,1573122.45061,1573192.22446,1573260.77376,148.56817,141.07676,146.5468,148.56816,158.20006,145.0662,266.79207,265.95643,154.72878,147.40343,336.73766,334.72878,151.45552,149.69964,42.9482,42.29416
-405,9,7,13.73026,-404,1,4,1.90078,-404,3,14,6.81168,-404,5,22,7.47941,1573380.98899,1573499.4961,1573569.70072,1573638.72854,160.78388,153.72651,158.77929,160.78388,170.23151,157.69617,278.78536,277.59,166.78694,160.04783,348.71646,346.78694,163.5292,162.36007,55.05614,54.82397
-404,9,18,21.51768,-403,1,14,21.82434,-403,3,26,11.24753,-403,6,3,23.29417,1573758.31347,1573876.32625,1573946.88555,1574016.38749,172.69244,166.36583,170.78473,172.69244,181.97561,170.31893,290.51047,289.01132,178.55785,172.68247,0.33925,358.55785,175.31034,175.01059,66.87394,67.0622
-403,9,30,22.88232,-402,1,26,15.0595,-402,4,7,9.8909,-402,6,16,7.77577,1574135.37033,1574253.04438,1574323.82902,1574393.74089,184.33722,178.99619,182.60025,184.33722,193.48138,182.93794,302.05625,300.32223,190.09087,185.30903,11.65067,10.09087,186.84742,187.65088,78.40237,78.99926
-402,10,12,19.11408,-401,2,7,5.79298,-401,4,19,4.08698,-401,6,28,9.68953,1574512.21332,1574629.65827,1574700.58719,1574770.82063,195.7712,191.61937,194.27929,195.7712,204.80469,195.55345,313.43056,311.53041,201.44124,197.92937,22.71927,21.44124,198.19542,200.282,89.69761,90.66659
-401,10,24,11.6058,-400,2,18,18.40065,-400,4,29,19.23615,-400,7,9,7.56206,1574888.90047,1575006.18359,1575077.2184,1575147.73198,207.05158,204.23734,205.86125,207.05158,216.00534,208.166,324.64458,322.65127,212.66649,210.54547,33.62466,32.66649,209.41214,212.90748,100.87621,102.16795
-400,11,4,1.75575,-399,3,1,7.573,-399,5,11,8.71802,-399,7,21,3.32949,1575265.49005,1575382.73244,1575453.78015,1575524.55563,218.23579,216.85204,217.39174,218.23578,227.14102,220.77934,335.80602,333.79533,223.82326,223.15924,44.42909,43.82326,220.55465,225.53002,112.00856,113.58286
-399,11,15,14.92046,-398,3,12,23.62211,-398,5,22,21.88502,-398,8,1,20.58628,1575642.03858,1575759.40115,1575830.32877,1575901.27466,229.37953,229.46537,228.91438,229.37953,238.26762,233.39669,347.00893,345.05754,234.9671,235.77257,55.20008,54.9671,231.67909,238.14906,123.09817,124.89467
-398,11,27,4.45532,-397,3,24,18.76829,-397,6,3,12.11259,-397,8,13,11.79617,1576018.60254,1576136.19891,1576206.92159,1576277.90841,240.53848,242.07921,240.47112,240.53848,249.4413,246.01836,358.25754,356.44693,246.1545,248.38738,66.00262,66.1545,242.84152,250.76524,134.18193,136.1224
-397,12,8,19.75218,-396,4,4,17.1949,-396,6,14,4.79256,-396,8,24,3.85232,1576395.23991,1576513.13335,1576583.61659,1576654.57741,251.76979,254.69551,252.10998,251.76979,260.71946,258.64462,9.57438,7.97105,257.44261,261.00561,76.9072,77.44261,254.10017,263.3826,145.36937,147.3849
-396,12,19,14.20876,-395,4,16,21.20457,-395,6,26,1.33145,-395,9,4,22.73866,1576772.00893,1576890.30042,1576960.47238,1577031.36434,263.13086,267.31623,263.86806,263.13086,272.1608,271.27866,21.05976,19.72446,268.8892,273.62923,87.9892,88.8892,265.51502,276.00391,156.74486,158.76362
-395,12,31,13.22246,-394,4,29,9.40315,-394,7,8,3.14813,-394,9,16,20.44724,1577148.96783,1577267.8087,1577337.54807,1577408.26887,274.67909,279.9433,275.78276,274.67909,283.82312,283.92414,32.80632,31.81418,280.55255,286.26021,99.31144,100.55255,277.14482,288.62916,168.32003,170.25825
-393,1,12,18.17951,-393,5,12,5.9756,-393,7,20,11.54588,-393,9,28,21.58353,1577526.17438,1577645.66588,1577714.89798,1577785.31621,286.47141,292.57867,287.90296,286.47141,295.75974,296.5813,44.84344,44.2478,292.48617,298.90038,110.94626,112.48617,289.04414,301.2592,180.11856,181.89366
-392,1,25,6.3157,-392,5,24,10.50576,-392,8,1,3.6809,-392,10,10,4.52201,1577903.68005,1578023.85464,1578092.57027,1578162.60532,298.55856,305.22406,300.25882,298.55856,308.01864,309.24957,57.17943,57.00823,304.73755,311.55135,122.95987,124.73755,301.26206,313.89733,192.23644,193.76735
-391,2,6,2.69893,-391,6,6,23.58985,-391,8,14,4.50492,-391,10,22,19.44146,1578281.52935,1578402.39981,1578470.6046,1578540.22696,310.98441,317.88095,312.88205,310.98441,320.63904,321.92978,69.8427,70.11995,317.34577,324.21445,135.39856,137.34577,313.83937,326.5466,204.75642,205.96881
-390,2,19,8.09928,-390,6,20,21.76558,-390,8,27,14.57705,-390,11,4,18.6554,1578659.75437,1578781.3238,1578849.02428,1578918.19421,323.78058,330.55044,325.78886,323.78058,333.64447,334.62268,82.87655,83.60506,330.3338,336.89045,148.30916,150.3338,326.80173,339.20745,217.68186,218.51091
-389,3,4,22.84078,-389,7,5,4.69822,-389,9,10,9.97618,-389,11,18,1.73147,1579038.3686,1579160.61266,1579227.83257,1579296.48904,336.96038,343.23296,338.9679,336.96038,347.03814,347.3278,96.30044,97.44981,343.70488,349.57948,161.71542,163.70488,340.15468,351.87928,230.98653,231.37589
-388,3,17,22.75806,-388,7,18,19.17388,-388,9,23,14.24293,-388,11,30,17.02275,1579417.36515,1579540.21581,1579607.01035,1579675.12618,350.51701,355.92829,352.416,350.51701,0.7992,0.04345,110.08729,111.60433,357.44014,2.28088,175.59279,177.44014,353.88021,4.56257,244.65964,244.57827
-387,4,1,7.06112,-387,8,2,14.75226,-387,10,8,2.20514,-387,12,14,16.89956,1579796.71111,1579920.03158,1579986.50878,1580054.12105,4.41804,8.63532,6.10636,4.41804,14.87909,12.76622,124.16645,125.96842,11.49145,14.99302,189.89818,191.49145,7.93088,17.25784,258.69304,258.13324
-386,4,15,22.17579,-386,8,17,12.55057,-386,10,22,19.96202,-386,12,29,0.5654,1580176.34089,1580299.93984,1580366.24865,1580433.44046,18.5988,21.35186,19.96614,18.5988,29.1988,25.49208,138.44509,140.42368,25.78073,27.71325,204.55197,205.78073,22.22967,29.96398,273.02559,272.0081
-385,4,30,17.95155,-385,9,1,9.84211,-385,11,6,17.1376,-384,1,12,14.51224,1580556.16488,1580679.82699,1580746.13096,1580813.02157,32.971,34.07491,33.9302,32.971,43.65826,38.21725,152.82665,154.85812,40.21041,40.43825,219.4258,220.21041,36.67783,42.67889,287.55346,286.14091
-384,5,14,15.81416,-384,9,15,3.82491,-384,11,20,14.97137,-383,1,26,8.06838,1580936.07582,1581059.57627,1581126.04071,1581192.75308,47.4289,46.80087,47.92701,47.4289,58.14303,50.93779,167.20167,169.15668,54.66712,53.16416,234.38012,234.66712,51.1605,55.39884,302.14432,300.42194
-383,5,29,12.9513,-383,9,29,16.79525,-383,12,5,10.79063,-382,2,10,2.19897,1581315.95654,1581439.1167,1581505.86651,1581572.50852,61.857,59.52582,61.86044,61.857,72.54045,63.65134,181.48711,183.24939,69.0411,65.88727,249.27368,249.0411,65.56689,68.11959,316.65408,314.72657
-382,6,13,6.91354,-382,10,13,23.62606,-382,12,20,2.3893,-381,2,24,18.71938,1581695.70496,1581818.40132,1581885.51645,1581952.19687,76.15472,72.24633,75.66374,76.15472,86.75704,76.35632,195.62177,197.08995,83.24175,78.60449,263.96849,263.24175,79.80351,80.8381,330.96949,328.96507
-381,6,27,19.68908,-381,10,27,22.80931,-380,1,3,11.88663,-380,3,10,7.74724,1582075.23728,1582197.36729,1582264.91217,1582331.7397,90.23942,84.95961,89.29468,90.23942,100.71544,89.05062,209.52602,210.61644,97.19182,91.31319,278.35882,277.19182,93.79025,93.55172,345.02231,343.06014
-380,7,11,1.55376,-380,11,9,13.16691,-379,1,16,13.77894,-379,3,24,15.83864,1582454.48164,1582575.96552,1582643.99102,1582711.07684,104.04031,97.66324,102.70297,104.04031,114.35379,101.73261,223.11408,223.78047,110.82957,104.01127,292.35795,290.82957,107.46265,106.25846,358.76554,356.95248
-379,7,24,23.25993,-379,11,22,17.78126,-378,1,30,7.11221,-378,4,7,18.10308,1582833.38606,1582954.15778,1583022.71324,1583090.17119,117.50613,110.35548,115.8562,117.50613,127.6328,114.401,236.32698,236.54436,124.11581,116.69742,305.90729,304.11581,120.77999,118.95707,12.16368,10.6055
-378,8,7,12.12456,-378,12,5,12.90146,-377,2,12,15.4726,-377,4,21,13.34899,1583211.92209,1583331.95446,1583401.06159,1583468.97311,130.60885,123.03539,128.73756,130.60885,140.53714,127.05614,249.15225,248.91834,137.03354,129.37103,318.98665,317.03354,133.72483,131.64588,25.1932,23.97029
-377,8,20,16.00285,-377,12,18,0.38067,-376,2,25,14.95947,-376,5,4,0.29386,1583590.08368,1583709.43276,1583779.04021,1583847.42914,143.34251,135.70275,141.34479,143.34251,153.07246,139.70061,261.63249,260.97851,149.58685,142.03226,331.60241,329.58686,146.30046,144.3231,37.83721,36.99417
-376,9,1,11.23194,-376,12,29,5.5911,-375,3,9,6.09151,-375,5,17,2.41443,1583967.8849,1584086.64986,1584156.67071,1584225.5175,155.72096,148.35804,153.69539,155.72096,165.26079,152.33633,273.81474,272.78124,161.79705,154.68184,343.78141,341.79705,158.52761,156.98801,50.08765,49.65564
-375,9,13,22.48517,-374,1,10,4.61719,-374,3,21,13.71941,-374,5,29,20.32556,1584345.35378,1584463.60928,1584533.98854,1584603.2638,167.77186,161.00219,165.80612,167.77186,177.13746,164.96342,285.69681,284.32998,173.69905,167.32093,355.56571,353.69905,170.44081,169.64146,61.99146,61.97997
-374,9,26,2.74844,-373,1,21,22.07662,-373,4,2,14.93019,-373,6,11,7.7602,1584722.53142,1584840.33676,1584911.03899,1584980.74024,179.53568,173.6366,177.71524,179.53568,188.74873,177.58275,297.28468,295.65011,185.33752,179.95108,7.00586,5.33752,182.08458,182.28587,73.63901,74.03831
-373,10,8,1.19913,-372,2,2,12.34269,-372,4,13,10.94531,-372,6,22,13.75244,1585099.46686,1585216.93118,1585287.87295,1585357.98992,191.0608,186.26289,189.46243,191.0608,200.14695,190.19761,308.67308,306.83909,196.7626,192.57397,18.17716,16.7626,193.51041,194.92269,85.08324,85.87314
-372,10,18,19.10534,-371,2,13,1.97935,-371,4,25,3.08668,-371,7,4,13.94273,1585476.21295,1585593.49937,1585664.54551,1585734.99785,202.39927,198.88283,201.07507,202.39927,211.38729,202.8116,319.96649,318.00222,208.0286,205.19145,29.14829,28.0286,204.77293,207.55141,96.32735,97.4697
-371,10,30,9.85533,-370,2,24,15.54255,-370,5,6,16.80482,-370,7,16,9.10484,1585852.82754,1585970.0645,1586041.1171,1586111.79627,213.60813,211.49837,212.60776,213.60813,222.52849,215.42549,331.17661,329.16234,219.19508,217.80555,39.9711,39.19508,215.93007,220.17311,107.41326,108.85975
-370,11,10,22.8812,-369,3,8,5.073,-369,5,18,5.48639,-369,7,28,1.87249,1586229.37028,1586346.62827,1586417.6455,1586488.49492,224.74617,224.11151,224.11627,224.74617,233.62946,228.03933,342.31022,340.32111,230.31899,230.41821,50.72265,50.31899,227.03886,232.79146,118.45793,120.15147
-369,11,22,11.55837,-368,3,18,20.94059,-368,5,28,18.50745,-368,8,7,18.12665,1586605.8985,1586723.28942,1586794.18804,1586865.17218,235.8699,236.72416,235.62927,235.8699,244.74881,240.65643,353.46647,351.57586,241.45684,243.03133,61.48464,61.45684,238.1577,245.40911,129.54633,131.4221
-368,12,3,1.30756,-367,3,30,17.93269,-367,6,9,9.32922,-367,8,19,10.0419,1586982.47138,1587100.16409,1587170.80562,1587241.83531,247.03765,249.3383,247.19383,247.03765,255.94571,253.28068,4.75406,3.04107,252.66864,255.64698,72.31253,72.66864,249.34633,258.02627,140.68367,142.67881
-367,12,14,17.5597,-366,4,11,20.19316,-366,6,21,3.34186,-366,8,31,1.96749,1587359.14855,1587477.25828,1587547.55614,1587618.49888,258.3082,261.95594,258.86366,258.3082,267.2775,265.91229,16.18783,14.72264,264.01149,268.26707,83.27534,84.01149,260.66155,270.64346,151.90107,153.93595
-366,12,26,13.6715,-365,4,24,3.7069,-365,7,3,1.88601,-365,9,11,20.46067,1587735.98654,1587854.57135,1587924.49548,1587995.26943,269.73726,274.57897,270.67256,269.73726,278.80023,278.55123,27.77334,26.61996,275.54044,280.89349,94.44903,95.54044,272.15939,283.26422,163.30965,165.29853
-364,1,7,14.97441,-364,5,5,18.09906,-364,7,14,6.26102,-364,9,22,19.9555,1588113.04083,1588232.17103,1588301.67777,1588372.24838,281.37951,287.20924,282.65985,281.37951,290.56811,291.19977,39.5882,38.79977,287.30885,293.52805,105.89783,107.30885,283.89451,295.89197,174.99711,176.86653
-363,1,18,22.72293,-363,5,18,17.36702,-363,7,26,17.67895,-363,10,5,0.46812,1588490.36369,1588610.14052,1588679.15352,1588749.4364,293.28647,299.84851,294.86357,293.28647,302.63106,303.8607,51.72389,51.34409,299.36651,306.17244,117.68743,119.36651,295.91883,308.52672,186.97028,188.64059
-362,1,31,14.08525,-362,6,1,2.37856,-362,8,8,13.27359,-362,10,17,10.21543,1588868.00378,1588988.516,1589056.96996,1589126.84254,305.50612,312.4984,307.30914,305.50612,315.03515,316.53522,64.21874,64.28857,311.75998,318.82824,129.87758,131.75998,308.27981,321.16878,199.24459,200.62964
-361,2,13,14.0942,-361,6,14,20.28501,-361,8,21,17.87947,-361,10,30,3.26563,1589246.00416,1589367.26211,1589435.16188,1589504.55297,318.08088,325.16036,320.03155,318.08088,327.81455,329.22217,77.07303,77.59835,324.52352,331.49662,142.51948,144.52352,321.01323,333.82103,211.88815,212.91861
-360,2,26,23.35254,-360,6,27,22.01404,-360,9,3,7.82197,-360,11,11,5.34329,1589624.38992,1589746.33415,1589813.74281,1589882.63954,331.03549,337.83523,333.04198,331.03549,340.98332,341.92003,90.27407,91.2294,337.67051,344.17803,155.64528,157.67051,334.13515,346.48588,224.96217,225.57833
-359,3,11,17.92722,-359,7,12,7.04818,-359,9,17,6.90411,-359,11,24,16.72968,1590003.16387,1590125.71057,1590192.70457,1590261.11397,344.37271,350.52311,346.33043,344.37271,354.53294,354.62808,103.81135,105.16045,351.19285,356.8722,169.25486,171.19285,347.63945,359.16372,238.46669,238.62034
-358,3,25,21.30375,-358,7,26,22.24784,-358,10,1,14.29273,-358,12,8,12.58663,1590382.30455,1590505.34389,1590572.01243,1590639.94134,358.07142,3.22327,359.87035,358.07142,8.42779,7.34475,117.67009,119.34471,5.05633,9.57796,183.32286,185.05633,1.4944,11.85339,252.33626,252.01022
